symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,0.945,786.53,vol_trail,5,76.9,23,-0.1992,1.3967,0.04,1.5900000000000034,21581.24,4.0,1.7052204714603363
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:44:59.999000+00:00,1.9423884,1.8454478080342858,-1.0124,-873.97,stop_loss,1,55.4,6,-1.112,0.0,0.04,0.024142857142857115,20699.45,4.0,1.741575306428274
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.0217,-17.99,vol_trail,2,69.9,13,0.0,0.5019,0.04,1.5050000000000014,20666.47,4.0,2.99925538642294
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:39:59.999000+00:00,253.80075,246.20578470714284,-1.0212,-844.19,stop_loss,3,73.1,4,-1.0404,0.0,0.04,1.8864285714285773,19809.77,4.0,2.466786172081463
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,3.0704,2432.92,vol_trail,3,72.8,27,-0.0738,3.6762,0.04,0.0007999999999999952,22209.62,4.0,3.4293484561000027
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0091,-7.18,vol_trail,1,65.8,26,-0.0072,0.6171,0.04,0.013214285714285703,22202.44,4.0,2.4214671974357898
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.0156,901.94,vol_trail,3,72.1,30,-0.4148,1.4777,0.04,0.001228571428571432,23088.79,4.0,2.3487499437285897
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:14:59.999000+00:00,1.9073814,1.8658652951485717,-1.0295,-950.78,stop_loss,7,80.4,6,-0.9329,0.0,0.04,0.010285714285714247,22118.74,4.0,2.179216427480699
NEARUSDT,2026-03-16T03:24:59.999000+00:00,2026-03-16T06:04:59.999000+00:00,1.3872774,1.405433142857143,0.5287,467.79,vol_trail,5,75.8,32,-0.2196,0.8365,0.04,0.008285714285714276,22554.91,4.0,4.229863574301113
FETUSDT,2026-03-16T05:49:59.999000+00:00,2026-03-16T07:54:59.999000+00:00,0.20294058,0.20623731571428572,0.5933,524.54,vol_trail,2,68.4,25,-0.2112,1.5666,0.04,0.001350000000000004,23079.45,4.0,1.5423737119089982
FETUSDT,2026-03-16T12:04:59.999000+00:00,2026-03-16T12:19:59.999000+00:00,0.2215443,0.22248406571428572,0.0837,77.29,vol_trail,6,77.6,3,-0.0543,0.6437,0.04,0.0025071428571428528,23147.57,4.0,4.532522255053391
NEARUSDT,2026-03-16T13:24:59.999000+00:00,2026-03-16T13:34:59.999000+00:00,1.4102819999999998,1.4141456857142856,0.1448,134.09,vol_trail,3,70.5,2,0.0,0.6604,0.04,0.005571428571428608,23255.29,4.0,1.9546857958076895
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.6115,568.36,vol_trail,2,68.5,24,0.0,1.4801,0.04,0.0032857142857142846,23797.73,4.0,5.1673390829720605
ZECUSDT,2026-03-16T16:04:59.999000+00:00,2026-03-16T19:54:59.999000+00:00,236.53729800000002,266.521685,5.5451,5158.14,vol_trail,2,67.2,46,-0.0441,6.7795,0.04,1.346428571428569,28955.87,4.0,2.2325794607467393
NEARUSDT,2026-03-16T21:04:59.999000+00:00,2026-03-17T00:49:59.999000+00:00,1.4762952,1.4865597714285714,0.3535,409.46,vol_trail,7,80.7,45,-0.1214,1.1312,0.04,0.006785714285714299,29336.99,4.0,2.0651877398888128
ZECUSDT,2026-03-17T17:54:59.999000+00:00,2026-03-17T18:04:59.999000+00:00,277.065402,279.65977114285715,0.3952,463.8,vol_trail,3,71.8,2,0.0,1.0815,0.04,1.5614285714285725,29777.36,4.0,3.390736625318849
FETUSDT,2026-03-20T01:44:59.999000+00:00,2026-03-20T04:49:59.999000+00:00,0.22134426,0.22604049714285715,0.6961,829.17,vol_trail,6,77.9,37,-0.5825,1.1751,0.04,0.0016499999999999948,30576.19,4.0,6.093544099064757
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T05:49:59.999000+00:00,297.60951,302.3123825714286,0.3542,421.6,vol_trail,3,70.6,16,-0.7041,0.7376,0.04,3.2235714285714323,30967.83,4.0,2.3146171328232015
QNTUSDT,2026-03-20T04:49:59.999000+00:00,2026-03-20T13:34:59.999000+00:00,78.235644,80.46747471428571,1.5278,1868.53,vol_trail,2,70.2,105,-0.6371,2.1601,0.04,0.3592857142857113,32836.36,4.0,1.5545585913724747
FETUSDT,2026-03-20T21:54:59.999000+00:00,2026-03-20T21:59:59.999000+00:00,0.2260452,0.22651183142857143,0.062,81.39,vol_trail,5,76.3,1,0.0,0.587,0.04,0.0014714285714285719,32895.05,4.0,1.989060390844303
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.5095,670.41,vol_trail,5,76.0,21,-0.1235,0.8742,0.04,3.09714285714285,33551.03,4.0,4.315524562257858
QNTUSDT,2026-03-24T11:34:59.999000+00:00,2026-03-24T13:24:59.999000+00:00,75.245046,73.37322556222857,-1.0257,-1376.51,stop_loss,3,72.3,22,-0.9719,0.0188,0.04,0.4642857142857163,32150.05,4.0,2.335916304612897
TAOUSDT,2026-03-24T16:14:59.999000+00:00,2026-03-24T20:49:59.999000+00:00,315.933174,329.65691257142856,1.4738,1895.25,vol_trail,1,66.8,55,-0.3586,2.4911,0.04,2.3028571428571394,34025.46,4.0,2.1816505627711833
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.22,299.47,vol_trail,8,82.3,21,-0.289,0.6218,0.04,2.1878571428571507,34300.86,4.0,5.462341113582387
CHZUSDT,2026-03-28T03:19:59.999000+00:00,2026-03-28T04:09:59.999000+00:00,0.036027204,0.03602422228571428,-0.0371,-50.92,vol_trail,3,71.9,10,0.0,0.5082,0.04,0.00012928571428571421,34206.93,4.0,2.074930813750011
CHZUSDT,2026-03-28T08:04:59.999000+00:00,2026-03-28T08:59:59.999000+00:00,0.036867371999999995,0.037001169714285714,0.2265,309.95,vol_trail,2,68.4,11,0.0,1.1846,0.04,0.00012928571428571522,34472.99,4.0,1.9017519843208053
CHZUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.038397678,0.038594422428571425,0.1987,273.96,vol_trail,2,67.2,5,-0.0639,0.9773,0.04,0.00022571428571428544,34720.56,4.0,2.6878744699240116
CHZUSDT,2026-03-30T00:09:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.04045809,0.04067400642857143,0.2052,285.04,vol_trail,1,60.8,6,-0.0811,0.9263,0.04,0.00024071428571428556,34979.33,4.0,1.832093119807287
CHZUSDT,2026-03-30T07:04:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.043328663999999996,0.04349844142857143,0.1249,174.72,vol_trail,8,82.2,12,0.0,0.6413,0.04,0.0003007142857142851,35131.37,4.0,3.9471034691544697
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T14:39:59.999000+00:00,0.044488896,0.042786051363657145,-1.0164,-1428.32,stop_loss,2,70.3,41,-1.0854,0.1482,0.04,0.0004235714285714274,33686.44,4.0,3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:39:59.999000+00:00,592.138404,590.0975037477714,-1.1995,-1616.26,stop_loss,7,80.4,16,-1.0497,0.0,0.04,0.48071428571429514,31883.46,4.0,4.468176417799091
NMRUSDT,2026-04-06T03:49:59.999000+00:00,2026-04-06T05:14:59.999000+00:00,7.7555508,7.872996514285714,0.9771,1246.14,vol_trail,3,72.7,17,-0.202,1.4021,0.04,0.029142857142857168,33091.42,4.0,3.4666768126769396
NMRUSDT,2026-04-07T14:34:59.999000+00:00,2026-04-07T16:09:59.999000+00:00,7.9135824,8.020966914285713,0.476,630.1,vol_trail,3,71.0,19,-0.3421,0.8689,0.04,0.054499999999999806,33677.91,4.0,4.014249966411597
ZECUSDT,2026-04-07T15:29:59.999000+00:00,2026-04-07T18:29:59.999000+00:00,271.014192,271.005788,-0.0178,-23.5,vol_trail,3,71.4,36,-0.8483,0.1316,0.04,1.8342857142857107,33630.47,4.0,4.042997606207903
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T21:09:59.999000+00:00,0.25395078,0.25661295285714286,0.3962,533.66,vol_trail,7,79.1,33,-0.7546,0.9254,0.04,0.0016071428571428664,34164.13,4.0,3.0549485514160253
ZECUSDT,2026-04-07T21:34:59.999000+00:00,2026-04-07T21:39:59.999000+00:00,289.147818,299.52436885714286,0.9246,1263.51,vol_trail,5,76.4,1,0.0,0.8768,0.04,2.7692857142857172,35411.58,4.0,3.7631888594743175
DOTUSDT,2026-04-07T22:34:59.999000+00:00,2026-04-07T23:04:59.999000+00:00,1.2982596,1.3078812285714285,0.2679,379.51,vol_trail,5,75.5,6,0.0,0.6745,0.04,0.008428571428571372,35766.55,4.0,4.762041148832102
ZECUSDT,2026-04-08T12:34:59.999000+00:00,2026-04-08T15:29:59.999000+00:00,338.247636,327.2821664728,-1.0195,-1458.59,stop_loss,6,77.9,35,-1.0411,0.0,0.04,2.7250000000000063,34287.99,4.0,3.748038643159793
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.2865,392.98,vol_trail,7,79.4,4,0.0,1.1194,0.04,0.00485714285714283,34640.9,4.0,1.511386672096737
DASHUSDT,2026-04-10T02:09:59.999000+00:00,2026-04-10T04:09:59.999000+00:00,38.327664,38.3498285,0.0033,4.59,vol_trail,8,81.9,24,-0.3896,0.7771,0.04,0.37071428571428655,34629.37,4.0,1.630893104268718
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.5367,743.42,vol_trail,7,79.8,18,-0.3285,1.1075,0.04,0.5692857142857152,35361.66,4.0,4.988929866462394
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.4236,599.15,vol_trail,5,76.6,6,0.0,0.9017,0.04,0.002921428571428567,35889.18,4.0,3.069677384570041
TONUSDT,2026-04-11T11:19:59.999000+00:00,2026-04-11T12:39:59.999000+00:00,1.39597914,1.3975632885714286,0.0298,42.8,vol_trail,5,76.5,16,-0.1586,0.5252,0.04,0.008007142857142864,35890.67,4.0,3.71457524580149
DASHUSDT,2026-04-11T09:44:59.999000+00:00,2026-04-11T14:54:59.999000+00:00,46.969392,46.970603999999994,-0.0086,-12.41,vol_trail,3,70.6,62,-0.9279,0.2605,0.04,0.5764285714285714,35878.27,4.0,3.0075323104895664
TONUSDT,2026-04-11T17:44:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.45589112,1.4883736942857144,0.7914,1135.71,vol_trail,2,67.5,26,0.0,1.351,0.04,0.010050000000000019,36990.59,4.0,3.6274019511169397
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.4043,598.2,vol_trail,9,84.7,6,0.0,0.697,0.04,0.001592857142857142,37557.95,4.0,4.68475657464691
WLDUSDT,2026-04-13T12:09:59.999000+00:00,2026-04-13T12:54:59.999000+00:00,0.30006,0.30178963,0.2583,387.99,vol_trail,7,80.0,9,-0.188,1.0111,0.04,0.0015428571428571475,37838.16,4.0,3.784541513558146
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.5227,784.62,vol_trail,7,79.6,12,0.0,1.808,0.04,0.0018714285714285714,38601.35,4.0,3.470566464486602
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.1953,295.59,vol_trail,9,84.9,14,-0.2515,0.5244,0.04,0.0007442857142857141,38857.07,4.0,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T17:49:59.999000+00:00,1.43458686,1.4343202214285713,-0.0365,-56.33,vol_trail,2,69.6,44,-0.6515,0.4565,0.04,0.00625000000000001,38800.74,4.0,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.137,212.61,vol_trail,8,81.9,8,0.0,0.7413,0.04,0.0005635714285714312,38983.97,4.0,3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.2029,316.32,vol_trail,9,84.5,1,0.0,0.5898,0.04,0.000597857142857146,39271.59,4.0,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1103,173.28,vol_trail,9,82.7,4,0.0,0.4457,0.04,0.003099999999999984,39395.36,4.0,2.1175947727023288
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:54:59.999000+00:00,0.32366472,0.31657282134171427,-1.0293,-1621.95,stop_loss,2,69.8,21,-1.0194,0.4318,0.04,0.001757142857142854,37649.81,4.0,2.057694096549407
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T11:24:59.999000+00:00,2390.3879819999997,2371.2907718321712,-1.0828,-1704.83,stop_loss,6,78.4,34,-1.0465,0.0769,0.04,4.655714285714274,35944.98,4.0,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.3197,459.61,vol_trail,2,68.6,4,0.0,1.3701,0.04,1.7542857142857135e-05,36369.61,4.0,1.6458114504116967
XLMUSDT,2026-04-16T03:34:59.999000+00:00,2026-04-16T04:49:59.999000+00:00,0.1595319,0.15968234285714286,0.0326,47.36,vol_trail,6,77.5,15,-0.0091,0.3476,0.04,0.0006028571428571451,36259.11,4.0,5.227612350735623
ENAUSDT,2026-04-16T04:49:59.999000+00:00,2026-04-16T06:34:59.999000+00:00,0.102110418,0.10287656342857142,0.3673,532.48,vol_trail,3,72.0,21,-0.0869,0.7906,0.04,0.0004899999999999993,36791.59,4.0,3.1032626252317805
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,2.5071,3647.29,vol_trail,1,66.4,66,0.0,3.3458,0.04,0.004414285714285672,40438.89,4.0,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,2.1795,3163.31,vol_trail,1,66.1,53,0.0,3.3879,0.04,0.0050000000000000044,43602.2,4.0,2.4845865917544803
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,0.6853,1193.05,vol_trail,8,81.8,13,-0.1979,1.5755,0.04,0.0005357142857142842,44674.37,4.0,2.3172090471899076
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.2323,415.09,vol_trail,5,75.8,2,0.0,0.7013,0.04,0.17214285714285488,44989.46,4.0,1.7980351790285023
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.25211028214285713,1.0016,1746.9,vol_trail,8,80.9,22,-0.6882,1.7894,0.04,0.0006357142857142851,46618.6,4.0,3.0193557751207423
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.105581112,0.10345184606331428,-1.0319,-1856.97,stop_loss,6,78.7,7,-1.926,0.0,0.04,0.000527142857142858,44761.62,4.0,3.6078894898005722
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4135315085742859,-1.0614,-1908.3,stop_loss,7,80.5,5,-1.8826,0.0945,0.04,0.003742857142857143,42853.32,4.0,3.406871444223238
XLMUSDT,2026-04-16T15:54:59.999000+00:00,2026-04-16T15:59:59.999000+00:00,0.16339267200000002,0.16377438142857143,0.1157,198.14,vol_trail,3,70.7,1,0.0,0.3482,0.04,0.0006657142857142874,42976.28,4.0,3.5302433648732237
DOTUSDT,2026-04-16T15:49:59.999000+00:00,2026-04-16T17:09:59.999000+00:00,1.3222644000000001,1.2854358328342856,-1.0228,-1753.3,stop_loss,1,63.9,16,-0.8549,0.2662,0.04,0.00914285714285715,41222.98,4.0,2.384724958687171
SOLUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T18:49:59.999000+00:00,87.537504,88.07166785714287,0.3381,557.43,vol_trail,9,85.0,6,-0.2512,0.5759,0.04,0.36571428571428705,41639.27,4.0,4.291261828452485
ADAUSDT,2026-04-16T18:44:59.999000+00:00,2026-04-16T20:09:59.999000+00:00,0.25775154,0.2591338771428571,0.2769,455.76,vol_trail,6,77.2,17,0.0,0.5794,0.04,0.00114285714285714,42095.03,4.0,2.3416630891333727
1000PEPEUSDT,2026-04-16T18:34:59.999000+00:00,2026-04-16T20:09:59.999000+00:00,0.00396899364,0.004010669134285714,0.3679,606.0,vol_trail,3,71.5,19,-0.0018,0.5962,0.04,2.709285714285717e-05,42701.02,4.0,2.3272267740962773
PENDLEUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.26245244,1.2847858485714285,0.648,1065.61,vol_trail,5,75.8,20,0.0,1.1691,0.04,0.008392857142857122,43766.63,4.0,1.5266049816867944
ARBUSDT,2026-04-17T06:14:59.999000+00:00,2026-04-17T06:29:59.999000+00:00,0.130026,0.13063101142857142,0.2034,356.05,vol_trail,9,83.3,3,0.0,0.5861,0.04,0.0006714285714285688,44084.55,4.0,4.098570639982759
ADAUSDT,2026-04-17T09:29:59.999000+00:00,2026-04-17T10:34:59.999000+00:00,0.25945188,0.2553150924811429,-1.0406,-1834.11,stop_loss,5,75.6,13,-0.9672,0.0,0.04,0.001021428571428566,41942.52,4.0,2.1865284124832423
BNBUSDT,2026-04-17T09:29:59.999000+00:00,2026-04-17T10:34:59.999000+00:00,635.0569859999999,629.576759745657,-1.0764,-1895.06,stop_loss,8,82.5,13,-0.9314,0.0,0.04,1.3385714285714374,40047.46,4.0,3.869089599648999
