symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,1.5001,775.97,vol_trail,5,75.8,1,0.0,2.2116,0.04,0.0037142857142857494,13660.59,3.5,3.5814344994456833
APTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,0.8336667,0.8417030542857143,1.0076,520.32,vol_trail,2,70.4,1,0.0,2.2018,0.04,0.0021714285714285702,14180.91,3.5,1.3528408307646995
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0174,-9.86,vol_trail,9,84.0,14,-0.2361,0.102,0.04,0.0005071428571428538,14157.37,3.5,4.526975179655015
DOTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:14:59.999000+00:00,1.2852569999999999,1.3152369,1.8368,1038.59,vol_trail,1,66.2,16,-0.0161,2.6089,0.04,0.004571428571428575,15126.91,3.5,0.07894659735038413
APTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:54:59.999000+00:00,0.8544708599999999,0.8575963035714285,0.3457,195.18,vol_trail,7,80.3,24,-0.1477,0.9627,0.04,0.002264285714285711,15322.09,3.5,0.23056157097702396
DOTUSDT,2026-02-25T13:39:59.999000+00:00,2026-02-25T15:54:59.999000+00:00,1.4792958,1.5126974,0.4182,256.28,vol_trail,3,71.6,27,-0.2466,0.7119,0.04,0.02235714285714287,15559.46,3.5,2.512703274321504
APTUSDT,2026-02-25T13:59:59.999000+00:00,2026-02-25T17:59:59.999000+00:00,0.8905780799999999,0.9860241842857143,5.3,3247.17,vol_trail,1,54.9,48,0.0,6.4615,0.04,0.005121428571428547,18806.64,3.5,4.200404523476196
ARBUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T19:14:59.999000+00:00,0.09361872,0.10202959,7.4355,4210.69,vol_trail,1,66.5,124,-0.1055,8.6056,0.04,0.0003214285714285727,23017.33,3.5,-0.03098464772129844
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0576,53.06,vol_trail,9,83.0,3,0.0,0.2791,0.04,0.017071428571428564,23059.17,3.5,1.5483213343086961
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.3977,1289.23,vol_trail,8,81.0,11,-0.3115,1.5198,0.04,0.0003557142857142851,24335.32,3.5,3.679884740895855
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T20:49:59.999000+00:00,0.041468292,0.04182449057142857,0.163,158.65,vol_trail,5,76.2,64,-0.8736,0.5612,0.04,0.0005914285714285707,24485.2,3.5,4.050990868312095
DOTUSDT,2026-02-28T18:14:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.5583116000000001,1.6302453142857145,1.8025,1765.42,vol_trail,2,67.1,46,-0.3623,2.7516,0.04,0.01128571428571428,26233.23,3.5,0.5720696320018689
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:34:59.999000+00:00,1.38157626,1.339333339748,-1.0207,-1071.09,stop_loss,8,82.1,5,-0.788,0.0,0.04,0.011992857142857123,25146.59,3.5,4.964942426558394
NEARUSDT,2026-03-02T00:19:59.999000+00:00,2026-03-02T01:24:59.999000+00:00,1.1662332,1.1701944857142856,0.1388,139.59,vol_trail,2,67.2,13,-0.2518,0.7987,0.04,0.00707142857142857,25181.87,3.5,0.19080223835133742
ARBUSDT,2026-03-02T00:39:59.999000+00:00,2026-03-02T02:29:59.999000+00:00,0.10112022,0.10117976,0.0077,7.71,vol_trail,2,67.0,22,-0.3946,0.6465,0.04,0.0005214285714285705,25189.58,3.5,0.8783310072784102
XLMUSDT,2026-03-02T01:09:59.999000+00:00,2026-03-02T04:24:59.999000+00:00,0.156511296,0.1565172617142857,-0.0294,-29.52,vol_trail,3,71.6,39,-0.891,0.2049,0.04,0.000625714285714287,25126.72,3.5,0.09532919491414894
NEARUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,1.2082416,1.18600435168,-1.035,-1040.29,stop_loss,1,63.0,5,-0.9655,0.3527,0.04,0.006285714285714307,24061.59,3.5,0.4195290981913814
ENAUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,0.10512102,0.10588596142857144,0.3877,389.28,vol_trail,1,66.8,50,-0.2816,1.0157,0.04,0.0005285714285714288,24450.87,3.5,-0.4076874366753373
1000LUNCUSDT,2026-03-02T03:49:59.999000+00:00,2026-03-02T05:59:59.999000+00:00,0.043378674,0.0427801162652,-1.0471,-1055.07,stop_loss,1,66.8,26,-0.9469,0.0,0.04,0.00016857142857142865,23395.8,3.5,0.863070921533894
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.6317,591.18,vol_trail,7,79.2,10,0.0,1.4151,0.04,0.0007428571428571423,23905.91,3.5,6.430336139858807
ENAUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T15:54:59.999000+00:00,0.10762152,0.10860684571428572,0.3122,291.55,vol_trail,3,72.6,9,0.0,0.8928,0.04,0.0008571428571428569,24197.46,3.5,2.8584709803431343
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,1.7643,1649.88,vol_trail,7,79.7,30,0.0,2.5836,0.04,0.005642857142857172,25847.34,3.5,3.9380381044952295
XLMUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,0.158451684,0.15910531542857143,0.1749,163.27,vol_trail,2,69.4,25,0.0,1.0363,0.04,0.0009507142857142868,26010.61,3.5,4.182625355473267
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0481,50.08,vol_trail,1,60.7,20,-0.5194,0.9269,0.04,0.5649999999999997,26040.47,3.5,1.9505697458823807
SOLUSDT,2026-03-03T23:09:59.999000+00:00,2026-03-04T02:59:59.999000+00:00,86.977392,87.03973142857143,0.0165,17.18,vol_trail,2,69.0,46,-0.4608,0.4716,0.04,0.40142857142857274,26028.64,3.5,0.29159698728342287
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.3789,1435.67,vol_trail,2,66.9,21,0.0,2.2094,0.04,0.39214285714285985,27434.29,3.5,1.5719309975498346
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0176,-19.35,vol_trail,3,72.5,48,-0.5909,0.2091,0.04,0.8357142857142849,27399.31,3.5,2.7158906944051013
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.1064,116.6,vol_trail,7,80.3,24,-0.3196,0.5762,0.04,0.013714285714285743,27460.17,3.5,5.281060756038988
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,0.8734,957.26,vol_trail,7,80.7,29,0.0,1.4274,0.04,0.0017142857142857099,28417.43,3.5,2.6403565930071693
TAOUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:59:59.999000+00:00,220.164024,229.5633638571429,2.0056,2195.51,vol_trail,8,81.9,32,-0.098,2.5946,0.04,1.3242857142857116,30612.94,3.5,8.305401863175911
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,0.997,1220.86,vol_trail,8,81.7,25,-0.224,1.8084,0.04,0.013214285714285734,31812.26,3.5,2.509179551367445
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,1.08,1374.23,vol_trail,5,76.9,23,-0.2277,1.5962,0.04,1.5900000000000034,33162.24,3.5,1.7052204714603363
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:39:59.999000+00:00,1.9423884,1.85751682232,-1.0143,-1345.44,stop_loss,1,55.4,5,-1.0223,0.0,0.04,0.024142857142857115,31803.08,3.5,1.741575306428274
TAOUSDT,2026-03-13T23:19:59.999000+00:00,2026-03-13T23:49:59.999000+00:00,236.177226,236.62409428571428,0.0775,98.58,vol_trail,5,75.5,6,-0.1086,0.4924,0.04,1.2549999999999955,31870.88,3.5,0.19582955291694135
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.0248,-31.65,vol_trail,2,69.9,13,0.0,0.5736,0.04,1.5050000000000014,31812.85,3.5,2.99925538642294
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:39:59.999000+00:00,253.80075,247.14881034999996,-1.0243,-1303.48,stop_loss,3,73.1,4,-1.1891,0.0,0.04,1.8864285714285773,30487.36,3.5,2.466786172081463
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,3.509,4279.18,vol_trail,3,72.8,27,-0.0844,4.2013,0.04,0.0007999999999999952,34708.38,3.5,3.4293484561000027
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0104,-12.63,vol_trail,1,65.8,26,-0.0083,0.7053,0.04,0.013214285714285703,34695.75,3.5,2.4214671974357898
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.1607,1610.81,vol_trail,3,72.1,30,-0.474,1.6888,0.04,0.001228571428571432,36278.71,3.5,2.3487499437285897
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:14:59.999000+00:00,1.9073814,1.87100712372,-1.0338,-1500.17,stop_loss,7,80.4,6,-1.0662,0.0,0.04,0.010285714285714247,34743.94,3.5,2.179216427480699
NEARUSDT,2026-03-16T01:54:59.999000+00:00,2026-03-16T06:14:59.999000+00:00,1.3692738,1.399505757142857,1.558,2165.26,vol_trail,1,64.8,52,-0.7513,2.4066,0.04,0.005428571428571434,36809.58,3.5,0.12526059896591574
ZECUSDT,2026-03-16T04:49:59.999000+00:00,2026-03-16T07:39:59.999000+00:00,237.917574,232.51356198520003,-1.0282,-1427.11,stop_loss,1,61.0,34,-1.0504,0.1236,0.04,1.5307142857142821,35382.47,3.5,0.22870001887563443
FETUSDT,2026-03-16T05:49:59.999000+00:00,2026-03-16T07:54:59.999000+00:00,0.20294058,0.20623731571428572,0.6781,940.39,vol_trail,2,68.4,25,-0.2414,1.7904,0.04,0.001350000000000004,36322.87,3.5,1.5423737119089982
FETUSDT,2026-03-16T12:04:59.999000+00:00,2026-03-16T12:19:59.999000+00:00,0.2215443,0.22248406571428572,0.0957,139.02,vol_trail,6,77.6,3,-0.062,0.7357,0.04,0.0025071428571428528,36445.38,3.5,4.532522255053391
NEARUSDT,2026-03-16T13:24:59.999000+00:00,2026-03-16T13:34:59.999000+00:00,1.4102819999999998,1.4141456857142856,0.1655,241.27,vol_trail,3,70.5,2,0.0,0.7548,0.04,0.005571428571428608,36639.21,3.5,1.9546857958076895
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.6988,1024.19,vol_trail,2,68.5,24,0.0,1.6915,0.04,0.0032857142857142846,37649.84,3.5,5.1673390829720605
NEARUSDT,2026-03-16T21:04:59.999000+00:00,2026-03-17T00:49:59.999000+00:00,1.4762952,1.4865597714285714,0.404,608.46,vol_trail,7,80.7,45,-0.1387,1.2928,0.04,0.006785714285714299,38216.18,3.5,2.0651877398888128
QNTUSDT,2026-03-20T02:44:59.999000+00:00,2026-03-20T05:19:59.999000+00:00,76.455288,77.39594628571429,0.8689,1327.26,vol_trail,2,68.1,31,0.0,1.7215,0.04,0.297857142857144,39446.54,3.5,0.7978160757705439
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T05:49:59.999000+00:00,297.60951,302.3123825714286,0.4048,617.48,vol_trail,3,70.6,16,-0.8047,0.8429,0.04,3.2235714285714323,40064.02,3.5,2.3146171328232015
FETUSDT,2026-03-20T01:39:59.999000+00:00,2026-03-20T07:04:59.999000+00:00,0.21964392,0.23612419428571427,3.0749,4700.49,vol_trail,1,64.1,65,-0.4026,3.973,0.04,0.0015214285714285664,44764.5,3.5,0.6986014262514162
QNTUSDT,2026-03-20T08:34:59.999000+00:00,2026-03-20T13:34:59.999000+00:00,79.75594799999999,80.64850992857143,0.6205,1111.03,vol_trail,8,81.0,60,-0.3087,1.1479,0.04,0.39428571428571296,45828.97,3.5,4.783553404148477
FETUSDT,2026-03-20T21:54:59.999000+00:00,2026-03-20T21:59:59.999000+00:00,0.2260452,0.22651183142857143,0.0708,129.71,vol_trail,5,76.3,1,0.0,0.6708,0.04,0.0014714285714285719,45883.75,3.5,1.989060390844303
QNTUSDT,2026-03-20T21:14:59.999000+00:00,2026-03-20T23:14:59.999000+00:00,79.605918,79.79832285714286,0.0923,169.25,vol_trail,1,61.4,24,0.0,0.4685,0.04,0.4842857142857134,46053.0,3.5,-0.5351206277365052
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.5823,1072.65,vol_trail,5,76.0,21,-0.1412,0.999,0.04,3.09714285714285,47102.57,3.5,4.315524562257858
QNTUSDT,2026-03-24T10:04:59.999000+00:00,2026-03-24T13:09:59.999000+00:00,73.654728,74.35726842857142,0.5507,1037.54,vol_trail,1,65.0,37,-0.152,1.3377,0.04,0.3471428571428561,48088.72,3.5,0.9865696579584496
TAOUSDT,2026-03-24T16:14:59.999000+00:00,2026-03-24T20:49:59.999000+00:00,315.933174,329.65691257142856,1.6843,3239.82,vol_trail,1,66.8,55,-0.4098,2.847,0.04,2.3028571428571394,51225.78,3.5,2.1816505627711833
QNTUSDT,2026-03-24T20:24:59.999000+00:00,2026-03-24T21:14:59.999000+00:00,74.19483600000001,74.44510799999999,0.2325,446.84,vol_trail,2,67.8,10,-0.0052,1.5069,0.04,0.26642857142857373,51672.62,3.5,0.2779295673729954
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.2515,519.77,vol_trail,8,82.3,21,-0.3302,0.7106,0.04,2.1878571428571507,52150.62,3.5,5.462341113582387
CHZUSDT,2026-03-28T03:19:59.999000+00:00,2026-03-28T04:09:59.999000+00:00,0.036027204,0.03602422228571428,-0.0424,-88.48,vol_trail,3,71.9,10,0.0,0.5808,0.04,0.00012928571428571421,51987.4,3.5,2.074930813750011
CHZUSDT,2026-03-28T07:59:59.999000+00:00,2026-03-28T08:59:59.999000+00:00,0.036697338,0.037001169714285714,0.6797,1413.47,vol_trail,1,63.1,12,0.0,1.8525,0.04,0.0001207142857142865,53319.59,3.5,0.8931891777487717
CHZUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.038397678,0.038594422428571425,0.2271,484.27,vol_trail,2,67.2,5,-0.073,1.1169,0.04,0.00022571428571428544,53757.21,3.5,2.6878744699240116
CHZUSDT,2026-03-28T16:44:59.999000+00:00,2026-03-28T17:19:59.999000+00:00,0.040778154000000004,0.039405271369199996,-1.0188,-2190.64,stop_loss,1,54.2,7,-0.9584,0.0819,0.04,0.0003900000000000005,51537.67,3.5,0.8726302726176367
CHZUSDT,2026-03-30T00:09:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.04045809,0.04067400642857143,0.2346,483.54,vol_trail,1,60.8,6,-0.0927,1.0586,0.04,0.00024071428571428556,51976.66,3.5,1.832093119807287
CHZUSDT,2026-03-30T04:19:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.042328464,0.04367983371428571,1.3945,2899.18,vol_trail,6,78.7,45,-0.3649,1.855,0.04,0.00027285714285714413,54834.37,3.5,1.4504447273729424
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T12:29:59.999000+00:00,0.044488896,0.0429977947208,-1.0189,-2234.73,stop_loss,2,70.3,15,-1.0111,0.1694,0.04,0.0004235714285714274,52570.02,3.5,3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:34:59.999000+00:00,592.138404,590.3378128192,-1.2281,-2582.41,stop_loss,7,80.4,15,-0.9797,0.0,0.04,0.48071428571429514,49654.59,3.5,4.468176417799091
NMRUSDT,2026-04-06T00:09:59.999000+00:00,2026-04-06T02:54:59.999000+00:00,7.7375472,7.736880885714286,-0.0365,-72.43,vol_trail,1,60.3,33,-0.418,0.5315,0.04,0.032499999999999876,49521.37,3.5,-0.04924662050249602
NMRUSDT,2026-04-06T08:04:59.999000+00:00,2026-04-06T08:29:59.999000+00:00,7.978595400000001,7.814532180920001,-1.0313,-2042.78,stop_loss,1,65.2,5,-1.019,0.0,0.04,0.04642857142857139,47434.83,3.5,1.5967874301571061
ZECUSDT,2026-04-07T09:04:59.999000+00:00,2026-04-07T10:59:59.999000+00:00,268.27364400000005,263.70839177120007,-1.038,-1969.47,stop_loss,2,69.4,23,-0.9183,0.531,0.04,1.289285714285707,45414.59,3.5,0.9316727861603397
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T21:09:59.999000+00:00,0.25395078,0.25661295285714286,0.4527,822.45,vol_trail,7,79.1,33,-0.8624,1.0576,0.04,0.0016071428571428664,46200.14,3.5,3.0549485514160253
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,1.5076,2785.97,vol_trail,5,76.5,12,0.0,2.0364,0.04,0.005857142857142815,48934.83,3.5,1.470189817573992
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.3275,640.97,vol_trail,7,79.4,4,0.0,1.2793,0.04,0.00485714285714283,49510.44,3.5,1.511386672096737
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,1.7773,3519.82,vol_trail,1,66.0,38,-0.3723,2.1405,0.04,0.0055714285714285605,52970.84,3.5,1.0220976493490135
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.6559,1389.82,vol_trail,3,72.0,14,0.0,1.4859,0.04,0.32928571428571524,54329.41,3.5,1.1059005254868417
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.6134,1332.96,vol_trail,7,79.8,18,-0.3755,1.2657,0.04,0.5692857142857152,55642.43,3.5,4.988929866462394
DASHUSDT,2026-04-10T21:59:59.999000+00:00,2026-04-11T00:29:59.999000+00:00,45.929184,46.80777942857143,0.5717,1272.4,vol_trail,6,77.3,30,-0.5661,1.0205,0.04,0.42857142857142755,56884.16,3.5,0.6567346768395661
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.4841,1101.51,vol_trail,5,76.6,6,0.0,1.0305,0.04,0.002921428571428567,57853.97,3.5,3.069677384570041
DASHUSDT,2026-04-11T08:54:59.999000+00:00,2026-04-11T10:14:59.999000+00:00,46.229244,46.41928571428571,0.1102,255.01,vol_trail,3,72.6,16,-0.664,0.8735,0.04,0.4385714285714281,58077.62,3.5,1.4867705509453757
TONUSDT,2026-04-11T11:14:59.999000+00:00,2026-04-11T12:59:59.999000+00:00,1.38387672,1.3900147985714286,0.2207,512.76,vol_trail,1,60.0,21,0.0,1.1581,0.04,0.007135714285714293,58532.46,3.5,0.529869151124295
DASHUSDT,2026-04-11T18:29:59.999000+00:00,2026-04-11T18:59:59.999000+00:00,47.079414,46.1601801172,-1.033,-2416.18,stop_loss,5,75.5,6,-0.9444,0.1875,0.04,0.26000000000000006,56005.8,3.5,1.2331775320198908
TONUSDT,2026-04-11T17:24:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.4383876199999999,1.4883736942857144,1.8232,4268.55,vol_trail,1,62.0,30,0.0,2.6548,0.04,0.00772857142857145,60274.34,3.5,0.516961070594458
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.462,1113.99,vol_trail,9,84.7,6,0.0,0.7966,0.04,0.001592857142857142,61330.89,3.5,4.68475657464691
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.5974,1463.99,vol_trail,7,79.6,12,0.0,2.0663,0.04,0.0018714285714285714,62549.18,3.5,3.470566464486602
WLDUSDT,2026-04-13T11:44:59.999000+00:00,2026-04-13T14:24:59.999000+00:00,0.29765951999999996,0.3044962314285714,1.3535,3320.39,vol_trail,2,69.1,32,0.0,3.0789,0.04,0.0014142857142857052,65795.73,3.5,0.21233361756580832
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.2232,545.72,vol_trail,9,84.9,14,-0.2874,0.5993,0.04,0.0007442857142857141,66341.45,3.5,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T17:49:59.999000+00:00,1.43458686,1.4343202214285713,-0.0417,-104.32,vol_trail,2,69.6,44,-0.7445,0.5217,0.04,0.00625000000000001,66237.13,3.5,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.1566,414.8,vol_trail,8,81.9,8,0.0,0.8472,0.04,0.0005635714285714312,66594.6,3.5,3.0722233102678334
WLDUSDT,2026-04-13T21:24:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.30186036,0.30481759571428574,0.705,1878.01,vol_trail,1,58.9,11,-0.2401,1.4849,0.04,0.0011428571428571438,68326.21,3.5,-0.6478756214046385
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.2318,616.71,vol_trail,9,84.5,1,0.0,0.674,0.04,0.000597857142857146,68942.92,3.5,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1261,347.65,vol_trail,9,82.7,4,0.0,0.5093,0.04,0.003099999999999984,69191.24,3.5,2.1175947727023288
WLDUSDT,2026-04-14T02:04:59.999000+00:00,2026-04-14T02:19:59.999000+00:00,0.31346268,0.3154226171428572,0.4179,1156.68,vol_trail,3,72.2,3,0.0,0.9281,0.04,0.0012428571428571486,70258.18,3.5,0.6952278810730573
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:44:59.999000+00:00,0.32366472,0.31745121705600005,-1.0336,-2904.62,stop_loss,2,69.8,19,-1.0187,0.4935,0.04,0.001757142857142854,67101.65,3.5,2.057694096549407
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:44:59.999000+00:00,2390.3879819999997,2373.6181634035997,-1.0947,-3073.52,stop_loss,6,78.4,26,-0.9542,0.0879,0.04,4.655714285714274,64028.14,3.5,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.3653,935.65,vol_trail,2,68.6,4,0.0,1.5658,0.04,1.7542857142857135e-05,64892.58,3.5,1.6458114504116967
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.3801,986.67,vol_trail,7,79.6,13,0.0,1.4708,0.04,0.0003357142857142864,65571.8,3.5,1.0878889566978263
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,2.8653,7419.25,vol_trail,1,66.4,66,0.0,3.8238,0.04,0.004414285714285672,72814.46,3.5,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,2.4908,6533.16,vol_trail,1,66.1,53,0.0,3.8719,0.04,0.0050000000000000044,79347.62,3.5,2.4845865917544803
ENAUSDT,2026-04-16T03:24:59.999000+00:00,2026-04-16T08:39:59.999000+00:00,0.10141027799999999,0.10301939199999999,0.867,2242.07,vol_trail,1,63.8,63,-0.0223,1.5976,0.04,0.0005149999999999986,81589.68,3.5,0.03024193997783979
