symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
NMRUSDT,2026-02-02T07:19:59.999000+00:00,2026-02-02T08:59:59.999000+00:00,9.1208238,9.237580685714287,0.4482,179.26,vol_trail,2,68.2,20,-0.4928,1.2942,0.04,0.1005,10172.73,2.5,4.927603585043651
UNIUSDT,2026-02-13T07:14:59.999000+00:00,2026-02-13T07:44:59.999000+00:00,3.3276654,3.290042974062857,-1.0579,-430.45,stop_loss,3,71.3,6,-1.1272,0.0091,0.04,0.014785714285714307,9725.79,2.5,2.147889167464514
BNBUSDT,2026-02-13T14:29:59.999000+00:00,2026-02-13T18:19:59.999000+00:00,598.739724,614.0200285714285,2.9627,1152.59,vol_trail,2,68.6,46,0.0,3.7242,0.04,2.0257142857142867,10857.68,2.5,3.9489241811713396
ZECUSDT,2026-02-14T19:44:59.999000+00:00,2026-02-14T20:09:59.999000+00:00,307.681524,308.63254685714287,0.1114,48.38,vol_trail,2,70.2,5,0.0,1.4824,0.04,2.9164285714285785,10897.81,2.5,2.7392921329878495
TAOUSDT,2026-02-16T00:44:59.999000+00:00,2026-02-16T03:29:59.999000+00:00,186.307254,189.93379135714287,2.1392,932.48,vol_trail,8,82.1,33,-0.1554,2.8047,0.04,0.6621428571428579,11808.22,2.5,2.0051426079509613
ZECUSDT,2026-02-16T12:29:59.999000+00:00,2026-02-16T13:04:59.999000+00:00,299.019792,302.42807371428574,0.5633,266.06,vol_trail,3,72.8,7,-0.2823,1.1431,0.04,2.3235714285714346,12063.34,2.5,2.7018968573505773
TAOUSDT,2026-02-16T19:39:59.999000+00:00,2026-02-16T20:04:59.999000+00:00,194.08881000000002,191.288044738,-1.045,-504.25,stop_loss,8,82.4,5,-0.8864,0.2104,0.04,1.105000000000002,11543.83,2.5,1.785052037664406
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,2.1001,969.72,vol_trail,5,75.8,1,0.0,3.0963,0.04,0.0037142857142857494,12485.71,2.5,3.5814344994456833
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0243,-12.16,vol_trail,9,84.0,14,-0.3305,0.1427,0.04,0.0005071428571428538,12442.58,2.5,4.526975179655015
APTUSDT,2026-02-25T01:49:59.999000+00:00,2026-02-25T03:24:59.999000+00:00,0.8601719999999999,0.8463241298857143,-1.0402,-518.81,stop_loss,2,68.8,19,-1.058,0.2799,0.04,0.0054714285714285715,11923.77,2.5,4.020690422985249
DOTUSDT,2026-02-25T11:24:59.999000+00:00,2026-02-25T11:29:59.999000+00:00,1.3532705999999999,1.3537291999999999,-0.007,-3.32,vol_trail,5,76.1,1,-0.3365,0.0,0.04,0.008642857142857206,11907.0,2.5,2.6164197513592193
ARBUSDT,2026-02-25T14:49:59.999000+00:00,2026-02-25T15:09:59.999000+00:00,0.09861972,0.0986017042857143,-0.0437,-20.8,vol_trail,9,84.2,4,-0.0838,0.2662,0.04,0.0005714285714285719,11871.41,2.5,2.671420331052973
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0807,38.31,vol_trail,9,83.0,3,0.0,0.3907,0.04,0.017071428571428564,11901.61,2.5,1.5483213343086961
