symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0152,-7.84,vol_trail,9,84.0,14,-0.2066,0.0892,0.04,0.0005071428571428538,12866.41,4.0,4.526975179655015
DOTUSDT,2026-02-25T11:24:59.999000+00:00,2026-02-25T11:29:59.999000+00:00,1.3532705999999999,1.3537291999999999,-0.0044,-2.24,vol_trail,5,76.1,1,-0.2103,0.0,0.04,0.008642857142857206,12855.1,4.0,2.6164197513592193
APTUSDT,2026-02-25T12:29:59.999000+00:00,2026-02-25T17:59:59.999000+00:00,0.8848769400000001,0.9860241842857143,6.4318,3307.26,vol_trail,1,66.4,66,-0.2604,7.7615,0.04,0.003914285714285727,16130.58,4.0,2.549501072318156
ARBUSDT,2026-02-25T12:49:59.999000+00:00,2026-02-25T19:14:59.999000+00:00,0.09611922,0.10202959,3.4209,1757.27,vol_trail,1,60.9,77,0.0,4.1888,0.04,0.00042857142857142893,17887.84,4.0,0.6988881311146129
DOTUSDT,2026-02-25T14:59:59.999000+00:00,2026-02-25T22:39:59.999000+00:00,1.5073013999999998,1.6691661,2.6599,1364.96,vol_trail,1,62.8,92,-0.0215,3.8417,0.04,0.015142857142857125,19252.8,4.0,1.1763501159374807
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.223,941.86,vol_trail,8,81.0,11,-0.2726,1.3298,0.04,0.0003557142857142851,20185.12,4.0,3.679884740895855
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T20:49:59.999000+00:00,0.041468292,0.04182449057142857,0.1426,115.15,vol_trail,5,76.2,64,-0.7644,0.4911,0.04,0.0005914285714285707,20293.89,4.0,4.050990868312095
DOTUSDT,2026-02-28T18:14:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.5583116000000001,1.6302453142857145,1.5772,1280.32,vol_trail,2,67.1,46,-0.317,2.4077,0.04,0.01128571428571428,21561.6,4.0,0.5720696320018689
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:49:59.999000+00:00,1.38157626,1.3333381104622857,-1.0181,-878.05,stop_loss,8,82.1,8,-0.9772,0.0,0.04,0.011992857142857123,20672.37,4.0,4.964942426558394
ARBUSDT,2026-03-02T00:39:59.999000+00:00,2026-03-02T02:29:59.999000+00:00,0.10112022,0.10117976,0.0067,5.55,vol_trail,2,67.0,22,-0.3453,0.5656,0.04,0.0005214285714285705,20647.44,4.0,0.8783310072784102
NEARUSDT,2026-03-02T01:14:59.999000+00:00,2026-03-02T04:49:59.999000+00:00,1.1862371999999999,1.2046875857142858,0.5055,417.61,vol_trail,8,82.4,43,-0.7688,0.8401,0.04,0.008857142857142897,21020.43,4.0,5.173038929600182
ENAUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T05:09:59.999000+00:00,0.10682136,0.10488609287085715,-1.0356,-854.32,stop_loss,2,69.9,8,-0.8992,0.0933,0.04,0.00047857142857142743,20166.1,4.0,1.054277638069305
1000LUNCUSDT,2026-03-02T03:49:59.999000+00:00,2026-03-02T06:04:59.999000+00:00,0.043378674,0.04269584740805714,-1.0412,-859.89,stop_loss,1,66.8,27,-1.0362,0.0,0.04,0.00016857142857142865,19306.21,4.0,0.863070921533894
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.5527,426.67,vol_trail,7,79.2,10,0.0,1.2382,0.04,0.0007428571428571423,19676.5,4.0,6.430336139858807
NEARUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:39:59.999000+00:00,1.2722544,1.2748878285714285,0.0407,31.45,vol_trail,2,68.5,11,0.0,0.865,0.04,0.012642857142857162,19707.95,4.0,1.5228900438075461
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,1.5437,1190.87,vol_trail,7,79.7,30,0.0,2.2607,0.04,0.005642857142857172,20898.82,4.0,3.9380381044952295
XLMUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,0.158451684,0.15910531542857143,0.1531,117.94,vol_trail,2,69.4,25,0.0,0.9068,0.04,0.0009507142857142868,21016.75,4.0,4.182625355473267
NEARUSDT,2026-03-02T21:14:59.999000+00:00,2026-03-02T22:54:59.999000+00:00,1.3542708,1.3854371428571428,0.5568,468.06,vol_trail,5,76.5,20,0.0,0.9065,0.04,0.013714285714285743,21475.48,4.0,1.5961967967484834
NEARUSDT,2026-03-03T05:09:59.999000+00:00,2026-03-03T05:54:59.999000+00:00,1.430286,1.3688693142285713,-1.0146,-871.52,stop_loss,1,65.5,9,-0.986,0.2734,0.04,0.0152857142857143,20594.91,4.0,0.7240257712738191
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0421,34.7,vol_trail,1,60.7,20,-0.4545,0.811,0.04,0.5649999999999997,20615.61,4.0,1.9505697458823807
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.2066,994.96,vol_trail,2,66.9,21,0.0,1.9332,0.04,0.39214285714285985,21589.77,4.0,1.5719309975498346
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0154,-13.32,vol_trail,3,72.5,48,-0.5171,0.1829,0.04,0.8357142857142849,21565.68,4.0,2.7158906944051013
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.0931,80.31,vol_trail,7,80.3,24,-0.2797,0.5042,0.04,0.013714285714285743,21607.6,4.0,5.281060756038988
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,0.7643,659.27,vol_trail,7,80.7,29,0.0,1.2489,0.04,0.0017142857142857099,22266.87,4.0,2.6403565930071693
TAOUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:59:59.999000+00:00,220.164024,229.5633638571429,1.7549,1512.27,vol_trail,8,81.9,32,-0.0857,2.2703,0.04,1.3242857142857116,23779.14,4.0,8.305401863175911
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,0.8724,829.78,vol_trail,8,81.7,25,-0.196,1.5824,0.04,0.013214285714285734,24594.29,4.0,2.509179551367445
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,0.945,929.63,vol_trail,5,76.9,23,-0.1992,1.3967,0.04,1.5900000000000034,25507.51,4.0,1.7052204714603363
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:44:59.999000+00:00,1.9423884,1.8454478080342858,-1.0124,-1032.97,stop_loss,1,55.4,6,-1.112,0.0,0.04,0.024142857142857115,24465.3,4.0,1.741575306428274
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.0217,-21.26,vol_trail,2,69.9,13,0.0,0.5019,0.04,1.5050000000000014,24426.32,4.0,2.99925538642294
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:39:59.999000+00:00,253.80075,246.20578470714284,-1.0212,-997.78,stop_loss,3,73.1,4,-1.0404,0.0,0.04,1.8864285714285773,23413.76,4.0,2.466786172081463
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,3.0704,2875.54,vol_trail,3,72.8,27,-0.0738,3.6762,0.04,0.0007999999999999952,26250.22,4.0,3.4293484561000027
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0091,-8.49,vol_trail,1,65.8,26,-0.0072,0.6171,0.04,0.013214285714285703,26241.73,4.0,2.4214671974357898
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.0156,1066.03,vol_trail,3,72.1,30,-0.4148,1.4777,0.04,0.001228571428571432,27289.33,4.0,2.3487499437285897
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:14:59.999000+00:00,1.9073814,1.8658652951485717,-1.0295,-1123.75,stop_loss,7,80.4,6,-0.9329,0.0,0.04,0.010285714285714247,26142.8,4.0,2.179216427480699
NEARUSDT,2026-03-16T03:24:59.999000+00:00,2026-03-16T06:04:59.999000+00:00,1.3872774,1.405433142857143,0.5287,552.89,vol_trail,5,75.8,32,-0.2196,0.8365,0.04,0.008285714285714276,26658.32,4.0,4.229863574301113
FETUSDT,2026-03-16T05:49:59.999000+00:00,2026-03-16T07:54:59.999000+00:00,0.20294058,0.20623731571428572,0.5933,619.97,vol_trail,2,68.4,25,-0.2112,1.5666,0.04,0.001350000000000004,27278.3,4.0,1.5423737119089982
FETUSDT,2026-03-16T12:04:59.999000+00:00,2026-03-16T12:19:59.999000+00:00,0.2215443,0.22248406571428572,0.0837,91.36,vol_trail,6,77.6,3,-0.0543,0.6437,0.04,0.0025071428571428528,27358.8,4.0,4.532522255053391
NEARUSDT,2026-03-16T13:24:59.999000+00:00,2026-03-16T13:34:59.999000+00:00,1.4102819999999998,1.4141456857142856,0.1448,158.48,vol_trail,3,70.5,2,0.0,0.6604,0.04,0.005571428571428608,27486.12,4.0,1.9546857958076895
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.6115,671.76,vol_trail,2,68.5,24,0.0,1.4801,0.04,0.0032857142857142846,28127.25,4.0,5.1673390829720605
ZECUSDT,2026-03-16T16:04:59.999000+00:00,2026-03-16T19:54:59.999000+00:00,236.53729800000002,266.521685,5.5451,6096.56,vol_trail,2,67.2,46,-0.0441,6.7795,0.04,1.346428571428569,34223.81,4.0,2.2325794607467393
NEARUSDT,2026-03-16T21:04:59.999000+00:00,2026-03-17T00:49:59.999000+00:00,1.4762952,1.4865597714285714,0.3535,483.96,vol_trail,7,80.7,45,-0.1214,1.1312,0.04,0.006785714285714299,34674.26,4.0,2.0651877398888128
ZECUSDT,2026-03-17T17:54:59.999000+00:00,2026-03-17T18:04:59.999000+00:00,277.065402,279.65977114285715,0.3952,548.18,vol_trail,3,71.8,2,0.0,1.0815,0.04,1.5614285714285725,35194.75,4.0,3.390736625318849
QNTUSDT,2026-03-20T02:44:59.999000+00:00,2026-03-20T05:19:59.999000+00:00,76.455288,77.39594628571429,0.7603,1069.63,vol_trail,2,68.1,31,0.0,1.5064,0.04,0.297857142857144,36186.3,4.0,0.7978160757705439
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T05:49:59.999000+00:00,297.60951,302.3123825714286,0.3542,497.7,vol_trail,3,70.6,16,-0.7041,0.7376,0.04,3.2235714285714323,36684.0,4.0,2.3146171328232015
FETUSDT,2026-03-20T01:39:59.999000+00:00,2026-03-20T07:04:59.999000+00:00,0.21964392,0.23612419428571427,2.6906,3787.75,vol_trail,1,64.1,65,-0.3523,3.4764,0.04,0.0015214285714285664,40471.76,4.0,0.6986014262514162
QNTUSDT,2026-03-20T08:34:59.999000+00:00,2026-03-20T13:34:59.999000+00:00,79.75594799999999,80.64850992857143,0.5429,878.92,vol_trail,8,81.0,60,-0.2701,1.0044,0.04,0.39428571428571296,41313.84,4.0,4.783553404148477
FETUSDT,2026-03-20T21:54:59.999000+00:00,2026-03-20T21:59:59.999000+00:00,0.2260452,0.22651183142857143,0.062,102.4,vol_trail,5,76.3,1,0.0,0.587,0.04,0.0014714285714285719,41387.68,4.0,1.989060390844303
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.5095,843.49,vol_trail,5,76.0,21,-0.1235,0.8742,0.04,3.09714285714285,42213.01,4.0,4.315524562257858
QNTUSDT,2026-03-24T10:04:59.999000+00:00,2026-03-24T13:09:59.999000+00:00,73.654728,74.35726842857142,0.4818,813.61,vol_trail,1,65.0,37,-0.133,1.1705,0.04,0.3471428571428561,42986.32,4.0,0.9865696579584496
TAOUSDT,2026-03-24T16:14:59.999000+00:00,2026-03-24T20:49:59.999000+00:00,315.933174,329.65691257142856,1.4738,2534.05,vol_trail,1,66.8,55,-0.3586,2.4911,0.04,2.3028571428571394,45493.83,4.0,2.1816505627711833
QNTUSDT,2026-03-24T21:39:59.999000+00:00,2026-03-24T22:29:59.999000+00:00,76.825362,77.22598028571429,0.1687,307.02,vol_trail,3,72.9,10,-0.0301,0.5832,0.04,0.5421428571428584,45771.84,4.0,5.003800300913246
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.22,402.86,vol_trail,8,82.3,21,-0.289,0.6218,0.04,2.1878571428571507,46142.33,4.0,5.462341113582387
CHZUSDT,2026-03-28T03:19:59.999000+00:00,2026-03-28T04:09:59.999000+00:00,0.036027204,0.03602422228571428,-0.0371,-68.5,vol_trail,3,71.9,10,0.0,0.5082,0.04,0.00012928571428571421,46015.97,4.0,2.074930813750011
CHZUSDT,2026-03-28T07:59:59.999000+00:00,2026-03-28T08:59:59.999000+00:00,0.036697338,0.037001169714285714,0.5948,1094.73,vol_trail,1,63.1,12,0.0,1.6209,0.04,0.0001207142857142865,47047.74,4.0,0.8931891777487717
CHZUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.038397678,0.038594422428571425,0.1987,373.89,vol_trail,2,67.2,5,-0.0639,0.9773,0.04,0.00022571428571428544,47385.62,4.0,2.6878744699240116
CHZUSDT,2026-03-28T16:44:59.999000+00:00,2026-03-28T17:24:59.999000+00:00,0.040778154000000004,0.0392103103692,-1.0163,-1926.39,stop_loss,1,54.2,8,-0.986,0.0717,0.04,0.0003900000000000005,45436.93,4.0,0.8726302726176367
CHZUSDT,2026-03-30T00:09:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.04045809,0.04067400642857143,0.2052,373.01,vol_trail,1,60.8,6,-0.0811,0.9263,0.04,0.00024071428571428556,45775.58,4.0,1.832093119807287
CHZUSDT,2026-03-30T04:19:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.042328464,0.04367983371428571,1.2202,2234.13,vol_trail,6,78.7,45,-0.3193,1.6231,0.04,0.00027285714285714413,47977.75,4.0,1.4504447273729424
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T14:39:59.999000+00:00,0.044488896,0.042786051363657145,-1.0164,-1950.61,stop_loss,2,70.3,41,-1.0854,0.1482,0.04,0.0004235714285714274,46004.46,4.0,3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:39:59.999000+00:00,592.138404,590.0975037477714,-1.1995,-2207.27,stop_loss,7,80.4,16,-1.0497,0.0,0.04,0.48071428571429514,43542.19,4.0,4.468176417799091
NMRUSDT,2026-04-06T02:24:59.999000+00:00,2026-04-06T05:39:59.999000+00:00,7.7995596,7.834289971428571,0.1982,345.23,vol_trail,1,62.4,39,-0.5498,0.7587,0.04,0.03935714285714268,43848.59,4.0,0.8950087308680452
ZECUSDT,2026-04-07T09:04:59.999000+00:00,2026-04-07T11:34:59.999000+00:00,268.27364400000005,263.06387784262864,-1.0332,-1812.1,stop_loss,2,69.4,30,-1.0808,0.4647,0.04,1.289285714285707,41995.43,4.0,0.9316727861603397
NMRUSDT,2026-04-07T14:34:59.999000+00:00,2026-04-07T16:09:59.999000+00:00,7.9135824,8.020966914285713,0.476,799.65,vol_trail,3,71.0,19,-0.3421,0.8689,0.04,0.054499999999999806,42767.64,4.0,4.014249966411597
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T21:09:59.999000+00:00,0.25395078,0.25661295285714286,0.3962,677.7,vol_trail,7,79.1,33,-0.7546,0.9254,0.04,0.0016071428571428664,43414.93,4.0,3.0549485514160253
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,1.3191,2290.77,vol_trail,5,76.5,12,0.0,1.7819,0.04,0.005857142857142815,45663.52,4.0,1.470189817573992
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.2865,523.35,vol_trail,7,79.4,4,0.0,1.1194,0.04,0.00485714285714283,46133.52,4.0,1.511386672096737
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,1.5551,2869.78,vol_trail,1,66.0,38,-0.3258,1.8729,0.04,0.0055714285714285605,48954.85,4.0,1.0220976493490135
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.5739,1123.89,vol_trail,3,72.0,14,0.0,1.3001,0.04,0.32928571428571524,50053.47,4.0,1.1059005254868417
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.5367,1074.55,vol_trail,7,79.8,18,-0.3285,1.1075,0.04,0.5692857142857152,51111.94,4.0,4.988929866462394
DASHUSDT,2026-04-10T21:59:59.999000+00:00,2026-04-11T00:29:59.999000+00:00,45.929184,46.80777942857143,0.5002,1022.7,vol_trail,6,77.3,30,-0.4954,0.893,0.04,0.42857142857142755,52109.99,4.0,0.6567346768395661
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.4236,882.93,vol_trail,5,76.6,6,0.0,0.9017,0.04,0.002921428571428567,52887.35,4.0,3.069677384570041
DASHUSDT,2026-04-11T08:54:59.999000+00:00,2026-04-11T10:14:59.999000+00:00,46.229244,46.41928571428571,0.0964,203.98,vol_trail,3,72.6,16,-0.581,0.7643,0.04,0.4385714285714281,53066.25,4.0,1.4867705509453757
TONUSDT,2026-04-11T11:14:59.999000+00:00,2026-04-11T12:59:59.999000+00:00,1.38387672,1.3900147985714286,0.1931,409.95,vol_trail,1,60.0,21,0.0,1.0133,0.04,0.007135714285714293,53429.89,4.0,0.529869151124295
DASHUSDT,2026-04-11T18:29:59.999000+00:00,2026-04-11T19:04:59.999000+00:00,47.079414,46.0302061172,-1.0288,-2196.84,stop_loss,5,75.5,7,-0.8264,0.164,0.04,0.26000000000000006,51144.8,4.0,1.2331775320198908
TONUSDT,2026-04-11T17:24:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.4383876199999999,1.4883736942857144,1.5953,3409.38,vol_trail,1,62.0,30,0.0,2.323,0.04,0.00772857142857145,54554.18,4.0,0.516961070594458
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.4043,882.24,vol_trail,9,84.7,6,0.0,0.697,0.04,0.001592857142857142,55390.93,4.0,4.68475657464691
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.5227,1157.0,vol_trail,7,79.6,12,0.0,1.808,0.04,0.0018714285714285714,56350.1,4.0,3.470566464486602
WLDUSDT,2026-04-13T11:54:59.999000+00:00,2026-04-13T14:24:59.999000+00:00,0.2990598,0.3044962314285714,0.9972,2209.43,vol_trail,1,62.0,30,-0.1053,2.6043,0.04,0.001328571428571421,58501.33,4.0,0.5264464755310032
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.1953,431.41,vol_trail,9,84.9,14,-0.2515,0.5244,0.04,0.0007442857142857141,58932.74,4.0,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T17:49:59.999000+00:00,1.43458686,1.4343202214285713,-0.0365,-82.23,vol_trail,2,69.6,44,-0.6515,0.4565,0.04,0.00625000000000001,58850.5,4.0,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.137,322.47,vol_trail,8,81.9,8,0.0,0.7413,0.04,0.0005635714285714312,59128.42,4.0,3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.2029,479.77,vol_trail,9,84.5,1,0.0,0.5898,0.04,0.000597857142857146,59564.67,4.0,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1103,262.81,vol_trail,9,82.7,4,0.0,0.4457,0.04,0.003099999999999984,59752.39,4.0,2.1175947727023288
WLDUSDT,2026-04-14T02:04:59.999000+00:00,2026-04-14T02:19:59.999000+00:00,0.31346268,0.3154226171428572,0.3657,874.03,vol_trail,3,72.2,3,0.0,0.8121,0.04,0.0012428571428571486,60558.6,4.0,0.6952278810730573
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:54:59.999000+00:00,0.32366472,0.31657282134171427,-1.0293,-2493.27,stop_loss,2,69.8,21,-1.0194,0.4318,0.04,0.001757142857142854,57875.34,4.0,2.057694096549407
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T11:24:59.999000+00:00,2390.3879819999997,2371.2907718321712,-1.0828,-2620.67,stop_loss,6,78.4,34,-1.0465,0.0769,0.04,4.655714285714274,55254.67,4.0,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.3197,706.51,vol_trail,2,68.6,4,0.0,1.3701,0.04,1.7542857142857135e-05,55907.41,4.0,1.6458114504116967
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.3326,743.8,vol_trail,7,79.6,13,0.0,1.287,0.04,0.0003357142857142864,56468.78,4.0,1.0878889566978263
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,2.5071,5594.67,vol_trail,1,66.4,66,0.0,3.3458,0.04,0.004414285714285672,61945.61,4.0,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,2.1795,4922.91,vol_trail,1,66.1,53,0.0,3.3879,0.04,0.0050000000000000044,66868.53,4.0,2.4845865917544803
ENAUSDT,2026-04-16T04:24:59.999000+00:00,2026-04-16T08:39:59.999000+00:00,0.10223044199999999,0.10301939199999999,0.4048,913.44,vol_trail,1,60.8,51,-0.1583,1.1228,0.04,0.0004585714285714272,67781.97,4.0,0.7989635333872707
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,0.6853,1854.65,vol_trail,8,81.8,13,-0.1979,1.5755,0.04,0.0005357142857142842,69374.73,4.0,2.3172090471899076
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.2323,644.59,vol_trail,5,75.8,2,0.0,0.7013,0.04,0.17214285714285488,69745.16,4.0,1.7980351790285023
PENDLEUSDT,2026-04-16T12:39:59.999000+00:00,2026-04-16T13:34:59.999000+00:00,1.1762352,1.1901690614285716,0.6927,1872.82,vol_trail,2,68.2,11,-0.0897,1.4871,0.04,0.0048357142857142765,71435.42,4.0,0.8624719105274897
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.25211028214285713,1.0016,2715.65,vol_trail,8,80.9,22,-0.6882,1.7894,0.04,0.0006357142857142851,74151.07,4.0,3.0193557751207423
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.105581112,0.10345184606331428,-1.0319,-2878.78,stop_loss,6,78.7,7,-1.926,0.0,0.04,0.000527142857142858,71272.29,4.0,3.6078894898005722
1000PEPEUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.00387037392,0.003793015165216,-1.0322,-2857.9,stop_loss,3,71.3,9,-1.6811,0.2223,0.04,1.9149999999999957e-05,68414.39,4.0,0.711100367176674
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4135315085742859,-1.0614,-2958.36,stop_loss,7,80.5,5,-1.8826,0.0945,0.04,0.003742857142857143,65456.03,4.0,3.406871444223238
