symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1765,686.78,vol_trail,9,82.7,4,0.0,0.7355,0.04,0.003099999999999984,97773.09
WLDUSDT,2026-04-14T02:04:59.999000+00:00,2026-04-14T02:19:59.999000+00:00,0.31346268,0.3154226171428572,0.5851,2288.29,vol_trail,3,72.2,3,0.0,1.3195,0.04,0.0012428571428571486,99883.83
WLDUSDT,2026-04-14T07:09:59.999000+00:00,2026-04-14T08:34:59.999000+00:00,0.32366472,0.31914330142857145,-1.062,-4242.9,stop_loss,2,69.8,17,-0.9333,0.7057,0.04,0.001757142857142854,95508.46
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2377.795060142857,-1.1739,-4484.55,stop_loss,6,78.4,25,-1.1255,0.1641,0.04,4.655714285714274,90670.84
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.5115,1854.98,vol_trail,2,68.6,4,0.0,2.2094,0.04,1.7542857142857135e-05,92384.64
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.5322,1966.55,vol_trail,7,79.6,13,0.0,2.097,0.04,0.0003357142857142864,93738.77
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,4.0114,14772.98,vol_trail,1,66.4,66,0.0,5.3735,0.04,0.004414285714285672,108158.43
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,3.4872,13075.34,vol_trail,1,66.1,53,0.0,5.44,0.04,0.0050000000000000044,121233.77
ENAUSDT,2026-04-16T03:24:59.999000+00:00,2026-04-16T08:39:59.999000+00:00,0.10141027799999999,0.10301939199999999,1.2138,4462.02,vol_trail,1,63.8,63,-0.0155,2.2524,0.04,0.0005149999999999986,125695.79
ARBUSDT,2026-04-16T04:39:59.999000+00:00,2026-04-16T08:54:59.999000+00:00,0.11722344,0.11801924857142858,0.7171,2684.1,vol_trail,1,65.8,51,-0.3862,2.3172,0.04,0.00041428571428571626,128379.89
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,1.0964,5614.42,vol_trail,8,81.8,13,-0.2987,2.5387,0.04,0.0005357142857142842,133201.26
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.3717,1980.2,vol_trail,5,75.8,2,0.0,1.1618,0.04,0.17214285714285488,134339.82
PENDLEUSDT,2026-04-16T12:39:59.999000+00:00,2026-04-16T13:34:59.999000+00:00,1.1762352,1.1901690614285716,1.1083,5665.99,vol_trail,2,68.2,11,-0.1241,2.3988,0.04,0.0048357142857142765,139443.38
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:44:59.999000+00:00,0.105581112,0.10422129442857142,-1.0674,-5735.92,stop_loss,6,78.7,5,-0.7588,0.0,0.04,0.000527142857142858,133707.46
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.24776115214285716,-1.1327,-5816.75,stop_loss,8,80.9,22,-1.0697,2.8944,0.04,0.0006357142857142851,127890.7
DOTUSDT,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.2962592,1.2777086928571428,-1.0604,-5621.56,stop_loss,8,81.1,8,-0.998,0.3881,0.04,0.007214285714285744,122269.15
1000PEPEUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.00387037392,0.0038209606550000004,-1.068,-5670.22,stop_loss,3,71.3,9,-2.6736,0.3718,0.04,1.9149999999999957e-05,116598.92
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4188590285714286,-1.1291,-6058.58,stop_loss,7,80.5,5,-2.9817,0.1817,0.04,0.003742857142857143,110540.34
XLMUSDT,2026-04-16T15:54:59.999000+00:00,2026-04-16T15:59:59.999000+00:00,0.16339267200000002,0.16377438142857143,0.1851,818.31,vol_trail,3,70.7,1,0.0,0.5768,0.04,0.0006657142857142874,111163.31
BNBUSDT,2026-04-16T16:19:59.999000+00:00,2026-04-16T16:54:59.999000+00:00,628.295634,624.1772824285714,-1.1374,-5057.41,stop_loss,2,69.4,7,-0.7886,0.0,0.04,1.5471428571428467,105780.87
SOLUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T18:49:59.999000+00:00,87.537504,88.07166785714287,0.5409,2286.23,vol_trail,9,85.0,6,-0.3828,0.9406,0.04,0.36571428571428705,107660.59
ARBUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:19:59.999000+00:00,0.12692538,0.13181291785714286,2.2532,9507.19,vol_trail,9,82.8,18,0.0,2.8467,0.04,0.0008571428571428589,117167.79
PENDLEUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T20:34:59.999000+00:00,1.2334466400000001,1.2748592628571427,1.9464,8235.53,vol_trail,1,53.8,27,0.0,3.2647,0.04,0.008392857142857138,125403.32
ARBUSDT,2026-04-17T06:14:59.999000+00:00,2026-04-17T06:29:59.999000+00:00,0.130026,0.13063101142857142,0.3254,1632.31,vol_trail,9,83.3,3,0.0,0.9532,0.04,0.0006714285714285688,126860.78
PENDLEUSDT,2026-04-17T06:59:59.999000+00:00,2026-04-17T09:19:59.999000+00:00,1.27845564,1.3109163357142857,2.0121,10210.44,vol_trail,2,68.2,28,0.0,3.8007,0.04,0.00633571428571427,136511.65
XLMUSDT,2026-04-17T08:34:59.999000+00:00,2026-04-17T10:29:59.999000+00:00,0.16751349599999998,0.1680206748571429,0.424,2148.42,vol_trail,2,69.0,23,-0.1179,2.0042,0.04,0.00040714285714285196,138410.25
ETHUSDT,2026-04-17T09:34:59.999000+00:00,2026-04-17T12:29:59.999000+00:00,2354.340774,2354.8232268571423,-0.0249,-136.11,vol_trail,3,72.2,35,-0.697,0.2043,0.04,9.262857142857131,138096.63
PENDLEUSDT,2026-04-17T12:44:59.999000+00:00,2026-04-17T12:59:59.999000+00:00,1.36197234,1.3655839714285714,0.1158,639.39,vol_trail,3,72.5,3,0.0,0.8651,0.04,0.010357142857142843,138605.27
SOLUSDT,2026-04-17T13:14:59.999000+00:00,2026-04-17T13:34:59.999000+00:00,89.777952,88.86008157142858,-1.0858,-6020.07,stop_loss,7,79.0,4,-0.4421,0.6688,0.04,0.3528571428571427,132331.28
ARBUSDT,2026-04-17T11:24:59.999000+00:00,2026-04-17T13:59:59.999000+00:00,0.13232646,0.13358756285714285,0.6467,3580.32,vol_trail,1,64.8,31,0.0,2.1538,0.04,0.0007428571428571423,135911.6
XLMUSDT,2026-04-17T14:44:59.999000+00:00,2026-04-17T17:24:59.999000+00:00,0.174804954,0.17493714842857144,0.0307,166.97,vol_trail,1,61.1,32,-0.6146,1.1774,0.04,0.0006964285714285741,135832.95
PENDLEUSDT,2026-04-17T22:34:59.999000+00:00,2026-04-17T23:24:59.999000+00:00,1.4652930000000002,1.436123432142857,-1.0429,-5666.42,stop_loss,2,70.4,10,-1.0738,0.4057,0.04,0.011435714285714311,130041.22
XLMUSDT,2026-04-18T04:09:59.999000+00:00,2026-04-18T04:14:59.999000+00:00,0.175955184,0.17451901778571427,-1.1088,-5767.59,stop_loss,9,83.4,1,-0.7906,0.0,0.04,0.0005464285714285648,123972.13
CHZUSDT,2026-04-20T00:59:59.999000+00:00,2026-04-20T03:19:59.999000+00:00,0.042018401999999996,0.04289142,1.3354,6622.21,vol_trail,6,78.4,28,-0.7039,2.0961,0.04,0.0002557142857142857,130447.67
