symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
NMRUSDT,2026-02-02T00:44:59.999000+00:00,2026-02-02T02:59:59.999000+00:00,8.855770799999998,8.85808517142857,-0.0099,-3.97,vol_trail,1,52.7,27,-0.3961,0.7903,0.04,0.06742857142857137,9986.58,2.5,0.17941895044929254
NMRUSDT,2026-02-02T07:19:59.999000+00:00,2026-02-02T08:59:59.999000+00:00,9.1208238,9.237580685714287,0.4482,179.02,vol_trail,2,68.2,20,-0.4928,1.2942,0.04,0.1005,10159.07,2.5,4.927603585043651
NMRUSDT,2026-02-02T15:39:59.999000+00:00,2026-02-02T17:49:59.999000+00:00,9.352870200000002,9.506384057142856,1.0069,409.16,vol_trail,1,61.9,26,0.0,1.89,0.04,0.059285714285714164,10556.7,2.5,-0.5517719681469381
UNIUSDT,2026-02-13T01:49:59.999000+00:00,2026-02-13T07:44:59.999000+00:00,3.2786556,3.292912714285715,0.3542,149.55,vol_trail,1,59.2,71,-0.739,1.368,0.04,0.01442857142857133,10688.98,2.5,-0.31051556412984066
UNIUSDT,2026-02-13T13:04:59.999000+00:00,2026-02-13T13:29:59.999000+00:00,3.3436686,3.3562214785714284,0.3914,167.34,vol_trail,9,82.8,5,-0.2009,0.7206,0.04,0.011285714285714375,10833.52,2.5,5.649507478001635
BNBUSDT,2026-02-13T14:29:59.999000+00:00,2026-02-13T18:19:59.999000+00:00,598.739724,614.0200285714285,2.9627,1283.86,vol_trail,2,68.6,46,0.0,3.7242,0.04,2.0257142857142867,12094.33,2.5,3.9489241811713396
ZECUSDT,2026-02-14T19:19:59.999000+00:00,2026-02-14T20:09:59.999000+00:00,298.51969199999996,308.63254685714287,1.6022,775.12,vol_trail,1,61.6,10,-0.0867,3.2081,0.04,2.489999999999997,12859.01,2.5,0.49832997265590595
TAOUSDT,2026-02-16T00:44:59.999000+00:00,2026-02-16T03:29:59.999000+00:00,186.307254,189.93379135714287,2.1392,1100.3,vol_trail,8,82.1,33,-0.1554,2.8047,0.04,0.6621428571428579,13933.25,2.5,2.0051426079509613
ZECUSDT,2026-02-16T12:29:59.999000+00:00,2026-02-16T13:04:59.999000+00:00,299.019792,302.42807371428574,0.5633,313.95,vol_trail,3,72.8,7,-0.2823,1.1431,0.04,2.3235714285714346,14234.29,2.5,2.7018968573505773
TAOUSDT,2026-02-16T19:34:59.999000+00:00,2026-02-16T19:49:59.999000+00:00,192.698532,193.09851542857143,0.1188,67.63,vol_trail,3,72.0,3,-0.0639,0.748,0.04,1.0542857142857156,14283.19,2.5,0.14665918966278596
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,2.1001,1199.84,vol_trail,5,75.8,1,0.0,3.0963,0.04,0.0037142857142857494,15409.19,2.5,3.5814344994456833
APTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,0.8336667,0.8417030542857143,1.4106,803.98,vol_trail,2,70.4,1,0.0,3.0824,0.04,0.0021714285714285702,16213.17,2.5,1.3528408307646995
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0243,-15.78,vol_trail,9,84.0,14,-0.3305,0.1427,0.04,0.0005071428571428538,16175.49,2.5,4.526975179655015
DOTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:14:59.999000+00:00,1.2852569999999999,1.3152369,2.5715,1660.29,vol_trail,1,66.2,16,-0.0225,3.6525,0.04,0.004571428571428575,17725.41,2.5,0.07894659735038413
APTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:54:59.999000+00:00,0.8544708599999999,0.8575963035714285,0.484,311.84,vol_trail,7,80.3,24,-0.2068,1.3477,0.04,0.002264285714285711,18037.25,2.5,0.23056157097702396
DOTUSDT,2026-02-25T13:39:59.999000+00:00,2026-02-25T15:54:59.999000+00:00,1.4792958,1.5126974,0.5854,422.38,vol_trail,3,71.6,27,-0.3452,0.9966,0.04,0.02235714285714287,18428.46,2.5,2.512703274321504
APTUSDT,2026-02-25T13:59:59.999000+00:00,2026-02-25T17:59:59.999000+00:00,0.8905780799999999,0.9860241842857143,7.42,5350.9,vol_trail,1,54.9,48,0.0,9.0461,0.04,0.005121428571428547,23779.36,2.5,4.200404523476196
ARBUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T19:14:59.999000+00:00,0.09361872,0.10202959,10.4097,6735.29,vol_trail,1,66.5,124,-0.1477,12.0478,0.04,0.0003214285714285727,30514.66,2.5,-0.03098464772129844
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0807,98.47,vol_trail,9,83.0,3,0.0,0.3907,0.04,0.017071428571428564,30592.3,2.5,1.5483213343086961
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.9568,2394.56,vol_trail,8,81.0,11,-0.4361,2.1277,0.04,0.0003557142857142851,32962.59,2.5,3.679884740895855
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T15:39:59.999000+00:00,0.041468292,0.03998172262731429,-1.0176,-1341.68,stop_loss,5,76.2,2,-0.8984,0.0,0.04,0.0005914285714285707,31604.27,2.5,4.050990868312095
DOTUSDT,2026-02-28T18:14:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.5583116000000001,1.6302453142857145,2.5235,3190.2,vol_trail,2,67.1,46,-0.5072,3.8522,0.04,0.01128571428571428,34763.04,2.5,0.5720696320018689
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:24:59.999000+00:00,1.38157626,1.3513237983194286,-1.0293,-1431.26,stop_loss,8,82.1,3,-0.9931,0.0,0.04,0.011992857142857123,33302.95,2.5,4.964942426558394
NEARUSDT,2026-03-02T00:19:59.999000+00:00,2026-03-02T01:24:59.999000+00:00,1.1662332,1.1701944857142856,0.1943,258.81,vol_trail,2,67.2,13,-0.3526,1.1181,0.04,0.00707142857142857,33368.47,2.5,0.19080223835133742
XLMUSDT,2026-03-02T01:09:59.999000+00:00,2026-03-02T02:14:59.999000+00:00,0.156511296,0.15491602088365714,-1.0644,-1412.19,stop_loss,3,71.6,13,-1.0237,0.2868,0.04,0.000625714285714287,31956.28,2.5,0.09532919491414894
ARBUSDT,2026-03-02T00:39:59.999000+00:00,2026-03-02T02:29:59.999000+00:00,0.10112022,0.10117976,0.0107,14.3,vol_trail,2,67.0,22,-0.5525,0.905,0.04,0.0005214285714285705,31970.58,2.5,0.8783310072784102
1000LUNCUSDT,2026-03-02T03:49:59.999000+00:00,2026-03-02T04:49:59.999000+00:00,0.043378674,0.04294865397948571,-1.0662,-1363.54,stop_loss,1,66.8,12,-0.7799,0.0,0.04,0.00016857142857142865,30503.64,2.5,0.863070921533894
NEARUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,1.2082416,1.1922888088228571,-1.0493,-1339.41,stop_loss,1,63.0,5,-1.3517,0.4937,0.04,0.006285714285714307,29164.23,2.5,0.4195290981913814
ENAUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,0.10512102,0.10588596142857144,0.5428,721.23,vol_trail,1,66.8,50,-0.3943,1.4219,0.04,0.0005285714285714288,29885.46,2.5,-0.4076874366753373
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.8844,1057.23,vol_trail,7,79.2,10,0.0,1.9811,0.04,0.0007428571428571423,30833.53,2.5,6.430336139858807
ENAUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T15:54:59.999000+00:00,0.10762152,0.10860684571428572,0.437,520.97,vol_trail,3,72.6,9,0.0,1.25,0.04,0.0008571428571428569,31354.5,2.5,2.8584709803431343
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,2.47,2949.7,vol_trail,7,79.7,30,0.0,3.6171,0.04,0.005642857142857172,34304.2,2.5,3.9380381044952295
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0674,92.47,vol_trail,1,60.7,20,-0.7271,1.2976,0.04,0.5649999999999997,34359.35,2.5,1.9505697458823807
SOLUSDT,2026-03-03T23:09:59.999000+00:00,2026-03-04T02:59:59.999000+00:00,86.977392,87.03973142857143,0.0231,31.73,vol_trail,2,69.0,46,-0.6451,0.6602,0.04,0.40142857142857274,34337.48,2.5,0.29159698728342287
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.9305,2651.55,vol_trail,2,66.9,21,0.0,3.0932,0.04,0.39214285714285985,36933.6,2.5,1.5719309975498346
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0247,-36.46,vol_trail,3,72.5,48,-0.8273,0.2927,0.04,0.8357142857142849,36867.67,2.5,2.7158906944051013
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.149,219.61,vol_trail,7,80.3,24,-0.4475,0.8067,0.04,0.013714285714285743,36982.29,2.5,5.281060756038988
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,1.2228,1803.29,vol_trail,7,80.7,29,0.0,1.9983,0.04,0.0017142857142857099,38785.57,2.5,2.6403565930071693
