symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
MUSDT,2026-02-06T06:24:59.999000+00:00,2026-02-06T06:59:59.999000+00:00,1.5997198799999999,1.5697288485714285,-1.0457,-438.92,stop_loss,2,69.3,7,-1.165,0.0,0.04,0.01174285714285715,10078.71
HBARUSDT,2026-02-06T09:29:59.999000+00:00,2026-02-06T12:09:59.999000+00:00,0.083956788,0.08468877314285715,0.4693,189.19,vol_trail,1,65.7,32,-0.514,1.17,0.04,0.0005914285714285741,10257.6
BERAUSDT,2026-02-06T14:34:59.999000+00:00,2026-02-06T14:39:59.999000+00:00,0.4075815,0.41017866214285714,0.3784,155.28,vol_trail,9,84.2,1,0.0,0.5647,0.04,0.002549999999999993,10401.08
HBARUSDT,2026-02-06T15:34:59.999000+00:00,2026-02-06T17:59:59.999000+00:00,0.090728142,0.09478675314285714,1.7167,714.24,vol_trail,1,61.1,29,-0.1197,2.7872,0.04,0.0009357142857142878,11099.1
BERAUSDT,2026-02-06T17:44:59.999000+00:00,2026-02-06T18:29:59.999000+00:00,0.43778754,0.5638800585714286,13.7636,5722.26,vol_trail,2,69.3,9,-0.5359,10.5219,0.04,0.003657142857142851,16821.35
MUSDT,2026-02-10T00:49:59.999000+00:00,2026-02-10T04:04:59.999000+00:00,1.46119218,1.4381480271428573,-1.0546,-709.61,stop_loss,2,67.6,39,-0.9927,1.4423,0.04,0.00898571428571428,16092.05
KAITOUSDT,2026-02-10T22:39:59.999000+00:00,2026-02-10T23:09:59.999000+00:00,0.30786156000000003,0.30439982214285716,-1.0777,-693.69,stop_loss,3,72.9,6,-0.9583,0.0,0.04,0.0013357142857142892,15371.66
BERAUSDT,2026-02-11T15:19:59.999000+00:00,2026-02-11T15:24:59.999000+00:00,0.5571114,0.5820157164285714,1.4791,909.43,vol_trail,8,81.7,1,0.0,2.1188,0.04,0.00666428571428571,16271.84
BERAUSDT,2026-02-11T19:04:59.999000+00:00,2026-02-11T19:34:59.999000+00:00,0.6683336400000001,0.6833954364285715,0.4246,276.35,vol_trail,9,83.2,6,0.0,0.8086,0.04,0.013900000000000015,16542.56
KITEUSDT,2026-02-13T02:49:59.999000+00:00,2026-02-13T05:39:59.999000+00:00,0.201000192,0.20449087935714286,0.7209,476.26,vol_trail,8,81.5,34,-0.6406,1.6715,0.04,0.0018857142857142842,16979.08
UNIUSDT,2026-02-13T01:49:59.999000+00:00,2026-02-13T07:44:59.999000+00:00,3.2786556,3.292912714285715,0.3542,234.35,vol_trail,1,59.2,71,-0.7208,1.3861,0.04,0.01442857142857133,17213.43
UNIUSDT,2026-02-13T13:04:59.999000+00:00,2026-02-13T13:29:59.999000+00:00,3.3436686,3.3562214785714284,0.3914,269.27,vol_trail,9,82.8,5,-0.1772,0.7443,0.04,0.011285714285714375,17432.33
BNBUSDT,2026-02-13T14:29:59.999000+00:00,2026-02-13T18:19:59.999000+00:00,598.739724,614.0200285714285,2.9627,2065.88,vol_trail,2,68.6,46,0.0,3.7478,0.04,2.0257142857142867,19461.11
KITEUSDT,2026-02-13T11:04:59.999000+00:00,2026-02-13T20:39:59.999000+00:00,0.204920976,0.23117875499999999,5.6331,3878.61,vol_trail,2,69.7,115,-0.1529,6.6123,0.04,0.0018571428571428608,23339.72
BERAUSDT,2026-02-13T23:04:59.999000+00:00,2026-02-13T23:09:59.999000+00:00,0.70424082,0.7046697521428571,0.0072,6.7,vol_trail,9,84.2,1,0.0,0.3725,0.04,0.00622857142857144,23327.42
SIRENUSDT,2026-02-14T00:29:59.999000+00:00,2026-02-14T02:04:59.999000+00:00,0.127085412,0.12725740057142856,0.051,47.58,vol_trail,3,70.6,19,-0.4,0.7778,0.04,0.000900000000000002,23351.28
SIRENUSDT,2026-02-14T05:04:59.999000+00:00,2026-02-14T05:19:59.999000+00:00,0.13150629600000002,0.12861498614285716,-1.0387,-970.21,stop_loss,7,80.5,3,-0.8101,0.0,0.04,0.0011357142857142855,22361.61
APRUSDT,2026-02-14T06:29:59.999000+00:00,2026-02-14T06:34:59.999000+00:00,0.088937784,0.09240223014285714,1.385,1238.81,vol_trail,1,63.9,1,0.0,1.8855,0.04,0.00098857142857143,23585.93
APRUSDT,2026-02-14T16:59:59.999000+00:00,2026-02-14T18:54:59.999000+00:00,0.101760348,0.10441768371428571,0.4955,467.5,vol_trail,5,76.0,23,-0.3303,1.1997,0.04,0.002107142857142861,24045.23
ZECUSDT,2026-02-14T19:19:59.999000+00:00,2026-02-14T20:09:59.999000+00:00,298.51969199999996,308.63254685714287,1.6022,1541.05,vol_trail,1,61.6,10,-0.0771,3.2177,0.04,2.489999999999997,25565.52
TAOUSDT,2026-02-16T00:44:59.999000+00:00,2026-02-16T03:29:59.999000+00:00,186.307254,189.93379135714287,2.1392,2187.55,vol_trail,8,82.1,33,-0.1329,2.8272,0.04,0.6621428571428579,27701.28
SIRENUSDT,2026-02-16T03:49:59.999000+00:00,2026-02-16T06:54:59.999000+00:00,0.150220038,0.20850400514285714,15.3637,17023.8,vol_trail,1,66.5,37,-0.2086,16.5017,0.04,0.0015150000000000005,44705.3
ZECUSDT,2026-02-16T12:29:59.999000+00:00,2026-02-16T13:04:59.999000+00:00,299.019792,302.42807371428574,0.5633,1007.31,vol_trail,3,72.8,7,-0.272,1.1534,0.04,2.3235714285714346,45671.19
TAOUSDT,2026-02-16T19:34:59.999000+00:00,2026-02-16T19:49:59.999000+00:00,192.698532,193.09851542857143,0.1188,217.01,vol_trail,3,72.0,3,-0.0493,0.7626,0.04,1.0542857142857156,45828.09
SIRENUSDT,2026-02-17T01:14:59.999000+00:00,2026-02-17T03:19:59.999000+00:00,0.223934778,0.2096605595,-1.0128,-1856.52,stop_loss,5,75.6,25,-0.9297,0.0677,0.04,0.005674999999999995,43958.55
KITEUSDT,2026-02-22T00:34:59.999000+00:00,2026-02-22T01:09:59.999000+00:00,0.22879575000000002,0.22038270035714286,-1.0227,-1798.27,stop_loss,1,65.6,7,-1.3456,0.0,0.04,0.0033292857142857173,42138.53
DEXEUSDT,2026-02-23T05:39:59.999000+00:00,2026-02-23T09:54:59.999000+00:00,2.6615322,2.7424513999999998,1.6967,2859.89,vol_trail,6,77.5,51,-0.6175,2.619,0.04,0.018785714285714277,44955.43
DEXEUSDT,2026-02-23T15:19:59.999000+00:00,2026-02-23T15:34:59.999000+00:00,2.9015801999999997,2.8195431214285707,-1.0298,-1851.86,stop_loss,1,66.3,3,-0.6675,0.0,0.04,0.03235714285714294,43074.55
KITEUSDT,2026-02-24T00:19:59.999000+00:00,2026-02-24T01:09:59.999000+00:00,0.24581915399999998,0.24953151228571427,0.5995,1032.89,vol_trail,1,64.7,10,0.0,1.5503,0.04,0.0024021428571428627,44075.7
KITEUSDT,2026-02-24T09:59:59.999000+00:00,2026-02-24T12:04:59.999000+00:00,0.24274854,0.24482745328571429,0.2137,376.76,vol_trail,1,61.6,25,0.0,1.0008,0.04,0.003685000000000004,44431.56
KITEUSDT,2026-02-24T16:59:59.999000+00:00,2026-02-24T20:19:59.999000+00:00,0.255281046,0.2575063455714286,0.3268,580.76,vol_trail,1,62.7,40,-0.6537,1.1882,0.04,0.0025821428571428545,44980.69
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,2.1001,3778.53,vol_trail,5,75.8,1,0.0,3.1231,0.04,0.0037142857142857494,48526.69
APTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,0.8336667,0.8417030542857143,1.4106,2531.88,vol_trail,2,70.4,1,0.0,3.1132,0.04,0.0021714285714285702,51058.57
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0243,-49.71,vol_trail,9,84.0,14,-0.3155,0.1577,0.04,0.0005071428571428538,50875.7
NEIROUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:34:59.999000+00:00,6.871374e-05,6.872910857142857e-05,-0.0158,-32.31,vol_trail,6,78.3,15,-0.5091,0.1018,0.04,3.928571428571466e-07,50843.38
DOTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:14:59.999000+00:00,1.2852569999999999,1.3152369,2.5715,5218.69,vol_trail,1,66.2,16,0.0,3.675,0.04,0.004571428571428575,55715.17
APTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:54:59.999000+00:00,0.8544708599999999,0.8575963035714285,0.484,980.18,vol_trail,7,80.3,24,-0.1767,1.3779,0.04,0.002264285714285711,56695.35
NEIROUSDT,2026-02-25T12:24:59.999000+00:00,2026-02-25T12:54:59.999000+00:00,6.941388e-05,6.959322142857142e-05,0.2072,469.97,vol_trail,9,83.7,6,-0.14,0.56,0.04,2.857142857142859e-07,57066.15
DOTUSDT,2026-02-25T13:39:59.999000+00:00,2026-02-25T15:54:59.999000+00:00,1.4792958,1.5126974,0.5854,1336.31,vol_trail,3,71.6,27,-0.3399,1.0019,0.04,0.02235714285714287,58303.86
APTUSDT,2026-02-25T13:59:59.999000+00:00,2026-02-25T17:59:59.999000+00:00,0.8905780799999999,0.9860241842857143,7.42,16929.15,vol_trail,1,54.9,48,0.0,9.06,0.04,0.005121428571428547,75171.62
NEIROUSDT,2026-02-25T16:24:59.999000+00:00,2026-02-25T18:29:59.999000+00:00,7.311462000000001e-05,7.319964285714285e-05,0.0417,97.17,vol_trail,3,72.7,25,-0.64,0.64,0.04,5.000000000000005e-07,75268.79
ARBUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T19:14:59.999000+00:00,0.09361872,0.10202959,10.4097,21170.62,vol_trail,1,66.5,124,-0.1244,12.0711,0.04,0.0003214285714285727,96439.41
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0807,311.21,vol_trail,9,83.0,3,0.0,0.3983,0.04,0.017071428571428564,96684.81
NEIROUSDT,2026-02-25T22:04:59.999000+00:00,2026-02-25T22:34:59.999000+00:00,7.631526e-05,7.501713642857143e-05,-1.0505,-4062.69,stop_loss,3,72.1,6,-0.8676,0.0,0.04,5.071428571428569e-07,92517.36
SIRENUSDT,2026-02-26T04:04:59.999000+00:00,2026-02-26T05:39:59.999000+00:00,0.380966178,0.38451093957142857,0.2293,848.62,vol_trail,2,67.1,19,-0.0524,1.0929,0.04,0.005881428571428585,93322.84
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.9568,7304.68,vol_trail,8,81.0,11,-0.4273,2.1365,0.04,0.0003557142857142851,100553.47
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T15:39:59.999000+00:00,0.041468292,0.03997343228571428,-1.0232,-4115.38,stop_loss,5,76.2,2,-0.8928,0.0,0.04,0.0005914285714285707,96387.33
MEGAUSDT,2026-02-28T00:44:59.999000+00:00,2026-02-28T01:59:59.999000+00:00,0.13142627999999998,0.13210357400000003,0.6745,2600.35,vol_trail,6,77.8,15,-0.0437,1.4955,0.04,0.00036642857142856714,98738.77
MEGAUSDT,2026-02-28T11:24:59.999000+00:00,2026-02-28T11:29:59.999000+00:00,0.132406476,0.13106449614285715,-1.0866,-4291.65,stop_loss,7,79.7,1,-0.2172,0.0,0.04,0.00051571428571429,94264.6
KAITOUSDT,2026-02-28T14:39:59.999000+00:00,2026-02-28T18:09:59.999000+00:00,0.32786556,0.33838945142857135,1.5406,5809.0,vol_trail,1,62.1,42,-0.3416,2.7926,0.04,0.0026928571428571518,99990.97
1000BONKUSDT,2026-02-28T19:34:59.999000+00:00,2026-02-28T21:04:59.999000+00:00,0.0057921582000000004,0.005892535542857143,1.1191,4471.74,vol_trail,6,78.2,18,0.0,1.9468,0.04,3.492857142857148e-05,104244.03
DOTUSDT,2026-02-28T18:14:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.5583116000000001,1.6302453142857145,2.5235,10093.28,vol_trail,2,67.1,46,-0.4962,3.8633,0.04,0.01128571428571428,114337.32
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:24:59.999000+00:00,1.38157626,1.3510475935714286,-1.0385,-4749.6,stop_loss,8,82.1,3,-0.9839,0.0,0.04,0.011992857142857123,109492.88
NEARUSDT,2026-03-02T00:19:59.999000+00:00,2026-03-02T01:24:59.999000+00:00,1.1662332,1.1701944857142856,0.1943,850.92,vol_trail,2,67.2,13,-0.3394,1.1313,0.04,0.00707142857142857,109473.95
XLMUSDT,2026-03-02T01:09:59.999000+00:00,2026-03-02T02:14:59.999000+00:00,0.156511296,0.15488473114285714,-1.0844,-4720.0,stop_loss,3,71.6,13,-1.0037,0.3068,0.04,0.000625714285714287,104753.95
ARBUSDT,2026-03-02T00:39:59.999000+00:00,2026-03-02T02:29:59.999000+00:00,0.10112022,0.10117976,0.0107,47.01,vol_trail,2,67.0,22,-0.537,0.9205,0.04,0.0005214285714285705,104800.97
KAITOUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:14:59.999000+00:00,0.33316662,0.33426884714285715,0.3417,1490.43,vol_trail,2,67.6,42,-0.6462,1.2205,0.04,0.0011142857142857224,106097.23
1000LUNCUSDT,2026-03-02T03:49:59.999000+00:00,2026-03-02T04:49:59.999000+00:00,0.043378674,0.04293998171428571,-1.0868,-4555.97,stop_loss,1,66.8,12,-0.7593,0.0,0.04,0.00016857142857142865,101394.41
NEARUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,1.2082416,1.192047257142857,-1.0647,-4518.4,stop_loss,1,63.0,5,-1.3364,0.5091,0.04,0.006285714285714307,96876.01
ENAUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,0.10512102,0.10588596142857144,0.5428,2371.24,vol_trail,1,66.8,50,-0.3784,1.4378,0.04,0.0005285714285714288,99247.25
SIRENUSDT,2026-03-02T05:49:59.999000+00:00,2026-03-02T08:24:59.999000+00:00,0.267443478,0.2744079645714286,0.5519,2191.11,vol_trail,8,82.1,31,-0.6261,1.2239,0.04,0.004957857142857145,101399.81
SIRENUSDT,2026-03-02T11:39:59.999000+00:00,2026-03-02T13:24:59.999000+00:00,0.32907580200000003,0.349275131,0.87,3528.9,vol_trail,2,69.3,21,0.0,1.5841,0.04,0.009214285714285711,104902.65
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.8844,3711.03,vol_trail,7,79.2,10,0.0,1.9923,0.04,0.0007428571428571423,108073.85
ENAUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T15:54:59.999000+00:00,0.10762152,0.10860684571428572,0.437,1825.96,vol_trail,3,72.6,9,0.0,1.26,0.04,0.0008571428571428569,109899.81
KAITOUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T16:39:59.999000+00:00,0.3360672,0.33947494857142857,0.8065,3375.04,vol_trail,7,80.1,23,0.0,2.0566,0.04,0.001614285714285707,113274.85
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,2.47,10353.9,vol_trail,7,79.7,30,0.0,3.6365,0.04,0.005642857142857172,123628.75
SIRENUSDT,2026-03-03T01:34:59.999000+00:00,2026-03-03T02:09:59.999000+00:00,0.453150612,0.4330590851428572,-1.0187,-5030.26,stop_loss,5,77.1,7,-1.2971,0.6864,0.04,0.00796571428571429,118368.83
KAITOUSDT,2026-03-03T01:09:59.999000+00:00,2026-03-03T05:39:59.999000+00:00,0.33916782,0.34517380857142854,1.3883,6865.31,vol_trail,1,59.8,54,0.0,2.3492,0.04,0.0016857142857142904,125234.14
KAITOUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T16:44:59.999000+00:00,0.34666932,0.3481732085714286,0.2245,1123.55,vol_trail,1,66.8,8,0.0,1.6,0.04,0.0024000000000000054,126091.33
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0674,337.59,vol_trail,1,60.7,20,-0.715,1.3097,0.04,0.5649999999999997,126428.92
KAITOUSDT,2026-03-03T22:34:59.999000+00:00,2026-03-03T23:04:59.999000+00:00,0.36577314000000005,0.36822634000000004,0.2866,1449.26,vol_trail,5,75.5,6,-0.2004,1.0273,0.04,0.003192857142857144,127773.9
SOLUSDT,2026-03-03T23:09:59.999000+00:00,2026-03-04T02:59:59.999000+00:00,86.977392,87.03973142857143,0.0231,118.01,vol_trail,2,69.0,46,-0.6278,0.6776,0.04,0.40142857142857274,127692.58
KITEUSDT,2026-03-04T08:49:59.999000+00:00,2026-03-04T09:24:59.999000+00:00,0.23226644400000002,0.2326520317142857,0.047,239.73,vol_trail,3,71.6,7,0.0,0.6912,0.04,0.0023899999999999993,127390.67
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.9305,9860.45,vol_trail,2,66.9,21,0.0,3.1111,0.04,0.39214285714285985,137251.12
TAGUSDT,2026-03-04T08:49:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,0.0004245849,0.0004130780821428572,-1.0312,-5254.72,stop_loss,1,64.1,20,-1.0935,0.732,0.04,4.535714285714287e-06,131996.41
1000BONKUSDT,2026-03-04T09:19:59.999000+00:00,2026-03-04T11:39:59.999000+00:00,0.006201239999999999,0.0061102062857142855,-1.0588,-5392.11,stop_loss,1,62.7,28,-1.4113,0.5532,0.04,3.542857142857136e-05,126604.29
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0247,-124.99,vol_trail,3,72.5,48,-0.8185,0.3015,0.04,0.8357142857142849,126378.29
KITEUSDT,2026-03-05T01:19:59.999000+00:00,2026-03-05T02:09:59.999000+00:00,0.225175026,0.22679177542857143,0.3053,1543.52,vol_trail,8,81.2,10,-0.4737,1.526,0.04,0.001984285714285714,127818.55
KITEUSDT,2026-03-05T09:04:59.999000+00:00,2026-03-05T12:09:59.999000+00:00,0.245959182,0.252134563,0.9823,5022.02,vol_trail,1,65.8,37,0.0,2.1,0.04,0.002468571428571427,132748.88
KITEUSDT,2026-03-05T19:04:59.999000+00:00,2026-03-05T19:39:59.999000+00:00,0.278915772,0.27422300157142854,-1.0511,-5581.16,stop_loss,7,80.3,7,-1.1698,0.5412,0.04,0.00183285714285714,127022.27
DEXEUSDT,2026-03-09T01:44:59.999000+00:00,2026-03-09T05:34:59.999000+00:00,4.1418282,4.396477671428572,2.3349,11863.44,vol_trail,1,61.2,46,0.0,3.3083,0.04,0.04328571428571437,138798.21
DEXEUSDT,2026-03-10T00:19:59.999000+00:00,2026-03-10T01:39:59.999000+00:00,4.70094,4.730482285714285,0.2732,1516.57,vol_trail,3,71.4,16,-0.548,0.6577,0.04,0.0401428571428571,140197.74
BLUAIUSDT,2026-03-11T07:29:59.999000+00:00,2026-03-11T08:24:59.999000+00:00,0.006881376,0.007046019085714286,0.6413,3596.4,vol_trail,2,67.6,11,0.0,1.958,0.04,0.00010071428571428589,143725.17
DEXEUSDT,2026-03-12T00:44:59.999000+00:00,2026-03-12T01:09:59.999000+00:00,4.2538506,4.254291828571429,-0.0331,-190.48,vol_trail,9,83.7,5,0.0,0.8096,0.04,0.017785714285714134,143287.2
BLUAIUSDT,2026-03-12T15:34:59.999000+00:00,2026-03-12T17:24:59.999000+00:00,0.007531506,0.0072187345357142855,-1.02,-5846.16,stop_loss,1,58.1,22,-0.4745,0.1388,0.04,0.00012392857142857157,137378.34
LDOUSDT,2026-03-13T00:34:59.999000+00:00,2026-03-13T00:49:59.999000+00:00,0.3080616,0.30401061428571424,-1.066,-5841.04,stop_loss,7,79.8,3,-1.0691,0.0,0.04,0.0015714285714285728,130952.74
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.149,818.32,vol_trail,7,80.3,24,-0.4375,0.8167,0.04,0.013714285714285743,131771.05
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,1.2228,6719.51,vol_trail,7,80.7,29,0.0,2.0067,0.04,0.0017142857142857099,138490.56
TAOUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:59:59.999000+00:00,220.164024,229.5633638571429,2.8079,15404.09,vol_trail,8,81.9,32,-0.1238,3.6457,0.04,1.3242857142857116,153894.65
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,1.3958,8592.35,vol_trail,8,81.7,25,-0.3027,2.5427,0.04,0.013214285714285734,162335.45
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,1.5119,9817.65,vol_trail,5,76.9,23,-0.3069,2.2465,0.04,1.5900000000000034,171979.83
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:39:59.999000+00:00,1.9423884,1.8812665285714285,-1.0267,-7062.84,stop_loss,1,55.4,5,-1.4249,0.0,0.04,0.024142857142857115,164817.37
TAOUSDT,2026-03-13T23:19:59.999000+00:00,2026-03-13T23:49:59.999000+00:00,236.177226,236.62409428571428,0.1085,715.24,vol_trail,5,75.5,6,-0.1371,0.7044,0.04,1.2549999999999955,165309.29
APRUSDT,2026-03-14T00:29:59.999000+00:00,2026-03-14T01:24:59.999000+00:00,0.136387272,0.13349936621428574,-1.0402,-6878.49,stop_loss,2,68.8,11,-0.8081,0.0635,0.04,0.0011335714285714243,158090.77
DEXEUSDT,2026-03-14T00:54:59.999000+00:00,2026-03-14T02:04:59.999000+00:00,4.6699338,4.678635514285714,0.0935,617.84,vol_trail,3,71.5,14,-0.241,0.723,0.04,0.02821428571428581,158708.6
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.0348,-220.69,vol_trail,2,69.9,13,0.0,0.8159,0.04,1.5050000000000014,158304.08
TAGUSDT,2026-03-14T05:09:59.999000+00:00,2026-03-14T05:19:59.999000+00:00,0.0005936187,0.0005972983735714286,0.3351,2121.94,vol_trail,7,80.0,2,0.0,1.5326,0.04,4.07142857142857e-06,160259.83
DEXEUSDT,2026-03-14T08:14:59.999000+00:00,2026-03-14T08:39:59.999000+00:00,4.770954,4.690311749999999,-1.0508,-6736.24,stop_loss,1,61.9,5,-0.7873,0.0,0.04,0.031499999999999986,153348.83
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:29:59.999000+00:00,253.80075,248.98412178571428,-1.0451,-6410.47,stop_loss,3,73.1,2,-0.9648,0.0,0.04,1.8864285714285773,146789.82
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,4.9126,28844.6,vol_trail,3,72.8,27,-0.1,5.9,0.04,0.0007999999999999952,174790.26
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0145,-84.99,vol_trail,1,65.8,26,0.0,0.9989,0.04,0.013214285714285703,174705.27
LDOUSDT,2026-03-15T02:44:59.999000+00:00,2026-03-15T03:49:59.999000+00:00,0.30696138,0.3039463414285714,-1.0895,-6372.58,stop_loss,1,61.6,13,-0.8988,1.0025,0.04,0.0011571428571428527,168332.69
TAGUSDT,2026-03-15T01:09:59.999000+00:00,2026-03-15T06:04:59.999000+00:00,0.00058471692,0.0005993229685714286,1.6089,9431.33,vol_trail,2,68.2,59,-0.8641,2.7271,0.04,3.564285714285712e-06,177764.02
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.6249,11554.18,vol_trail,3,72.1,30,-0.6512,2.3767,0.04,0.001228571428571432,189118.45
TAGUSDT,2026-03-15T13:49:59.999000+00:00,2026-03-15T16:29:59.999000+00:00,0.0006344268599999999,0.0006415645185714286,0.3324,2514.2,vol_trail,2,68.4,32,0.0,1.0045,0.04,8.242857142857127e-06,191527.85
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:09:59.999000+00:00,1.9073814,1.8809094571428573,-1.0624,-8139.02,stop_loss,7,80.4,5,-1.0111,0.0,0.04,0.010285714285714247,183133.11
NEARUSDT,2026-03-16T01:54:59.999000+00:00,2026-03-16T02:29:59.999000+00:00,1.3692738,1.3551574857142856,-1.0851,-7948.59,stop_loss,1,64.8,7,-0.8842,0.1474,0.04,0.005428571428571434,174851.94
ZECUSDT,2026-03-16T04:49:59.999000+00:00,2026-03-16T06:09:59.999000+00:00,237.917574,233.99640564285716,-1.0522,-7359.03,stop_loss,1,61.0,16,-1.0113,0.1855,0.04,1.5307142857142821,167108.2
