symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,confirmations,vol_z
1000LUNCUSDT,2026-04-26T22:19:59.999000+00:00,2026-04-26T22:34:59.999000+00:00,0.060382074,0.058567212785714286,-1.028,-993.01,stop_loss,5,75.7,3,-0.9157,0.0614,0.04,0.0007164285714285717,23141.57,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.6893896951564997
RUNEUSDT,2026-04-29T01:54:59.999000+00:00,2026-04-29T02:09:59.999000+00:00,0.51930384,0.5229239657142857,0.6794,628.88,vol_trail,3,71.1,3,-0.2208,1.7262,0.04,0.0019928571428571374,23727.04,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.4912016003600512
SOLUSDT,2026-05-01T02:49:59.999000+00:00,2026-05-01T03:19:59.999000+00:00,83.71674,83.76610057142857,0.0416,39.49,vol_trail,6,78.7,6,-0.6064,1.3197,0.04,0.11214285714285767,23639.0,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.428570092432835
PENDLEUSDT,2026-05-01T04:29:59.999000+00:00,2026-05-01T06:19:59.999000+00:00,1.4773954200000001,1.4810358764285714,0.0908,85.82,vol_trail,9,85.0,22,-0.47,0.3693,0.04,0.013107142857142857,23705.64,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",6.466746476745496
PENDLEUSDT,2026-05-01T11:59:59.999000+00:00,2026-05-01T12:44:59.999000+00:00,1.5632125799999999,1.5203280164285713,-1.0308,-977.41,stop_loss,8,81.8,9,-0.7642,0.1822,0.04,0.01690714285714288,22518.78,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",5.333900843775597
ETHUSDT,2026-05-01T12:29:59.999000+00:00,2026-05-01T13:44:59.999000+00:00,2304.4608,2305.178872,-0.0277,-26.11,vol_trail,6,77.6,15,-0.3425,0.606,0.04,4.613571428571471,22401.31,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.5981337641090665
SOLUSDT,2026-05-01T12:24:59.999000+00:00,2026-05-01T13:54:59.999000+00:00,84.33686399999999,84.34277092857144,-0.097,-91.92,vol_trail,7,80.1,18,-0.2422,0.9989,0.04,0.13214285714285776,22309.38,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",3.9390788829856134
XRPUSDT,2026-05-01T13:34:59.999000+00:00,2026-05-01T15:54:59.999000+00:00,1.39267848,1.393396265,0.0147,13.23,vol_trail,8,81.7,28,-0.4694,0.9064,0.04,0.002471428571428569,22261.66,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.941301868656855
ZECUSDT,2026-05-01T15:39:59.999000+00:00,2026-05-01T16:04:59.999000+00:00,357.65151599999996,358.46400714285716,0.14,124.75,vol_trail,5,76.0,5,-0.3483,0.5052,0.04,1.8607142857142946,22386.41,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.189583777678781
TAOUSDT,2026-05-01T14:59:59.999000+00:00,2026-05-01T16:29:59.999000+00:00,266.56330199999996,270.18023885714285,0.9836,877.76,vol_trail,2,68.3,18,-0.0507,2.2991,0.04,1.421428571428574,23264.16,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.2050275874542726
TAOUSDT,2026-05-02T06:54:59.999000+00:00,2026-05-02T06:59:59.999000+00:00,275.365062,275.93480199999993,0.2361,219.67,vol_trail,9,84.5,1,0.0,0.943,0.04,0.7550000000000036,23422.74,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.3335024934233175
1000LUNCUSDT,2026-05-02T13:09:59.999000+00:00,2026-05-02T18:54:59.999000+00:00,0.077945586,0.07992258371428572,1.238,1159.91,vol_trail,2,70.1,69,-0.759,2.2387,0.04,0.0006271428571428549,24561.69,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.433357900971707
1000LUNCUSDT,2026-05-03T00:39:59.999000+00:00,2026-05-03T02:19:59.999000+00:00,0.09357871200000001,0.08963492657142857,-1.0197,-1001.82,stop_loss,1,65.4,20,-0.7909,0.9112,0.04,0.0015628571428571425,23549.28,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.242871593712341
TAOUSDT,2026-05-03T20:29:59.999000+00:00,2026-05-03T21:29:59.999000+00:00,295.129014,292.14905849999997,-1.087,-1023.88,stop_loss,6,78.4,12,-1.1004,0.0,0.04,1.145000000000002,22481.69,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.286813451674513
DASHUSDT,2026-05-04T00:49:59.999000+00:00,2026-05-04T00:54:59.999000+00:00,40.15803,41.299595571428576,1.5081,1356.17,vol_trail,9,84.2,1,0.0,1.7458,0.04,0.2978571428571425,23816.04,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.5006090776423293
BNBUSDT,2026-05-04T02:44:59.999000+00:00,2026-05-04T04:09:59.999000+00:00,626.685312,629.4940759999998,0.6286,598.8,vol_trail,2,67.7,17,-0.5028,1.5307,0.04,1.607142857142849,24347.97,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.529247444001573
TONUSDT,2026-05-04T05:19:59.999000+00:00,2026-05-04T06:49:59.999000+00:00,1.38707736,1.3870582471428572,-0.059,-57.42,vol_trail,8,82.2,18,-0.4949,0.5316,0.04,0.0043642857142857094,24234.83,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",5.152613710007155
DASHUSDT,2026-05-04T21:59:59.999000+00:00,2026-05-04T23:09:59.999000+00:00,50.530104,49.14409778571429,-1.0308,-999.23,stop_loss,7,80.6,14,-1.2591,0.161,0.04,0.5464285714285718,23219.46,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.245343652473236
TONUSDT,2026-05-05T00:39:59.999000+00:00,2026-05-05T01:09:59.999000+00:00,1.68053604,1.7576055514285713,1.2212,1134.18,vol_trail,6,77.5,6,0.0,1.9771,0.04,0.024985714285714295,24342.4,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.84361662078918
ZECUSDT,2026-05-05T13:04:59.999000+00:00,2026-05-05T15:44:59.999000+00:00,427.305444,430.3903332857143,0.6412,624.35,vol_trail,8,81.5,32,0.0,1.568,0.04,1.8035714285714326,24925.23,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.073454879064344
TONUSDT,2026-05-06T04:09:59.999000+00:00,2026-05-06T04:34:59.999000+00:00,2.1099219000000002,2.1336089071428574,0.4003,399.15,vol_trail,9,84.3,5,-0.3435,1.1151,0.04,0.022707142857142877,25307.71,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.180678144776529
DASHUSDT,2026-05-06T07:09:59.999000+00:00,2026-05-06T08:04:59.999000+00:00,52.46049,53.577853714285716,0.5127,519.06,vol_trail,9,83.6,11,-0.7832,1.1256,0.04,0.8528571428571422,25570.44,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.606922013267238
BNBUSDT,2026-05-06T07:44:59.999000+00:00,2026-05-06T08:34:59.999000+00:00,639.987972,641.491676,0.6158,620.88,vol_trail,7,79.4,10,-0.8058,1.9157,0.04,0.7892857142857436,26191.33,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.227369076738341
ADAUSDT,2026-05-06T08:49:59.999000+00:00,2026-05-06T08:54:59.999000+00:00,0.26975393999999997,0.26984601999999996,-0.0123,-12.85,vol_trail,3,72.6,1,0.0,0.9194,0.04,0.0009571428571428588,26125.33,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.25174245058089
ZECUSDT,2026-05-06T08:04:59.999000+00:00,2026-05-06T09:14:59.999000+00:00,602.6705099999999,573.4709971428571,-1.017,-1019.5,stop_loss,2,69.2,14,-1.1473,0.0,0.04,11.585714285714305,25105.83,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.7254196027909443
NEARUSDT,2026-05-06T07:24:59.999000+00:00,2026-05-06T09:34:59.999000+00:00,1.3342668,1.4022195,4.8961,4954.19,vol_trail,8,81.0,26,0.0,6.9091,0.04,0.005500000000000028,30039.16,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",8.503984825026727
WLDUSDT,2026-05-06T07:24:59.999000+00:00,2026-05-06T09:54:59.999000+00:00,0.2545509,0.2582197742857143,1.3627,1376.42,vol_trail,7,80.1,30,-0.1918,2.1096,0.04,0.001042857142857145,31415.58,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.3546731585233545
ICPUSDT,2026-05-06T09:14:59.999000+00:00,2026-05-06T12:14:59.999000+00:00,2.835567,2.8349328999999996,-0.0311,-31.22,vol_trail,2,68.2,36,-0.5047,0.6837,0.04,0.024571428571428595,31384.36,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.963923277373028
TONUSDT,2026-05-06T13:34:59.999000+00:00,2026-05-06T13:54:59.999000+00:00,2.4946988400000003,2.3685119171428575,-1.0163,-1275.81,stop_loss,7,79.2,4,-1.0813,0.2276,0.04,0.05008571428571435,30097.29,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.3794175606479118
ICPUSDT,2026-05-06T15:49:59.999000+00:00,2026-05-06T16:24:59.999000+00:00,2.9285856,2.933127542857143,0.047,56.57,vol_trail,5,76.8,7,-0.3646,0.7583,0.04,0.02742857142857142,30130.72,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.078089758109485
ICPUSDT,2026-05-06T23:39:59.999000+00:00,2026-05-07T00:14:59.999000+00:00,3.1696338,3.075170557142857,-1.0282,-1239.27,stop_loss,7,80.3,7,-0.9011,0.7295,0.04,0.037285714285714304,28873.01,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.323032928128685
PENDLEUSDT,2026-05-08T03:19:59.999000+00:00,2026-05-08T04:14:59.999000+00:00,1.9243848,1.93371318,0.2791,322.1,struct_trail,9,84.2,11,0.0,0.7491,0.04,0.012121428571428536,29139.25,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.930844316753916
1000LUNCUSDT,2026-05-08T02:49:59.999000+00:00,2026-05-08T04:19:59.999000+00:00,0.09271854,0.09425971571428571,0.7119,822.16,vol_trail,3,72.6,18,-0.4845,0.9642,0.04,0.0008421428571428567,29961.41,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.3705728102256494
ENAUSDT,2026-05-08T05:34:59.999000+00:00,2026-05-08T06:04:59.999000+00:00,0.120504096,0.11912938364285715,-1.0765,-1290.17,stop_loss,5,77.2,6,-0.8517,0.3542,0.04,0.0005307142857142852,28622.26,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.116497568999321
ICPUSDT,2026-05-08T06:19:59.999000+00:00,2026-05-08T06:34:59.999000+00:00,3.2496498000000003,3.2759161142857143,0.3488,399.38,vol_trail,9,84.7,3,0.0,0.8442,0.04,0.028428571428571407,28998.08,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.296768181099835
ARBUSDT,2026-05-08T09:09:59.999000+00:00,2026-05-08T09:39:59.999000+00:00,0.1330266,0.13351614857142854,0.2335,270.84,vol_trail,7,80.1,6,0.0,1.1417,0.04,0.000735714285714288,29202.3,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.297395199321336
RUNEUSDT,2026-05-08T11:09:59.999000+00:00,2026-05-08T12:04:59.999000+00:00,0.58781754,0.5998371514285714,1.1963,1395.9,vol_trail,9,84.7,11,0.0,1.7105,0.04,0.003928571428571416,30534.94,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",7.73379397585511
FILUSDT,2026-05-08T12:44:59.999000+00:00,2026-05-08T12:54:59.999000+00:00,1.1172234,1.0971376714285714,-1.0477,-1279.63,stop_loss,9,83.2,2,-1.3745,0.0,0.04,0.007857142857142849,29224.05,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.733715061944312
NEARUSDT,2026-05-08T09:24:59.999000+00:00,2026-05-08T13:09:59.999000+00:00,1.5623124000000002,1.533478957142857,-1.0464,-1212.17,stop_loss,7,79.3,45,-1.0633,0.5316,0.04,0.011285714285714328,28011.88,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.495458757372072
PENDLEUSDT,2026-05-08T10:49:59.999000+00:00,2026-05-08T13:14:59.999000+00:00,2.0415082200000003,2.0513896399999996,0.2657,310.38,vol_trail,5,76.8,29,-0.5042,1.3733,0.04,0.013485714285714243,28322.26,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.081305816956071
SOLUSDT,2026-05-08T17:29:59.999000+00:00,2026-05-08T17:34:59.999000+00:00,90.288054,90.95287721428572,1.0398,1175.47,vol_trail,8,81.1,1,0.0,2.1833,0.04,0.23999999999999894,29360.1,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.02211772058221
ADAUSDT,2026-05-08T15:59:59.999000+00:00,2026-05-08T19:44:59.999000+00:00,0.2695539,0.2711171942857143,0.6406,725.7,vol_trail,1,61.8,45,-0.7111,1.3778,0.04,0.000900000000000004,30085.8,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",3.7286425494805573
ICPUSDT,2026-05-08T19:54:59.999000+00:00,2026-05-08T20:14:59.999000+00:00,3.3426684,3.4533091999999996,1.716,2065.06,vol_trail,6,78.1,4,0.0,2.7213,0.04,0.025428571428571484,32122.38,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.2741982370392355
ETHUSDT,2026-05-10T09:04:59.999000+00:00,2026-05-10T09:39:59.999000+00:00,2332.4664,2327.2701671428567,-1.4641,-1881.26,stop_loss,8,81.9,7,-1.0248,0.0,0.04,1.705714285714326,29924.85,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",3.499556135286045
XLMUSDT,2026-05-10T13:24:59.999000+00:00,2026-05-10T14:04:59.999000+00:00,0.163942782,0.16422429142857142,0.3092,370.12,vol_trail,3,73.1,8,-0.2383,1.3553,0.04,0.0002685714285714236,30005.33,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.923561311262772
XRPUSDT,2026-05-10T13:29:59.999000+00:00,2026-05-10T16:14:59.999000+00:00,1.43208636,1.4472105000000002,2.9797,3551.02,vol_trail,8,82.2,33,-0.3088,3.9324,0.04,0.0019428571428571192,33362.02,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",3.120456371672107
1000PEPEUSDT,2026-05-10T15:49:59.999000+00:00,2026-05-10T16:29:59.999000+00:00,0.0043090616399999995,0.004322046132142858,0.3986,478.4,vol_trail,7,79.4,8,-0.0289,1.419,0.04,1.107857142857143e-05,33840.41,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.3330002858630685
RUNEUSDT,2026-05-10T16:14:59.999000+00:00,2026-05-10T17:19:59.999000+00:00,0.6144228599999999,0.6072499542857143,-1.0747,-1283.57,stop_loss,3,71.0,13,-0.8082,0.0866,0.04,0.0027714285714285597,32510.69,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.264769633978765
APTUSDT,2026-05-10T16:04:59.999000+00:00,2026-05-10T17:39:59.999000+00:00,1.12782552,1.1744364942857142,4.7525,5688.06,vol_trail,2,67.8,19,-0.0619,7.5285,0.04,0.003878571428571398,38121.26,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.0550592611639074
ENAUSDT,2026-05-10T17:54:59.999000+00:00,2026-05-10T18:19:59.999000+00:00,0.137437482,0.1349455055,-1.0473,-1596.92,stop_loss,6,78.7,5,-0.6441,0.0862,0.04,0.0009749999999999996,36485.65,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.0094936194942195
SOLUSDT,2026-05-10T17:24:59.999000+00:00,2026-05-10T19:04:59.999000+00:00,95.76915,96.10898864285714,0.4101,533.3,vol_trail,7,80.2,20,-0.0553,1.3412,0.04,0.2892857142857131,37018.96,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.116716153749021
XLMUSDT,2026-05-10T17:04:59.999000+00:00,2026-05-10T19:09:59.999000+00:00,0.171574308,0.17153354357142855,-0.0521,-70.51,vol_trail,8,82.3,25,-0.477,0.817,0.04,0.0009057142857142894,36948.44,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",8.794841255668606
SOLUSDT,2026-05-11T14:04:59.999000+00:00,2026-05-11T14:29:59.999000+00:00,95.599116,94.71819542857143,-1.0957,-1619.42,stop_loss,2,68.2,5,-1.0441,0.2254,0.04,0.3371428571428581,35253.59,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.1062162324827733
PENDLEUSDT,2026-05-11T15:59:59.999000+00:00,2026-05-11T17:04:59.999000+00:00,1.96919376,1.9380016078571431,-1.0544,-1486.82,stop_loss,5,77.1,13,-0.8089,0.1381,0.04,0.012164285714285692,33725.68,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.3593212249617457
BNBUSDT,2026-05-14T00:39:59.999000+00:00,2026-05-14T00:54:59.999000+00:00,677.265426,674.4593668571428,-1.2263,-1654.32,stop_loss,2,68.7,3,-0.8558,0.0079,0.04,1.0142857142857338,31909.22,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",3.1836286981810704
QNTUSDT,2026-05-14T08:34:59.999000+00:00,2026-05-14T09:34:59.999000+00:00,76.32526200000001,76.86176742857143,0.4146,529.14,vol_trail,3,72.4,12,0.0,1.1233,0.04,0.4842857142857144,32402.14,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.623636790128342
XRPUSDT,2026-05-14T13:14:59.999000+00:00,2026-05-14T13:34:59.999000+00:00,1.4564912399999999,1.4479639207142858,-1.1551,-1492.24,stop_loss,8,81.9,4,-0.8935,0.0,0.04,0.003178571428571364,30698.14,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.633723415992752
ADAUSDT,2026-05-14T13:14:59.999000+00:00,2026-05-14T14:09:59.999000+00:00,0.26735346,0.2657646935714285,-1.1526,-1493.91,stop_loss,7,79.5,11,-1.012,0.1349,0.04,0.000592857142857149,29204.23,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.009093362041578
QNTUSDT,2026-05-16T00:29:59.999000+00:00,2026-05-16T02:19:59.999000+00:00,80.856168,79.84188557142858,-1.0693,-1249.13,stop_loss,9,83.0,22,-0.9265,0.224,0.04,0.39285714285714185,27911.82,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",5.105976868159326
NMRUSDT,2026-05-16T17:19:59.999000+00:00,2026-05-16T20:19:59.999000+00:00,9.808961400000001,10.00735527142857,1.0708,1195.51,vol_trail,7,80.6,36,-0.7677,1.4911,0.04,0.07242857142857163,29080.12,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.8422648957937784
CHZUSDT,2026-05-18T08:59:59.999000+00:00,2026-05-18T09:29:59.999000+00:00,0.047849568,0.04713235735714286,-1.0576,-1230.19,stop_loss,3,73.2,6,-1.1171,0.0,0.04,0.00027928571428571455,27814.06,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.144173462938093
