trade_uuid,bar_index,mfe_so_far,mae_so_far,unrealized_r
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,0,0.0,0.0,0.0
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,1,0.0,-0.02478,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,2,0.0,-0.29735,-0.29735
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,3,0.0,-0.44602,-0.44602
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,4,0.04956,-0.44602,0.04956
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,5,0.04956,-0.44602,-0.37168
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,6,0.07434,-0.44602,0.07434
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,7,0.07434,-0.44602,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,8,0.07434,-0.44602,-0.29735
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,9,0.07434,-0.44602,0.0
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,10,0.07434,-0.44602,-0.14867
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,11,0.07434,-0.59469,-0.59469
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,12,0.07434,-0.84248,-0.84248
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,13,0.07434,-0.84248,-0.84248
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,14,0.07434,-0.84248,-0.74336
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,15,0.07434,-0.84248,-0.66903
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,16,0.07434,-0.84248,-0.39646
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,17,0.07434,-0.84248,-0.42124
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,18,0.07434,-0.84248,-0.44602
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,19,0.07434,-0.84248,-0.29735
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,20,0.07434,-0.84248,-0.27257
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,21,0.07434,-0.84248,-0.04956
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,22,0.07434,-0.84248,0.0
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,23,0.07434,-0.84248,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,24,0.07434,-0.84248,-0.19823
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,25,0.07434,-0.84248,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,26,0.07434,-0.84248,0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,27,0.07434,-0.84248,0.0
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,28,0.07434,-0.84248,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,29,0.07434,-0.84248,0.04956
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,30,0.19823,-0.84248,0.19823
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,31,0.19823,-0.84248,-0.02478
7676efbf-0492-4cc6-8a56-3e5d4c6a4177,32,0.19823,-0.84248,0.07434
