symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
NMRUSDT,2026-02-02T07:19:59.999000+00:00,2026-02-02T08:59:59.999000+00:00,9.1208238,9.237580685714287,0.3201,128.05,vol_trail,2,68.2,20,-0.352,0.9245,0.04,0.1005,10123.38,3.5,4.927603585043651
UNIUSDT,2026-02-13T07:14:59.999000+00:00,2026-02-13T13:34:59.999000+00:00,3.3276654,3.3553287999999997,0.5054,204.65,vol_trail,3,71.3,76,-0.8245,0.7021,0.04,0.014785714285714307,10316.31,3.5,2.147889167464514
BNBUSDT,2026-02-13T14:29:59.999000+00:00,2026-02-13T18:19:59.999000+00:00,598.739724,614.0200285714285,2.1162,873.26,vol_trail,2,68.6,46,0.0,2.6601,0.04,2.0257142857142867,11173.89,3.5,3.9489241811713396
ZECUSDT,2026-02-14T19:44:59.999000+00:00,2026-02-14T20:09:59.999000+00:00,307.681524,308.63254685714287,0.0796,35.56,vol_trail,2,70.2,5,0.0,1.0589,0.04,2.9164285714285785,11203.39,3.5,2.7392921329878495
TAOUSDT,2026-02-16T00:44:59.999000+00:00,2026-02-16T03:29:59.999000+00:00,186.307254,189.93379135714287,1.528,684.74,vol_trail,8,82.1,33,-0.111,2.0033,0.04,0.6621428571428579,11871.91,3.5,2.0051426079509613
ZECUSDT,2026-02-16T12:29:59.999000+00:00,2026-02-16T13:04:59.999000+00:00,299.019792,302.42807371428574,0.4024,191.07,vol_trail,3,72.8,7,-0.2016,0.8165,0.04,2.3235714285714346,12055.13,3.5,2.7018968573505773
TAOUSDT,2026-02-16T19:39:59.999000+00:00,2026-02-16T20:59:59.999000+00:00,194.08881000000002,195.0045627142857,0.2141,103.24,vol_trail,8,82.4,16,-0.6435,0.8381,0.04,1.105000000000002,12147.47,3.5,1.785052037664406
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,1.5001,728.88,vol_trail,5,75.8,1,0.0,2.2116,0.04,0.0037142857142857494,12855.42,3.5,3.5814344994456833
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0174,-8.94,vol_trail,9,84.0,14,-0.2361,0.102,0.04,0.0005071428571428538,12823.7,3.5,4.526975179655015
APTUSDT,2026-02-25T01:49:59.999000+00:00,2026-02-25T04:04:59.999000+00:00,0.8601719999999999,0.8408537956,-1.0285,-528.38,stop_loss,2,68.8,27,-0.9594,0.1999,0.04,0.0054714285714285715,12295.31,3.5,4.020690422985249
DOTUSDT,2026-02-25T11:24:59.999000+00:00,2026-02-25T11:29:59.999000+00:00,1.3532705999999999,1.3537291999999999,-0.005,-2.45,vol_trail,5,76.1,1,-0.2404,0.0,0.04,0.008642857142857206,12282.97,3.5,2.6164197513592193
ARBUSDT,2026-02-25T14:49:59.999000+00:00,2026-02-25T15:09:59.999000+00:00,0.09861972,0.0986017042857143,-0.0312,-15.33,vol_trail,9,84.2,4,-0.0599,0.1901,0.04,0.0005714285714285719,12256.74,3.5,2.671420331052973
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0576,28.25,vol_trail,9,83.0,3,0.0,0.2791,0.04,0.017071428571428564,12279.01,3.5,1.5483213343086961
