uuid,symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,leverage,stop_dist,pnl_usd,pnl_r,fees,hold,exit_reason,tp1,equity_after,conf,conf_count,mae,mfe,aggression_score,aggression_decile,sector,regime_score,label
8f9a6eed-5d40-4516-8bff-85ff7c57a390,ETHUSDT,LONG,2026-04-14T13:34:59.999000+00:00,2026-04-14T14:44:59.999000+00:00,2382.4764,2366.720962,12.916144,4,15.281999,110.4533,-1.0,20.7256,14,stop_loss,1,9746.75,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-1.1783,2.2198,0.7812,6,OTHER,1.0,agg_exit_v2
c6680326-1401-41c4-bf53-5d98be49a911,WLDUSDT,LONG,2026-04-14T21:04:59.999000+00:00,2026-04-14T21:39:59.999000+00:00,0.296459,0.294235,45009.396792,2,0.002165,-106.0762,-1.0,11.9641,7,stop_loss,0,9634.67,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0895,0.3421,0.6885,2,AI,1.0,agg_exit_v2
7d74d66e-9c2b-4875-991c-fa8994fa552f,ETHUSDT,LONG,2026-04-15T00:04:59.999000+00:00,2026-04-15T02:34:59.999000+00:00,2332.16634,2318.482751,14.57612,4,13.2198,-214.6612,-1.0,30.5048,30,stop_loss,0,9396.64,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.182,0.7492,0.7509,4,OTHER,1.0,agg_exit_v2
d08077b8-1e24-4695-b643-5eb96e1bc651,WLDUSDT,LONG,2026-04-15T01:44:59.999000+00:00,2026-04-15T05:09:59.999000+00:00,0.29836,0.299799,60120.56993,2,0.0032,78.4233,0.4685,16.1827,41,vol_trail,0,9475.06,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.8624,1.4813,0.7427,4,AI,1.0,agg_exit_v2
0f6e4e0f-4081-4985-91c9-c469962c8296,ETHUSDT,LONG,2026-04-15T08:34:59.999000+00:00,2026-04-15T09:14:59.999000+00:00,2331.576222,2319.386141,15.417893,4,11.726111,-204.0374,-1.0,33.0479,8,stop_loss,0,9254.07,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0392,0.0106,0.7785,6,OTHER,1.0,agg_exit_v2
8df6d809-7fcf-44c4-bbae-eba5006ca1ab,ETHUSDT,LONG,2026-04-15T14:24:59.999000+00:00,2026-04-15T15:34:59.999000+00:00,2341.778262,2321.673813,9.423685,3,19.640021,-199.3034,-1.0,19.7761,14,stop_loss,0,9044.84,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.1481,0.3616,0.7402,4,OTHER,1.0,agg_exit_v2
1a2d9349-83a9-4e99-8338-dd637ead7e66,WLDUSDT,LONG,2026-04-15T16:39:59.999000+00:00,2026-04-15T19:39:59.999000+00:00,0.30136,0.301387,51722.575053,2,0.003497,-5.6519,0.0248,14.029,36,vol_trail,0,9020.94,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-0.7606,0.9549,0.7245,3,AI,1.0,agg_exit_v2
58ed6e0f-6e74-4b12-945c-776264a7ecc3,ETHUSDT,LONG,2026-04-15T17:29:59.999000+00:00,2026-04-15T20:04:59.999000+00:00,2351.530212,2367.546396,10.613782,3,17.030349,158.6844,0.9683,22.5393,31,expansion_decay,0,9179.62,"{'breakout': True, 'imb': False, 'vol': True, 'body': False, 'impulse': True, 'momentum': True}",4,-0.8045,1.9459,0.7218,3,OTHER,1.0,agg_exit_v2
d4d131e9-737b-4b66-a166-047cef8c4ef2,WLDUSDT,LONG,2026-04-15T21:49:59.999000+00:00,2026-04-16T00:29:59.999000+00:00,0.306061,0.3025,26222.295185,1,0.003501,-96.9525,-1.0,7.181,32,stop_loss,0,9079.06,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0173,0.9823,0.6677,1,AI,1.0,agg_exit_v2
be2c67a4-303b-4f21-a64d-e8df31ab2993,XRPUSDT,LONG,2026-04-16T00:34:59.999000+00:00,2026-04-16T02:14:59.999000+00:00,1.393679,1.39782,26916.335697,5,0.006741,94.5485,0.6558,33.8116,20,expansion_decay,0,9136.28,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.5902,1.531,0.7614,5,OTHER,1.0,agg_exit_v2
8257eec6-e242-4b34-b2aa-f057594957c0,ENAUSDT,LONG,2026-04-16T01:34:59.999000+00:00,2026-04-16T02:59:59.999000+00:00,0.09922,0.10037,197480.192735,3,0.000917,303.6333,1.2759,13.277,17,expansion_decay,1,9215.88,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.4142,2.1482,0.7363,3,OTHER,1.0,agg_exit_v2
5f343635-7c4c-4c6d-a58a-56590afdcb9b,1000PEPEUSDT,LONG,2026-04-16T02:09:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.003794,0.003877,3047894.009928,2,4.5e-05,280.5014,1.8965,7.8622,17,expansion_decay,1,9340.72,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.0507,3.4575,0.8269,9,MEME,1.0,agg_exit_v2
e078c479-057b-4510-8592-81362f7d18a9,XLMUSDT,LONG,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159022,0.159459,298154.194019,6,0.000919,108.9917,0.5104,42.7304,13,vol_trail,0,9449.71,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.0781,1.9996,0.8222,8,L1,1.0,agg_exit_v2
d2bedd7d-cae1-4b07-99f8-c6993e9c3501,ARBUSDT,LONG,2026-04-16T00:34:59.999000+00:00,2026-04-16T04:04:59.999000+00:00,0.115423,0.116077,123671.437734,2,0.001101,74.3841,0.6147,12.8835,42,struct_trail,0,9524.1,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.475,1.432,0.868,10,L2,1.0,agg_exit_v2
bb141c23-e970-4cf4-bbf6-d38e934ff1f0,PENDLEUSDT,LONG,2026-04-16T02:34:59.999000+00:00,2026-04-16T04:49:59.999000+00:00,1.112322,1.134182,15558.743024,2,0.011172,365.0609,1.977,12.1383,27,vol_trail,1,9677.67,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.2079,3.0683,0.7703,5,DEFI,1.0,agg_exit_v2
2b646cfb-de67-4f29-9972-338def612db6,ARBUSDT,LONG,2026-04-16T04:39:59.999000+00:00,2026-04-16T06:29:59.999000+00:00,0.117223,0.117476,86545.396617,2,0.0011,17.326,0.2514,9.1405,22,struct_trail,0,9684.97,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.4759,1.1605,0.7027,2,L2,1.0,agg_exit_v2
a381efd2-0ba1-4dfb-a1c0-fbb9065d63b5,ENAUSDT,LONG,2026-04-16T04:39:59.999000+00:00,2026-04-16T06:44:59.999000+00:00,0.10251,0.102727,82631.80052,1,0.001152,14.0787,0.2059,7.6316,25,vol_trail,0,9699.05,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.6517,1.1024,0.7045,2,OTHER,1.0,agg_exit_v2
a3acebc7-d967-4a1f-9a66-7b6b2720cdf8,PENDLEUSDT,LONG,2026-04-16T05:44:59.999000+00:00,2026-04-16T07:49:59.999000+00:00,1.14993,1.157668,19382.264754,3,0.014979,139.8921,0.5321,20.1269,25,struct_trail,0,9838.94,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-0.1155,1.5735,0.8131,8,DEFI,1.0,agg_exit_v2
a3bb737a-21a3-443b-9a2a-d1d62051be13,DOTUSDT,LONG,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:29:59.999000+00:00,1.205241,1.256749,7505.366452,1,0.012502,295.3402,4.14,6.2539,52,struct_trail,1,10020.08,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1792,5.7397,0.7159,2,L1,1.0,agg_exit_v2
fc6e750f-edfb-411f-bdec-1b4203c508d4,ARBUSDT,LONG,2026-04-16T07:59:59.999000+00:00,2026-04-16T08:54:59.999000+00:00,0.119524,0.117893,122453.044462,2,0.001607,-206.163,-1.0,13.0826,11,stop_loss,0,9813.92,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0105,0.1718,0.7587,5,L2,1.0,agg_exit_v2
77c11892-6772-4ade-a42c-c45e6b953972,ENAUSDT,LONG,2026-04-16T07:59:59.999000+00:00,2026-04-16T09:04:59.999000+00:00,0.103921,0.102563,73506.395041,1,0.001338,-103.2242,-1.0,6.83,13,stop_loss,0,9710.7,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0996,0.2386,0.6977,2,OTHER,1.0,agg_exit_v2
644b1940-b762-47c1-adbb-cb805a229673,PENDLEUSDT,LONG,2026-04-16T09:19:59.999000+00:00,2026-04-16T10:19:59.999000+00:00,1.165333,1.149159,12165.516409,2,0.015944,-203.0549,-1.0,12.6706,12,stop_loss,0,9488.93,"{'breakout': False, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",4,-1.1749,0.6439,0.7742,6,DEFI,1.0,agg_exit_v2
c432f2da-8834-41c0-863a-f7250a7a59ee,XRPUSDT,LONG,2026-04-16T09:14:59.999000+00:00,2026-04-16T11:04:59.999000+00:00,1.414083,1.406287,19383.10762,3,0.007515,-163.3794,-1.0,24.6004,22,stop_loss,0,9325.55,"{'breakout': True, 'imb': False, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-1.2619,1.1467,0.8305,9,OTHER,1.0,agg_exit_v2
02ed7b9d-9c41-4187-91e2-ae31bf9ff662,ARBUSDT,LONG,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.120024,0.121382,92261.074042,2,0.001514,220.4867,0.9131,7.5028,13,vol_trail,1,9341.37,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.3461,2.2957,0.865,10,L2,1.0,agg_exit_v2
a60e66b4-3e22-4232-a9fe-c7af5d5176c7,SOLUSDT,LONG,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:39:59.999000+00:00,85.327062,85.531879,391.896469,4,0.356273,209.5207,0.6229,22.5896,19,vol_trail,1,9343.07,"{'breakout': False, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.5812,2.5905,0.8304,9,OTHER,1.0,agg_exit_v2
c41950d5-7527-4711-90e9-382ac865111b,PENDLEUSDT,LONG,2026-04-16T12:39:59.999000+00:00,2026-04-16T13:39:59.999000+00:00,1.176235,1.188614,22382.604227,3,0.012456,425.369,1.0129,17.8332,12,vol_trail,1,9475.62,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-0.1393,2.6225,0.8131,8,DEFI,1.0,agg_exit_v2
bf76dcba-7b49-4d74-a6ba-3c72a958dffe,1000PEPEUSDT,LONG,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:49:59.999000+00:00,0.00387,0.003822,2947855.290635,2,4.8e-05,-147.4446,-1.0,10.2043,8,stop_loss,0,9328.17,"{'breakout': True, 'imb': False, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",4,-1.0135,0.659,0.8285,9,MEME,1.0,agg_exit_v2
21623ac6-f383-49ca-a973-900317250cd7,ADAUSDT,LONG,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24945,0.247716,106424.931373,3,0.001684,85.4193,-1.0,18.3654,22,stop_loss,1,9230.0,"{'breakout': False, 'imb': True, 'vol': True, 'body': True, 'impulse': True, 'momentum': True}",5,-1.2174,2.9992,0.7806,6,L1,1.0,agg_exit_v2
f7d8d722-ad73-4c20-a859-ae2ce3269aa4,DOTUSDT,LONG,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.296259,1.277323,7496.680602,2,0.018681,-146.2682,-1.0,8.682,8,stop_loss,0,9083.73,"{'breakout': True, 'imb': True, 'vol': False, 'body': True, 'impulse': True, 'momentum': True}",5,-1.031,0.5214,0.8581,10,L1,1.0,agg_exit_v2
