symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:19:59.999000+00:00,592.138404,590.8184309620572,-1.3196,-4753.17,stop_loss,7,80.4,12,-0.9639,0.0,0.04,0.48071428571429514,84499.56,2.5,4.468176417799091
NMRUSDT,2026-04-06T02:24:59.999000+00:00,2026-04-06T03:34:59.999000+00:00,7.7995596,7.6996265095085725,-1.0509,-3551.92,stop_loss,1,62.4,14,-0.7374,0.0,0.04,0.03935714285714268,80827.07,2.5,0.8950087308680452
ZECUSDT,2026-04-07T09:04:59.999000+00:00,2026-04-07T10:09:59.999000+00:00,268.27364400000005,264.9974196283429,-1.0534,-3405.87,stop_loss,2,69.4,13,-0.7519,0.7435,0.04,1.289285714285707,77300.11,2.5,0.9316727861603397
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T18:59:59.999000+00:00,0.25395078,0.2498829362725714,-1.0404,-3217.01,stop_loss,7,79.1,7,-0.9584,0.3109,0.04,0.0016071428571428664,73995.16,2.5,3.0549485514160253
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,2.1106,6246.91,vol_trail,5,76.5,12,0.0,2.851,0.04,0.005857142857142815,80127.07,2.5,1.470189817573992
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.4584,1469.35,vol_trail,7,79.4,4,0.0,1.791,0.04,0.00485714285714283,81446.61,2.5,1.511386672096737
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,2.4882,8106.34,vol_trail,1,66.0,38,-0.5212,2.9967,0.04,0.0055714285714285605,89416.09,2.5,1.0220976493490135
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.9183,3284.47,vol_trail,3,72.0,14,0.0,2.0802,0.04,0.32928571428571524,92626.72,2.5,1.1059005254868417
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.8587,3181.62,vol_trail,7,79.8,18,-0.5257,1.772,0.04,0.5692857142857152,95760.71,2.5,4.988929866462394
DASHUSDT,2026-04-10T21:59:59.999000+00:00,2026-04-10T22:44:59.999000+00:00,45.929184,44.848783877485715,-1.0272,-3934.65,stop_loss,6,77.3,9,-0.7926,0.0941,0.04,0.42857142857142755,91752.17,2.5,0.6567346768395661
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.6777,2487.37,vol_trail,5,76.6,6,0.0,1.4427,0.04,0.002921428571428567,93942.15,2.5,3.069677384570041
TONUSDT,2026-04-11T11:14:59.999000+00:00,2026-04-11T12:59:59.999000+00:00,1.38387672,1.3900147985714286,0.309,1161.17,vol_trail,1,60.0,21,0.0,1.6213,0.04,0.007135714285714293,94972.14,2.5,0.529869151124295
TONUSDT,2026-04-11T17:24:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.4383876199999999,1.4883736942857144,2.5524,9696.33,vol_trail,1,62.0,30,0.0,3.7167,0.04,0.00772857142857145,104541.21,2.5,0.516961070594458
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.6469,2704.98,vol_trail,9,84.7,6,0.0,1.1152,0.04,0.001592857142857142,107106.72,2.5,4.68475657464691
