trade_uuid,symbol,entry_time,decile,aggression,vol_z,cascade_strength,atr_pct,hour,ret_5d,liq_imb,breakout_distance_pct,imb_z,n_confirmations,conf_breakout,conf_imb,conf_vol,conf_body,conf_impulse,conf_momentum,pnl_r,exit_reason,bars_held
8b0ec138-48f5-4da0-9bc0-67a2c2959809,UNIUSDT,2026-02-13T21:09:59.999000+00:00,1,62.8,-0.6325,0.2262,0.2696,21,-1.9913,-0.5242,-1.4028,2.1923,4,0,1,0,1,1,1,-1.0,stop_loss,5
6e496c2e-848b-48dd-9e92-8318a31144a0,UNIUSDT,2026-05-10T19:24:59.999000+00:00,1,61.6,-0.9569,1.3587,0.3412,19,18.9213,0.3269,-1.6469,2.0594,4,0,1,0,1,1,1,-1.0,stop_loss,11
f47d1fb5-4470-423d-9e80-adcc0f54b83a,NMRUSDT,2026-02-02T21:59:59.999000+00:00,1,53.3,-0.0012,0.3733,0.711,21,3.4409,-0.6069,-1.7616,2.1796,4,0,1,0,1,1,1,-1.0,stop_loss,21
89195f93-4b4b-41ef-a7d7-63210ba535db,NMRUSDT,2026-04-03T20:14:59.999000+00:00,1,61.1,-0.7475,1.0947,0.3124,20,14.4971,0.4855,-1.0713,2.03,4,0,1,0,1,1,1,0.0178,vol_trail,29
8bddf474-0f97-4e86-a539-ca3c62560444,NMRUSDT,2026-04-06T16:29:59.999000+00:00,1,59.4,-0.4126,0.2128,0.2804,16,11.9395,-0.5764,-1.3128,2.5598,4,0,1,0,1,1,1,0.8553,vol_trail,31
30cc6a43-7116-4654-9f8b-3880a872ec67,NMRUSDT,2026-04-07T15:29:59.999000+00:00,1,53.0,-0.4162,0.4337,1.0502,15,7.2922,-0.3528,-1.5478,2.1099,4,0,1,0,1,1,1,1.3187,vol_trail,19
321ca617-9de6-48dd-b2b0-f03fca828f74,NMRUSDT,2026-04-11T20:44:59.999000+00:00,1,57.8,-0.3745,1.1507,0.528,20,9.2263,0.8011,-1.306,2.3367,4,0,1,0,1,1,1,-1.0,stop_loss,65
24eb885e-e54d-456d-8290-0831b7b0ccf4,NMRUSDT,2026-05-16T17:19:59.999000+00:00,7,80.6,3.8423,6.0522,0.7385,17,8.3051,-0.4168,0.7293,0.6955,5,1,0,1,1,1,1,1.1176,vol_trail,36
48e6e4ae-adcb-454c-8a76-c926dc641462,PENDLEUSDT,2026-04-07T15:29:59.999000+00:00,1,62.4,-0.3941,0.6433,0.3768,15,-0.4894,0.0609,-0.7367,2.2685,4,0,1,0,1,1,1,0.5354,vol_trail,26
a74b36e6-0087-4dd6-a150-85ca35661a08,PENDLEUSDT,2026-04-07T21:19:59.999000+00:00,1,60.2,3.2453,0.6433,0.4309,21,-0.4894,0.0609,-0.8405,-2.3487,4,0,0,1,1,1,1,4.8268,vol_trail,42
074d4cd1-2da3-4d46-bd9e-7bc23eb7c2fe,PENDLEUSDT,2026-04-16T18:49:59.999000+00:00,5,75.8,1.5266,1.2614,0.6649,18,13.3393,-0.5032,0.7262,1.1346,4,1,0,0,1,1,1,1.0887,vol_trail,20
37785db8-eb37-42a3-9d1f-5365b9f93f22,PENDLEUSDT,2026-04-18T21:39:59.999000+00:00,1,61.9,-0.5492,0.6044,0.4015,21,22.7486,0.2268,-1.0193,2.4409,4,0,1,0,1,1,1,-1.0,stop_loss,27
033fb20b-804f-493d-babd-071765605c8c,PENDLEUSDT,2026-05-01T16:54:59.999000+00:00,1,54.4,-0.7689,4.5777,0.8608,16,17.8165,-0.3465,-1.291,2.0036,4,0,1,0,1,1,1,-1.0,stop_loss,3
ba073d22-2271-4a52-8384-1af344654a8a,PENDLEUSDT,2026-05-11T15:59:59.999000+00:00,5,77.1,3.3593,0.8675,0.6179,15,10.2874,-0.217,0.4797,0.9783,5,1,0,1,1,1,1,-1.0,stop_loss,13
e9c7a685-b144-45e3-90e8-2f91d4276a8a,ARBUSDT,2026-02-25T14:49:59.999000+00:00,9,84.2,2.6714,0.9905,0.5795,14,3.9216,-0.2348,1.0246,0.7536,4,1,0,0,1,1,1,0.015,vol_trail,4
f6c77373-7a0a-4d71-9787-7460548771d4,ARBUSDT,2026-02-25T19:59:59.999000+00:00,5,76.0,1.1259,0.9905,0.4721,19,3.9216,-0.2348,0.578,1.3182,4,1,0,0,1,1,1,0.8812,vol_trail,20
79ac0246-7913-4c2f-923b-1fd85ca59d07,ARBUSDT,2026-02-28T19:39:59.999000+00:00,5,76.6,2.063,0.9893,0.7912,19,6.4103,0.6008,1.1411,0.2958,4,1,0,0,1,1,1,0.0593,vol_trail,18
377a102f-ba56-402a-b858-a9a955bdb9b2,ARBUSDT,2026-03-02T14:44:59.999000+00:00,7,79.2,6.4303,0.2819,0.7129,14,1.0924,-0.6292,0.6763,-0.1089,5,1,0,1,1,1,1,0.9327,vol_trail,10
e609bc69-1b27-4823-8e57-06ecd3a47632,ARBUSDT,2026-04-16T18:49:59.999000+00:00,9,82.8,0.7131,1.4132,0.6754,18,11.5052,-0.942,0.3162,1.0454,4,1,0,0,1,1,1,2.305,vol_trail,18
4a753a52-8a1a-4014-aab7-3c3c236f3b2f,ARBUSDT,2026-04-17T19:19:59.999000+00:00,2,68.5,-0.1472,0.8557,0.4869,19,18.395,-0.3312,-1.476,2.3813,4,0,1,0,1,1,1,-1.0,stop_loss,28
e9b4bcb2-520d-4731-ba3a-3029aedee023,ARBUSDT,2026-05-09T21:14:59.999000+00:00,8,82.1,0.8436,0.5216,0.3199,21,22.356,0.6999,0.2104,1.6929,4,1,0,0,1,1,1,-1.0,stop_loss,30
40caffaa-d529-4a1c-94b9-3f09a1736e53,RENDERUSDT,2026-03-13T21:04:59.999000+00:00,5,76.0,-0.5272,1.059,0.4767,21,32.7165,-0.4599,0.1078,2.4187,5,1,1,0,1,1,1,-1.0,stop_loss,5
be003c5e-4300-4641-a288-07b91d1ed75b,RENDERUSDT,2026-04-13T15:09:59.999000+00:00,1,59.9,4.3706,0.3619,0.4845,15,-3.954,0.1825,-0.6789,-1.6385,4,0,0,1,1,1,1,-1.0,stop_loss,5
4f04d9d7-2002-4732-b03a-b80dce50dcfd,RENDERUSDT,2026-05-12T17:14:59.999000+00:00,1,64.8,0.2703,1.0252,0.3964,17,-2.1594,0.8697,-1.8848,2.1145,4,0,1,0,1,1,1,0.8077,vol_trail,30
265a8c1f-7c7c-4be3-85b1-074aaf348bee,RUNEUSDT,2026-04-21T21:39:59.999000+00:00,1,60.5,0.5773,1.0708,0.5239,21,9.2385,0.2889,-0.1081,2.4257,4,0,1,0,1,1,1,-1.0,stop_loss,7
b3226120-be29-499b-8e49-f5222fabd2bc,FETUSDT,2026-03-15T21:34:59.999000+00:00,1,56.5,-0.7272,0.7707,0.6191,21,27.3493,-0.4256,-0.247,2.4346,4,0,1,0,1,1,1,-1.0,stop_loss,7
7e4738a7-0073-4eac-8891-b2a5c84ebd73,FETUSDT,2026-03-20T21:54:59.999000+00:00,5,76.3,1.9891,1.0941,0.6511,21,14.8601,-0.3281,0.6233,1.3179,4,1,0,0,1,1,1,0.1515,vol_trail,1
af89541b-9b59-4571-bd3d-92447a85bc46,FETUSDT,2026-04-29T20:19:59.999000+00:00,1,62.4,-0.3694,1.0162,0.336,20,-4.5149,0.9377,-0.8114,2.0306,4,0,1,0,1,1,1,0.6,vol_trail,34
78f95338-0369-485e-9abe-2909aaab2f6e,DOTUSDT,2026-02-23T21:14:59.999000+00:00,1,55.8,-0.8179,1.0062,0.3543,21,-3.5115,0.8997,-0.936,2.8379,4,0,1,0,1,1,1,-1.0,stop_loss,49
7348f1d2-c400-4106-8daf-501bf8ef04d4,DOTUSDT,2026-02-25T17:49:59.999000+00:00,6,77.5,1.1281,3.7964,0.877,17,24.0299,-0.7379,0.9634,0.8365,4,1,0,0,1,1,1,0.5181,vol_trail,24
ce3c2e90-80e1-4977-b4c9-73fc89b64851,DOTUSDT,2026-02-26T15:44:59.999000+00:00,5,75.5,3.7346,1.6009,0.9908,15,18.4967,0.3083,-1.3982,0.9904,4,0,0,1,1,1,1,-1.0,stop_loss,5
0d5bde6f-49e8-42b2-a6fa-ab439563462e,DOTUSDT,2026-04-02T14:39:59.999000+00:00,9,84.3,7.7785,1.2494,0.4614,14,-1.6706,0.9859,0.2459,0.2939,4,1,0,1,0,1,1,0.0633,vol_trail,5
9871ff07-03d1-4adc-a2d2-2e1085afdee5,DOTUSDT,2026-04-07T21:39:59.999000+00:00,5,76.5,1.4702,1.663,0.4634,21,6.3107,-0.418,0.7171,1.7192,4,1,0,0,1,1,1,2.1854,vol_trail,12
9822f135-8f7b-4b4c-9f9e-9d7d51b1f82c,DOTUSDT,2026-04-09T15:14:59.999000+00:00,7,79.4,1.5114,1.824,0.3852,15,3.6712,-0.626,0.2385,1.4548,4,1,0,0,1,1,1,0.5471,vol_trail,4
43fdbb69-07dc-4d56-8f51-cdbfa34d11a9,DOTUSDT,2026-04-09T19:04:59.999000+00:00,2,67.9,1.192,1.824,0.3977,19,3.6712,-0.626,-0.0773,2.0702,4,0,1,0,1,1,1,3.3278,vol_trail,39
a9ce88ca-47c6-45c4-b01d-456efe88e17f,DOTUSDT,2026-04-13T18:19:59.999000+00:00,1,54.2,-1.3207,1.031,0.46,18,-3.236,0.63,-0.4219,2.3507,4,0,1,0,1,1,1,0.4053,vol_trail,23
ca74ba94-d267-485f-a7a1-e11dd6e21d26,DOTUSDT,2026-04-16T21:49:59.999000+00:00,1,55.3,-1.1251,1.1324,0.4334,21,3.2659,-0.6361,-1.3304,2.7052,4,0,1,0,1,1,1,-1.0,stop_loss,6
3484b676-772d-4882-8dfe-147ecc1e9438,DOTUSDT,2026-05-01T14:19:59.999000+00:00,1,62.2,6.0854,0.1286,0.3877,14,-4.3685,0.7015,-0.7347,-0.7509,4,0,0,1,1,1,1,0.1636,vol_trail,18
045e281d-d9c9-4f66-a2ca-85410184141a,TONUSDT,2026-04-11T16:54:59.999000+00:00,1,62.1,-0.5817,1.6451,0.4385,16,17.7776,-0.0784,-0.4431,2.1267,4,0,1,0,1,1,1,4.7153,vol_trail,36
3f0577a7-438e-4c94-834b-9b5dedcc15c6,TONUSDT,2026-04-12T14:24:59.999000+00:00,1,53.8,-0.4396,0.883,0.4849,14,16.1945,0.0671,-1.287,2.2559,4,0,1,0,1,1,1,-1.0,stop_loss,28
f79be9da-a0b2-4f36-a553-6a27ae7012e4,TONUSDT,2026-04-20T18:49:59.999000+00:00,1,56.6,-0.5411,0.2858,0.1803,18,-4.1747,-0.3269,0.0526,2.1022,4,1,1,0,1,0,1,0.044,vol_trail,8
ed915517-e130-4041-93b6-d2ff9097de47,TONUSDT,2026-05-04T18:59:59.999000+00:00,1,56.9,-0.1778,3.7918,0.5691,18,25.1042,-0.4773,-0.2811,2.5953,4,0,1,0,1,1,1,4.009,vol_trail,41
4afcb010-2a95-4334-afc1-8caf9f0cc524,TONUSDT,2026-05-05T18:59:59.999000+00:00,1,61.4,-0.479,15.5612,0.8214,18,46.1562,-0.4267,-0.6603,3.2228,4,0,1,0,1,1,1,0.7867,vol_trail,16
dd42e6cf-590c-4527-ad90-6e0b6b82bd05,TONUSDT,2026-05-07T18:19:59.999000+00:00,7,80.3,2.3395,29.2047,1.2965,18,102.0782,-0.0894,1.8264,1.5189,4,1,0,0,1,1,1,-1.0,stop_loss,6
20278c79-1b7a-4c82-8026-e8a855ac7781,SOLUSDT,2026-03-03T16:09:59.999000+00:00,2,70.2,3.2998,1.1437,0.7003,16,1.2346,-0.5156,1.0185,1.4905,5,1,0,1,1,1,1,-1.0,stop_loss,7
621bbaf9-6b8e-45f6-a5f7-3dfee43dfeb0,SOLUSDT,2026-04-01T16:29:59.999000+00:00,5,77.0,3.4227,0.4551,0.4194,16,-2.2763,0.4349,0.2616,0.2043,5,1,0,1,1,1,1,0.2618,vol_trail,2
be66b344-225a-417a-9105-5a69ce9990ba,SOLUSDT,2026-04-16T18:19:59.999000+00:00,9,85.0,4.2913,1.7958,0.4179,18,4.8769,-0.644,0.3785,1.4107,5,1,0,1,1,1,1,0.6227,vol_trail,6
1a155a98-ff58-4e8c-8fc9-87e95274530c,SOLUSDT,2026-04-30T15:29:59.999000+00:00,2,67.1,3.9757,0.1987,0.2644,15,-3.5876,0.1999,-0.0479,0.7689,4,0,0,1,1,1,1,-1.0,stop_loss,18
43c996a8-c94f-4c74-bd76-6359ac28fb7e,SOLUSDT,2026-05-06T15:19:59.999000+00:00,1,61.1,0.0083,1.0126,0.3136,15,6.4516,-0.5565,-1.4424,2.1273,4,0,1,0,1,1,1,0.001,vol_trail,30
2c404974-5b58-4888-8ef3-39d18c2c696b,SOLUSDT,2026-05-08T17:29:59.999000+00:00,8,81.1,4.0221,0.9104,0.2659,17,9.6578,-0.8476,0.2332,0.7832,5,1,0,1,1,1,1,1.1685,vol_trail,1
d2eb1ac8-ea9d-4a9d-8de3-444764db19a9,SOLUSDT,2026-05-10T17:04:59.999000+00:00,5,76.4,2.1017,1.9836,0.2471,17,11.8043,-0.5099,0.1264,2.1399,5,1,1,0,1,1,1,2.0231,vol_trail,24
44138b8e-c955-462f-a51b-82b932c39dd8,SOLUSDT,2026-05-11T14:04:59.999000+00:00,2,68.2,3.1062,0.9987,0.3527,14,9.2144,-0.6729,0.0314,1.653,5,1,0,1,1,1,1,-1.0,stop_loss,5
46a03393-1a2f-46fd-9a02-6eabd297b493,1000LUNCUSDT,2026-02-01T17:54:59.999000+00:00,7,79.6,3.6896,1.1294,1.113,17,-2.8421,0.4018,0.9158,1.2729,5,1,0,1,1,1,1,0.3138,vol_trail,9
ac041a0b-0cb0-4054-99c0-96e863cdbf01,1000LUNCUSDT,2026-02-02T15:14:59.999000+00:00,1,56.6,-0.1302,0.2821,0.6772,15,-2.374,0.7412,-1.1974,2.122,4,0,1,0,1,1,1,0.225,vol_trail,27
4ac08349-5f5d-4856-a5af-45e10da7c221,1000LUNCUSDT,2026-02-28T18:49:59.999000+00:00,2,68.7,-0.2321,1.9206,0.5876,18,30.046,0.1461,0.0724,2.1819,4,1,1,0,0,1,1,1.2411,vol_trail,2
15372a70-4822-4e98-ae8b-f9d07e820dad,1000LUNCUSDT,2026-04-27T19:34:59.999000+00:00,1,66.2,-0.3012,4.6293,0.8971,19,48.7326,-0.1894,-1.225,2.1024,4,0,1,0,1,1,1,0.5245,vol_trail,29
2b8f5d50-3549-4ffc-980d-cc18a7787a28,1000LUNCUSDT,2026-04-28T17:29:59.999000+00:00,1,63.4,-0.7012,4.2104,0.6219,17,23.795,-0.0598,-1.5975,2.623,4,0,1,0,1,1,1,-1.0,stop_loss,20
bd45889c-7acc-4bba-a5aa-d42761adec7d,ENAUSDT,2026-02-28T15:04:59.999000+00:00,1,56.0,1.2034,1.4981,0.771,15,5.7927,0.6829,-1.6032,2.0918,4,0,1,0,1,1,1,0.0151,vol_trail,29
6280ac9b-cb5b-4b71-be9a-e10429200435,ENAUSDT,2026-03-02T15:14:59.999000+00:00,1,66.8,3.4927,0.587,0.8127,15,4.1171,-0.6601,0.1854,-0.5466,5,1,0,1,1,1,1,3.2,vol_trail,74
900dfee4-3677-40e6-b1bf-9c99a6872e59,ENAUSDT,2026-03-28T14:54:59.999000+00:00,1,55.7,3.1906,0.3068,0.4872,14,-3.4152,0.7596,-1.8359,-2.8763,4,0,0,1,1,1,1,1.5548,vol_trail,24
8c568cc7-7764-481a-b5e6-784741e9d4a9,ENAUSDT,2026-04-13T14:34:59.999000+00:00,1,56.0,0.549,1.073,0.8531,14,14.6136,-0.344,-1.2911,2.0161,4,0,1,0,1,1,1,0.0065,vol_trail,7
5d5375c6-48b2-4e48-8667-650dad0f69a2,ENAUSDT,2026-04-13T18:34:59.999000+00:00,8,81.9,3.0722,1.073,0.5944,18,14.6136,-0.344,-1.1057,3.0781,5,0,1,1,1,1,1,0.2766,vol_trail,8
4888ff04-2e1e-4cd1-9a74-80fb3c2fee6a,ENAUSDT,2026-04-14T21:34:59.999000+00:00,2,67.1,-0.3701,0.3633,0.2863,21,6.427,0.8882,-1.2539,2.239,4,0,1,0,1,1,1,3.0984,vol_trail,61
f4c20ba7-ef88-4e70-ba38-4c39a3f5728c,ENAUSDT,2026-04-15T16:14:59.999000+00:00,1,59.1,0.2718,0.3214,0.517,16,5.0688,0.4421,-1.1005,2.2677,4,0,1,0,1,1,1,1.292,vol_trail,47
