symbol,ts,tier,direction,share,hour,fwd_1h,fwd_2h,fwd_4h,fwd_8h,fwd_24h,dd_24h,ru_24h
XLMUSDT,1769356800,0.35,long_dom,0.672,16,0.36813611755604636,-1.8839907192575498,-2.6419180201082564,0.17324052590873124,3.226604795050232,-4.645011600928063,7.622583139984475
1000LUNCUSDT,1769356800,0.2,long_dom,0.2748,16,-0.7986577181207845,-2.3020134228187663,-5.402684563758349,-2.1140939597315267,6.248322147650993,-7.563758389261702,7.093959731543603
CHZUSDT,1769356800,0.1,long_dom,0.1841,16,-2.8000000000000136,-3.169444444444451,-5.152777777777788,-4.9777777777777885,-1.7888888888888876,-6.863888888888901,0.23333333333333786
FILUSDT,1769364000,0.1,long_dom,0.1088,18,-3.398058252427196,-1.6310679611650467,-1.0873786407766979,2.3106796116504675,3.805825242718412,-5.1650485436893145,5.844660194174736
DOTUSDT,1769364000,0.35,long_dom,0.393,18,-3.7333333333333334,-1.8666666666666667,-1.1666666666666667,1.6333333333333333,6.649999999999987,-5.01666666666668,8.86666666666664
ARBUSDT,1769364000,0.1,long_dom,0.1371,18,-3.007407407407419,-1.4518518518518633,-1.4518518518518633,2.177777777777766,3.6296296296296298,-4.4592592592592535,6.222222222222222
FETUSDT,1769364000,0.1,long_dom,0.1575,18,-3.880434782608706,-2.73913043478262,-1.673913043478264,3.0434782608695423,3.880434782608685,-5.021739130434793,5.478260869565197
RUNEUSDT,1769367600,0.35,long_dom,0.9641,19,0.26558265582657165,1.252032520325194,1.5934959349593456,2.3902439024390185,5.766937669376701,-1.252032520325194,8.650406504065073
NEARUSDT,1769367600,0.35,long_dom,0.8179,19,0.8376068376068235,1.555555555555541,2.2735042735042583,3.4700854700854538,5.145299145299127,-1.0769230769230893,8.37606837606837
APTUSDT,1769367600,0.35,long_dom,0.5359,19,0.598200899550228,2.172413793103439,3.1694152923538192,5.96101949025486,8.962518740629664,-0.8395802098950521,14.010494752623664
ADAUSDT,1769374800,0.1,short_dom,0.1253,21,-0.37837837837837607,0.0,7.189189189189146,6.583783783783727,10.821621621621572,-1.9675675675675472,14.908108108108001
ADAUSDT,1769389200,0.35,short_dom,1.0102,1,-1.3749999999999956,-2.1250000000000218,-0.5000000000000173,-1.8125000000000195,3.312500000000037,-2.875000000000013,6.37500000000003
APTUSDT,1769389200,0.1,short_dom,0.1178,1,0.41791044776120134,-1.4749780509218582,-0.5162423178226476,0.7620719929762907,3.8595258999121764,-2.028094820017548,7.952589991220342
ENAUSDT,1769410800,0.2,short_dom,0.2168,7,0.6086956521738983,-2.6376811594202634,-2.4347826086956497,-0.4057971014492843,3.0434782608695476,-3.449275362318832,8.521739130434746
ADAUSDT,1769436000,0.2,short_dom,0.2344,14,-1.043859649122795,-0.49122807017541886,0.0,-1.043859649122795,-3.0087719298245728,-3.9298245614035214,2.824561403508769
APTUSDT,1769439600,0.1,short_dom,0.1235,15,-0.7653758542141087,-1.583902809415327,-2.157934700075926,-1.4988610478359894,-1.339407744874708,-4.305239179954435,2.2536066818527045
ENAUSDT,1769443200,0.1,short_dom,0.1685,16,0.22400000000000722,1.9040000000000146,-0.5600000000000025,0.44799999999998336,3.807999999999998,-3.0240000000000196,4.592000000000008
CHZUSDT,1769472000,0.1,short_dom,0.144,0,0.900459418070438,-0.25727411944870293,-2.3583460949464112,-2.272588055130182,1.9724349157733494,-5.4456355283307865,3.944869831546699
ARBUSDT,1769508000,0.1,long_dom,0.1221,10,0.2916666666666363,-0.29166666666671726,-2.3333333333333335,5.25000000000002,8.75000000000006,-4.666666666666748,15.458333333333425
ARBUSDT,1769526000,0.2,short_dom,0.229,15,2.6868686868686678,-2.545454545454581,1.8383838383838336,3.393939393939376,-0.42424242424245634,-3.9595959595959975,5.797979797979792
ADAUSDT,1769529600,0.2,short_dom,0.289,16,-4.158995815899592,-0.9372384937238468,2.5774058577405707,1.230125523012551,-0.351464435146471,-4.803347280334767,4.510460251046031
ENAUSDT,1769529600,0.2,short_dom,0.2829,16,-4.9104477611940025,-1.3582089552238736,2.5074626865671736,2.820895522388063,-0.4179104477611763,-5.4328358208954945,4.910447761194032
WLDUSDT,1769529600,0.2,short_dom,0.2077,16,-6.154798761609925,-2.5139318885449127,1.3436532507739951,0.1300309597523322,-3.467492260061935,-7.108359133126972,1.8204334365325063
CHZUSDT,1769529600,0.1,short_dom,0.1665,16,-2.6300578034682034,-2.346820809248561,-1.112716763005772,-0.7687861271676281,-3.034682080924863,-3.3988439306358456,1.011560693641621
ENAUSDT,1769544000,0.35,short_dom,0.7195,20,-1.7500000000000036,-0.19444444444445083,0.29166666666666274,-1.8472222222222423,-2.6250000000000187,-3.500000000000007,2.236111111111117
ADAUSDT,1769544000,0.1,short_dom,0.1486,20,-1.23148148148145,-0.3888888888888809,-1.490740740740716,-3.888888888888845,-2.7222222222222023,-4.73148148148145,2.1388888888888986
CHZUSDT,1769554800,0.2,short_dom,0.2643,23,-1.1011235955056253,-4.207865168539323,-4.561797752808984,-1.769662921348307,-5.073033707865156,-6.84269662921349,2.0449438202247134
ADAUSDT,1769565600,0.1,short_dom,0.1098,2,-1.0526315789473755,-2.210526315789477,0.7368421052631394,2.3157894736842026,-7.578947368421138,-8.947368421052692,7.57894736842108
ENAUSDT,1769590800,0.1,short_dom,0.105,9,-0.8235294117647032,1.9764705882352966,-0.3294117647058904,-2.8,-16.141176470588174,-16.79999999999991,2.8
XLMUSDT,1769601600,0.1,long_dom,0.1297,12,1.282780410742495,-1.4154818325434533,-6.0379146919431745,-4.578199052132694,-15.349131121643035,-16.786729857820003,2.454976303317545
WLDUSDT,1769608800,0.1,short_dom,0.1156,14,-0.9032258064516078,-1.8064516129032155,-1.2983870967741764,96.70161290322585,10.725806451612916,-3.669354838709651,109.34677419354843
FILUSDT,1769616000,0.35,short_dom,0.4398,16,1.7027027027027288,0.5675675675675903,1.1351351351351384,1.8918918918918974,-10.216216216216205,-16.837837837837867,5.486486486486524
ENAUSDT,1769626800,0.1,short_dom,0.1173,19,-0.6562499999999881,0.3281250000000244,0.8750000000000246,-5.906249999999984,-18.48437499999999,-20.343749999999968,2.8437500000000195
XLMUSDT,1769630400,0.2,long_dom,0.2603,20,0.653927813163477,2.8386411889596577,0.7876857749468855,-3.0169851380042574,-15.188959660297275,-20.673036093418304,4.205944798301492
WLDUSDT,1769634000,0.35,short_dom,3.4939,21,3.4294066062554798,1.5019000292312168,0.1145863782519741,-1.2931891259865518,-2.8810289389067525,-3.3434668225665,4.346097632271263
CHZUSDT,1769644800,0.1,mixed,0.1212,0,-2.800000000000031,-5.600000000000031,-9.333333333333375,-20.533333333333406,-36.66666666666675,-43.333333333333435,0.8444444444444273
FETUSDT,1769648400,0.2,long_dom,0.3074,1,-3.2247191011235876,-2.831460674157295,-3.61797752808988,-3.853932584269651,-14.078651685393249,-19.348314606741546,0.7078651685393348
XLMUSDT,1769648400,0.35,long_dom,0.901,1,-3.4191980558930877,-2.3815309842041477,-3.027946537059539,-5.120291616038894,-21.161603888213822,-27.52369380315912,0.9696233292830869
RUNEUSDT,1769652000,0.1,long_dom,0.1026,2,0.11382113821143246,1.3089430894309362,1.0813008130081345,-0.6260162601625942,-20.203252032520258,-25.097560975609642,1.8780487804878458
ARBUSDT,1769652000,0.1,long_dom,0.1744,2,0.0,-0.12389380530972113,0.867256637168151,-2.6017699115044186,-14.991150442477908,-17.592920353982326,1.610619469026581
1000LUNCUSDT,1769652000,0.35,long_dom,1.6199,2,-0.4242424242424109,-0.49494949494950385,0.2828282828282739,-2.262626262626289,-8.767676767676834,-14.28282828282842,4.101010101010168
CHZUSDT,1769659200,0.2,long_dom,0.2171,4,-2.741666666666641,-4.141666666666617,-14.699999999999926,-30.09999999999982,-37.50833333333311,-44.62499999999974,1.225000000000004
CHZUSDT,1769673600,0.35,long_dom,0.4642,8,-0.4692737430167588,-1.4599627560521364,-6.882681564245802,-9.880819366852874,-6.335195530726244,-13.374301675977643,0.573556797020497
ARBUSDT,1769684400,0.35,long_dom,0.5388,11,0.0,1.4848484848484929,-13.15151515151513,-15.90909090909087,-14.84848484848481,-26.515151515151448,2.3333333333333037
1000LUNCUSDT,1769688000,0.1,long_dom,0.1783,12,4.188034188034151,-4.068376068376078,-6.461538461538462,-5.504273504273541,-5.623931623931615,-20.461538461538545,10.649572649572695
FETUSDT,1769688000,0.35,long_dom,0.5222,12,1.4482758620689806,-5.551724137931053,-4.82758620689658,-6.034482758620725,-10.862068965517304,-18.94827586206905,2.2931034482758887
CHZUSDT,1769688000,0.35,long_dom,0.4048,12,0.6789297658862836,-1.3812709030100325,-2.6923076923076854,-4.284280936454841,-2.6220735785953218,-5.829431438127082,1.4983277591973267
RUNEUSDT,1769695200,0.1,long_dom,0.1724,14,-5.431438127090267,-4.3545150501672065,-8.989966555183932,-3.6989966555183984,-8.428093645484946,-13.906354515050126,0.1404682274247335
XLMUSDT,1769695200,0.1,long_dom,0.1499,14,-3.746654772524536,-1.3987511150758378,-6.4817127564674415,-1.7983942908117716,-8.879571810883148,-12.226583407671715,1.910793933987516
FILUSDT,1769695200,0.2,long_dom,0.3217,14,-0.6086956521739115,0.6086956521739115,-6.695652173913027,-2.434782608695646,-5.78260869565216,-11.56521739130432,2.5869565217391073
DOTUSDT,1769695200,0.35,long_dom,0.5554,14,-3.3090909090908873,-1.272727272727247,-7.50909090909091,-2.799999999999977,-9.036363636363639,-11.199999999999994,0.8909090909091067
NEARUSDT,1769698800,0.35,long_dom,1.0046,15,1.1851851851851913,-0.5925925925925957,-0.8888888888888936,0.14814814814814892,-3.851851851851872,-5.777777777777808,2.222222222222234
ARBUSDT,1769698800,0.2,long_dom,0.3183,15,0.9729729729729696,-0.21621621621620712,-0.7027027027026994,0.5405405405405403,-1.5135135135135098,-3.405405405405401,2.05405405405405
APTUSDT,1769706000,0.2,long_dom,0.271,17,-3.4902325581395286,-0.6511627906976899,2.0967441860465135,1.341395348837207,-3.099534883720938,-6.251162790697684,4.792558139534879
ADAUSDT,1769706000,0.1,short_dom,0.1777,17,-3.754545454545417,-2.0999999999999734,0.6999999999999912,-4.5181818181818,-5.472727272727252,-10.49999999999994,1.6545454545454434
FILUSDT,1769709600,0.35,long_dom,0.4167,18,2.25,3.3749999999999862,3.5,-0.75,3.75,-4.0,4.75
1000LUNCUSDT,1769709600,0.1,long_dom,0.1524,18,1.1475409836065482,2.983606557377041,3.672131147540986,0.286885245901647,11.188524590163913,-4.188524590163935,11.762295081967208
NEARUSDT,1769713200,0.1,long_dom,0.1833,19,1.9405940594059343,2.495049504950487,1.9405940594059343,-4.574257425742544,-3.1881188118811625,-10.257425742574224,3.326732673267316
UNIUSDT,1769713200,0.35,long_dom,0.5973,19,1.6258064516128914,2.0322580645161343,2.3483870967741853,-4.245161290322612,-1.5806451612903356,-9.212903225806517,3.3870967741935702
RUNEUSDT,1769734800,0.1,long_dom,0.1652,1,-1.2500000000000056,-0.7812499999999861,0.09374999999999001,-1.7499999999999871,-0.8124999999999828,-3.562500000000002,2.4687500000000147
FETUSDT,1769734800,0.2,long_dom,0.2058,1,-1.222222222222211,-1.222222222222211,-0.05555555555554944,-0.6111111111111055,-1.6111111111111034,-4.388888888888884,1.722222222222233
APTUSDT,1769734800,0.2,long_dom,0.2273,1,-1.6073765615704982,-2.1070791195716874,-1.790600832837599,-2.473527662105889,-2.848304580606776,-5.629982153480068,0.41641879833431505
RENDERUSDT,1769734800,0.2,long_dom,0.2237,1,-2.7184466019417446,-2.44660194174757,-2.1067961165048597,-1.766990291262134,-2.990291262135919,-6.7961165048543615,0.13592233009708724
XLMUSDT,1769734800,0.1,long_dom,0.1957,1,-1.889918887601396,-1.8331402085747552,-0.6245654692931598,-2.7821552723059324,-2.8794901506373196,-5.856315179606049,0.40556199304751045
1000LUNCUSDT,1769734800,0.1,long_dom,0.1447,1,-0.8189415041782796,-1.5208913649025115,0.03899721448466452,0.8969359331476087,7.721448467966551,-2.2228412256267434,10.997214484679642
ADAUSDT,1769745600,0.1,short_dom,0.1065,4,-1.4482758620689653,-6.275862068965517,-5.117241379310366,-2.7034482758620904,-12.068965517241379,-13.324137931034503,3.5724137931034265
APTUSDT,1769752800,0.1,long_dom,0.132,6,1.601760176017585,2.8030803080307822,2.618261826182619,2.7260726072607144,-2.418041804180374,-3.68096809680966,7.500550055005442
DOTUSDT,1769752800,0.1,long_dom,0.1024,6,3.0666666666666487,1.9999999999999831,2.533333333333316,0.1333333333333184,-2.800000000000012,-4.666666666666677,5.466666666666646
ENAUSDT,1769756400,0.1,short_dom,0.1219,7,-0.8316831683168149,-1.1089108910890995,2.910891089108929,0.27722772277228447,-7.2079207920791655,-8.871287128712833,4.1584158415841515
ENAUSDT,1769770800,0.2,short_dom,0.3287,11,-0.9438202247191144,-3.460674157303332,-2.988764044943797,-1.7303370786516878,-16.51685393258404,-17.617977528089654,0.47191011235953534
FETUSDT,1769785200,0.1,long_dom,0.1175,15,-0.45370370370370694,0.7129629629629551,2.5925925925925903,0.8425925925925883,-10.305555555555536,-12.379629629629612,4.083333333333326
WLDUSDT,1769788800,0.1,short_dom,0.1615,16,0.11594202898551041,1.6811594202898608,1.1884057971014454,-1.7391304347826078,-16.057971014492733,-17.9710144927536,3.6231884057970998
