trade_uuid,bar_index,mfe_so_far,mae_so_far,unrealized_r
58da5e40-8732-4b13-99c0-fb75974c2e5f,2,0.0,-0.49936,-0.49936
58da5e40-8732-4b13-99c0-fb75974c2e5f,3,0.0,-0.49936,-0.42803
58da5e40-8732-4b13-99c0-fb75974c2e5f,4,0.0,-0.49936,-0.35669
58da5e40-8732-4b13-99c0-fb75974c2e5f,5,0.0,-0.49936,-0.35669
58da5e40-8732-4b13-99c0-fb75974c2e5f,6,0.0,-0.49936,-0.17834
58da5e40-8732-4b13-99c0-fb75974c2e5f,7,0.0,-0.49936,-0.39236
58da5e40-8732-4b13-99c0-fb75974c2e5f,8,0.0,-0.49936,-0.42803
58da5e40-8732-4b13-99c0-fb75974c2e5f,9,0.0,-0.49936,-0.21401
58da5e40-8732-4b13-99c0-fb75974c2e5f,10,0.0,-0.49936,-0.46369
6bc62bff-73b4-4a3d-9f94-58a889251e88,0,0.0,0.0,0.0
6bc62bff-73b4-4a3d-9f94-58a889251e88,1,0.25846,0.0,0.25846
6bc62bff-73b4-4a3d-9f94-58a889251e88,2,0.3159,0.0,0.3159
6bc62bff-73b4-4a3d-9f94-58a889251e88,3,0.77538,0.0,0.77538
6bc62bff-73b4-4a3d-9f94-58a889251e88,4,0.91897,0.0,0.91897
6bc62bff-73b4-4a3d-9f94-58a889251e88,5,1.37846,0.0,1.37846
6bc62bff-73b4-4a3d-9f94-58a889251e88,6,1.63692,0.0,1.63692
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,0,0.0,0.0,0.0
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,1,0.09825,0.0,0.09825
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,2,0.17684,0.0,0.17684
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,3,0.17684,-0.0786,-0.0786
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,4,0.17684,-0.23579,-0.23579
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,5,0.17684,-0.23579,0.01965
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,6,0.17684,-0.23579,0.05895
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,7,0.17684,-0.23579,0.15719
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,8,0.17684,-0.23579,0.13754
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,9,0.17684,-0.23579,-0.09825
c5c0ab56-8cef-4ecc-a3c2-14db1f4cd070,10,0.17684,-0.23579,-0.17684
c26c3038-d6a4-42d1-9bb7-0f00ecd9650d,0,0.0,0.0,0.0
c26c3038-d6a4-42d1-9bb7-0f00ecd9650d,1,0.34633,0.0,0.34633
151c6fd3-0a93-4899-8565-9dc4e019df1e,0,0.0,0.0,0.0
151c6fd3-0a93-4899-8565-9dc4e019df1e,1,0.0,-0.27211,-0.27211
151c6fd3-0a93-4899-8565-9dc4e019df1e,2,0.0,-0.32109,-0.32109
151c6fd3-0a93-4899-8565-9dc4e019df1e,3,0.0,-0.32109,-0.20136
151c6fd3-0a93-4899-8565-9dc4e019df1e,4,0.0,-0.32109,-0.28299
151c6fd3-0a93-4899-8565-9dc4e019df1e,5,0.0,-0.32109,-0.22857
151c6fd3-0a93-4899-8565-9dc4e019df1e,6,0.0,-0.32109,-0.28299
151c6fd3-0a93-4899-8565-9dc4e019df1e,7,0.01088,-0.32109,0.01088
151c6fd3-0a93-4899-8565-9dc4e019df1e,8,0.39728,-0.32109,0.39728
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,0,0.0,0.0,0.0
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,1,0.0,-0.29442,-0.29442
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,2,0.0,-0.59485,-0.59485
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,3,0.0,-0.59485,-0.10215
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,4,0.0,-0.59485,-0.19227
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,5,0.0,-0.59485,-0.08412
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,6,0.17425,-0.59485,0.17425
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,7,0.60687,-0.59485,0.60687
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,8,0.67296,-0.59485,0.67296
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,9,1.15365,-0.59485,1.15365
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,10,1.15365,-0.59485,0.99742
480c5c2f-d9d9-4fce-9532-95aa9d7bb402,11,1.15365,-0.59485,0.44464
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,0,0.0,0.0,0.0
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,1,0.13827,0.0,0.13827
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,2,0.13827,-0.13827,-0.13827
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,3,0.13827,-0.31111,-0.31111
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,4,0.13827,-0.39753,-0.39753
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,5,0.13827,-0.39753,-0.39177
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,6,0.13827,-0.48395,-0.48395
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,7,0.13827,-0.48395,-0.41481
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,8,0.13827,-0.48395,-0.19588
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,9,0.13827,-0.48395,-0.16132
f651e8c9-4f6d-4f96-a2e2-2a859f66ab23,10,0.13827,-0.48395,0.01728
54ed82e2-d3d0-432f-87e3-19197e445900,0,0.0,0.0,0.0
54ed82e2-d3d0-432f-87e3-19197e445900,1,0.0,-0.23355,-0.23355
54ed82e2-d3d0-432f-87e3-19197e445900,2,0.0,-0.3633,-0.3633
54ed82e2-d3d0-432f-87e3-19197e445900,3,0.0,-0.3633,-0.21279
54ed82e2-d3d0-432f-87e3-19197e445900,4,0.0,-0.3633,-0.02595
54ed82e2-d3d0-432f-87e3-19197e445900,5,0.0,-0.3633,-0.07266
54ed82e2-d3d0-432f-87e3-19197e445900,6,0.0,-0.3633,-0.27507
54ed82e2-d3d0-432f-87e3-19197e445900,7,0.04671,-0.3633,0.04671
54ed82e2-d3d0-432f-87e3-19197e445900,8,0.04671,-0.3633,-0.03633
54ed82e2-d3d0-432f-87e3-19197e445900,9,0.04671,-0.3633,0.02076
54ed82e2-d3d0-432f-87e3-19197e445900,10,0.10899,-0.3633,0.10899
011012c0-7e77-4d80-ac78-1415cd24fcaf,0,0.0,0.0,0.0
011012c0-7e77-4d80-ac78-1415cd24fcaf,1,0.08126,0.0,0.08126
011012c0-7e77-4d80-ac78-1415cd24fcaf,2,0.08126,-0.18283,-0.18283
011012c0-7e77-4d80-ac78-1415cd24fcaf,3,0.08126,-0.20314,-0.20314
011012c0-7e77-4d80-ac78-1415cd24fcaf,4,0.08126,-0.20314,-0.00677
011012c0-7e77-4d80-ac78-1415cd24fcaf,5,0.30472,-0.20314,0.30472
56198f7c-a04d-44e3-8651-4f3a4f425655,0,0.0,0.0,0.0
56198f7c-a04d-44e3-8651-4f3a4f425655,1,0.0,-0.10378,-0.10378
56198f7c-a04d-44e3-8651-4f3a4f425655,2,0.0,-0.10378,-0.03459
56198f7c-a04d-44e3-8651-4f3a4f425655,3,0.51027,-0.10378,0.51027
21b1ea5d-3d09-460a-8be7-c257c888a846,0,0.0,0.0,0.0
21b1ea5d-3d09-460a-8be7-c257c888a846,1,0.0,-0.64019,-0.64019
21b1ea5d-3d09-460a-8be7-c257c888a846,2,0.0,-0.90975,-0.90975
80d6ac95-6361-4e82-80e7-928d9586dff7,0,0.0,0.0,0.0
80d6ac95-6361-4e82-80e7-928d9586dff7,1,0.22278,0.0,0.22278
80d6ac95-6361-4e82-80e7-928d9586dff7,2,0.22278,0.0,0.13165
80d6ac95-6361-4e82-80e7-928d9586dff7,3,0.22278,0.0,0.08101
80d6ac95-6361-4e82-80e7-928d9586dff7,4,0.22278,-0.12152,-0.12152
80d6ac95-6361-4e82-80e7-928d9586dff7,5,0.22278,-0.12152,0.06076
80d6ac95-6361-4e82-80e7-928d9586dff7,6,0.22278,-0.12152,0.22278
80d6ac95-6361-4e82-80e7-928d9586dff7,7,0.36456,-0.12152,0.36456
80d6ac95-6361-4e82-80e7-928d9586dff7,8,0.36456,-0.12152,0.33418
80d6ac95-6361-4e82-80e7-928d9586dff7,9,0.36456,-0.12152,0.12152
80d6ac95-6361-4e82-80e7-928d9586dff7,10,0.36456,-0.12152,0.22278
80d6ac95-6361-4e82-80e7-928d9586dff7,11,0.36456,-0.12152,-0.11139
e7ba7e14-7fe1-412a-8d60-377008472338,0,0.0,0.0,0.0
e7ba7e14-7fe1-412a-8d60-377008472338,1,0.08145,0.0,0.08145
e7ba7e14-7fe1-412a-8d60-377008472338,2,0.08145,-0.06109,-0.06109
e7ba7e14-7fe1-412a-8d60-377008472338,3,0.08145,-0.10182,-0.10182
e7ba7e14-7fe1-412a-8d60-377008472338,4,0.08145,-0.10182,0.0
e7ba7e14-7fe1-412a-8d60-377008472338,5,0.12218,-0.10182,0.12218
e7ba7e14-7fe1-412a-8d60-377008472338,6,0.18327,-0.10182,0.18327
e7ba7e14-7fe1-412a-8d60-377008472338,7,0.224,-0.10182,0.224
e7ba7e14-7fe1-412a-8d60-377008472338,8,0.224,-0.10182,0.20364
e7ba7e14-7fe1-412a-8d60-377008472338,9,0.28509,-0.10182,0.28509
e7ba7e14-7fe1-412a-8d60-377008472338,10,0.28509,-0.10182,0.224
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,0,0.0,0.0,0.0
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,1,0.0,-0.03643,-0.03643
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,2,0.0,-0.03643,0.0
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,3,0.02915,-0.03643,0.02915
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,4,0.02915,-0.27326,-0.27326
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,5,0.02915,-0.27326,-0.13481
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,6,0.02915,-0.27326,-0.05101
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,7,0.02915,-0.27326,0.01457
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,8,0.16396,-0.27326,0.16396
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,9,0.26233,-0.27326,0.26233
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,10,0.9473,-0.27326,0.9473
b08ecec1-d431-4d1e-a9ca-579b5c8782a2,11,2.57957,-0.27326,2.57957
0daab5fd-0c68-41e1-926a-7b6c36d4294b,0,0.0,0.0,0.0
0daab5fd-0c68-41e1-926a-7b6c36d4294b,1,0.0,-0.04211,-0.04211
0daab5fd-0c68-41e1-926a-7b6c36d4294b,2,0.0,-0.07953,-0.07953
0daab5fd-0c68-41e1-926a-7b6c36d4294b,3,0.10292,-0.07953,0.10292
0daab5fd-0c68-41e1-926a-7b6c36d4294b,4,0.10292,-0.07953,0.0655
0daab5fd-0c68-41e1-926a-7b6c36d4294b,5,0.44444,-0.07953,0.44444
0daab5fd-0c68-41e1-926a-7b6c36d4294b,6,0.62222,-0.07953,0.62222
0daab5fd-0c68-41e1-926a-7b6c36d4294b,7,0.62222,-0.07953,0.49123
0daab5fd-0c68-41e1-926a-7b6c36d4294b,8,0.62222,-0.07953,0.41637
0daab5fd-0c68-41e1-926a-7b6c36d4294b,9,0.74386,-0.07953,0.74386
0daab5fd-0c68-41e1-926a-7b6c36d4294b,10,0.85614,-0.07953,0.85614
0daab5fd-0c68-41e1-926a-7b6c36d4294b,11,1.38947,-0.07953,1.38947
0daab5fd-0c68-41e1-926a-7b6c36d4294b,12,1.69357,-0.07953,1.69357
0daab5fd-0c68-41e1-926a-7b6c36d4294b,13,2.09591,-0.07953,2.09591
0daab5fd-0c68-41e1-926a-7b6c36d4294b,14,2.15205,-0.07953,2.15205
0daab5fd-0c68-41e1-926a-7b6c36d4294b,15,3.00819,-0.07953,3.00819
e9df646e-d2ad-42d5-ab73-f7c1f641f002,0,0.0,0.0,0.0
e9df646e-d2ad-42d5-ab73-f7c1f641f002,1,0.29447,0.0,0.29447
e9df646e-d2ad-42d5-ab73-f7c1f641f002,2,0.29447,0.0,0.08631
e9df646e-d2ad-42d5-ab73-f7c1f641f002,3,0.29447,0.0,0.11677
e9df646e-d2ad-42d5-ab73-f7c1f641f002,4,0.29447,0.0,0.13708
e9df646e-d2ad-42d5-ab73-f7c1f641f002,5,0.29447,0.0,0.25385
e9df646e-d2ad-42d5-ab73-f7c1f641f002,6,0.37063,0.0,0.37063
e9df646e-d2ad-42d5-ab73-f7c1f641f002,7,0.6194,0.0,0.6194
e9df646e-d2ad-42d5-ab73-f7c1f641f002,8,0.6194,0.0,0.29955
e9df646e-d2ad-42d5-ab73-f7c1f641f002,9,0.6194,0.0,0.18277
e9df646e-d2ad-42d5-ab73-f7c1f641f002,10,0.6194,0.0,0.26908
e9df646e-d2ad-42d5-ab73-f7c1f641f002,11,0.6194,0.0,0.27416
e9df646e-d2ad-42d5-ab73-f7c1f641f002,12,0.6194,0.0,0.2437
e9df646e-d2ad-42d5-ab73-f7c1f641f002,13,0.6194,0.0,0.37063
e9df646e-d2ad-42d5-ab73-f7c1f641f002,14,0.6194,0.0,0.51786
e9df646e-d2ad-42d5-ab73-f7c1f641f002,15,0.6194,0.0,0.49755
e9df646e-d2ad-42d5-ab73-f7c1f641f002,16,0.6194,0.0,0.60925
e9df646e-d2ad-42d5-ab73-f7c1f641f002,17,0.6194,0.0,0.37063
e9df646e-d2ad-42d5-ab73-f7c1f641f002,18,0.6194,0.0,0.33509
e9df646e-d2ad-42d5-ab73-f7c1f641f002,19,0.6194,0.0,0.27416
e9df646e-d2ad-42d5-ab73-f7c1f641f002,20,0.6194,0.0,0.03046
e9df646e-d2ad-42d5-ab73-f7c1f641f002,21,0.6194,0.0,0.41124
e9df646e-d2ad-42d5-ab73-f7c1f641f002,22,0.77679,0.0,0.77679
e9df646e-d2ad-42d5-ab73-f7c1f641f002,23,0.8631,0.0,0.8631
e9df646e-d2ad-42d5-ab73-f7c1f641f002,24,0.90879,0.0,0.90879
e9df646e-d2ad-42d5-ab73-f7c1f641f002,25,1.11695,0.0,1.11695
e9df646e-d2ad-42d5-ab73-f7c1f641f002,26,1.30988,0.0,1.30988
e9df646e-d2ad-42d5-ab73-f7c1f641f002,27,1.30988,0.0,1.24388
e9df646e-d2ad-42d5-ab73-f7c1f641f002,28,1.30988,0.0,1.20326
e9df646e-d2ad-42d5-ab73-f7c1f641f002,29,1.30988,0.0,0.7971
e9df646e-d2ad-42d5-ab73-f7c1f641f002,30,1.30988,0.0,0.81741
e9df646e-d2ad-42d5-ab73-f7c1f641f002,31,1.30988,0.0,0.72094
e9df646e-d2ad-42d5-ab73-f7c1f641f002,32,1.30988,0.0,0.63971
8e94a459-bab1-47bd-8f6a-499a8159961a,0,0.0,0.0,0.0
8e94a459-bab1-47bd-8f6a-499a8159961a,1,0.0,-0.05344,-0.05344
8e94a459-bab1-47bd-8f6a-499a8159961a,2,0.0,-0.06412,-0.06412
8e94a459-bab1-47bd-8f6a-499a8159961a,3,0.50229,-0.06412,0.50229
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,0,0.0,0.0,0.0
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,1,0.0,-0.46817,-0.46817
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,2,0.0,-0.60622,-0.60622
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,3,0.0,-0.72026,-0.72026
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,4,0.0,-0.72026,-0.43816
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,5,0.0,-0.72026,-0.42615
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,6,0.0,-0.72026,-0.51018
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,7,0.0,-0.72026,-0.59421
41e239d1-fbd0-4d57-8f71-e1e20aedb3a0,8,0.94834,-0.72026,0.94834
de32e964-8f48-443b-9063-c1c9e511863f,0,0.0,0.0,0.0
de32e964-8f48-443b-9063-c1c9e511863f,1,0.0,-0.10815,-0.10815
de32e964-8f48-443b-9063-c1c9e511863f,2,0.0,-0.33047,-0.33047
de32e964-8f48-443b-9063-c1c9e511863f,3,0.0,-0.52876,-0.52876
de32e964-8f48-443b-9063-c1c9e511863f,4,0.0,-0.56481,-0.56481
de32e964-8f48-443b-9063-c1c9e511863f,5,0.0,-0.56481,-0.46867
de32e964-8f48-443b-9063-c1c9e511863f,6,0.0,-0.56481,-0.12618
de32e964-8f48-443b-9063-c1c9e511863f,7,0.36652,-0.56481,0.36652
b2fc0423-eb7a-4478-9c53-e9acef436729,0,0.0,0.0,0.0
b2fc0423-eb7a-4478-9c53-e9acef436729,1,0.0,-0.21724,-0.21724
17e5c3a5-868b-45e1-a70a-65493b27f841,0,0.0,0.0,0.0
17e5c3a5-868b-45e1-a70a-65493b27f841,1,0.26546,0.0,0.26546
17e5c3a5-868b-45e1-a70a-65493b27f841,2,0.26546,-0.08849,-0.08849
17e5c3a5-868b-45e1-a70a-65493b27f841,3,0.26546,-0.2149,-0.2149
17e5c3a5-868b-45e1-a70a-65493b27f841,4,0.26546,-0.53093,-0.53093
17e5c3a5-868b-45e1-a70a-65493b27f841,5,0.26546,-0.53093,-0.12641
17e5c3a5-868b-45e1-a70a-65493b27f841,6,0.26546,-0.53093,-0.16433
17e5c3a5-868b-45e1-a70a-65493b27f841,7,0.37923,-0.53093,0.37923
da8010a5-322a-4340-b903-222148eda4cd,0,0.0,0.0,0.0
da8010a5-322a-4340-b903-222148eda4cd,1,0.80559,0.0,0.80559
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,0,0.0,0.0,0.0
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,1,0.08253,0.0,0.08253
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,2,0.25973,0.0,0.25973
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,3,0.26701,0.0,0.26701
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,4,0.28643,0.0,0.28643
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,5,0.44664,0.0,0.44664
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,6,0.44664,0.0,0.4345
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,7,0.93212,0.0,0.93212
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,8,0.93212,0.0,0.86415
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,9,0.93212,0.0,0.57529
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,10,0.93212,0.0,0.67967
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,11,0.93212,0.0,0.85444
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,12,0.93212,0.0,0.49033
fffbbab0-c1b3-4f7d-92f2-afb2263f2075,13,0.93212,0.0,0.2306
9d9ca1f7-1488-4a31-8894-868adcb1c976,0,0.0,0.0,0.0
9d9ca1f7-1488-4a31-8894-868adcb1c976,1,0.03569,0.0,0.03569
9d9ca1f7-1488-4a31-8894-868adcb1c976,2,0.65042,0.0,0.65042
5b803858-4fa8-499c-b199-97e0f0230437,0,0.0,0.0,0.0
5b803858-4fa8-499c-b199-97e0f0230437,1,0.0,-0.47281,-0.47281
5b803858-4fa8-499c-b199-97e0f0230437,2,0.0,-0.47281,-0.17351
5b803858-4fa8-499c-b199-97e0f0230437,3,0.0,-0.47281,-0.28629
5b803858-4fa8-499c-b199-97e0f0230437,4,0.0,-0.47281,-0.25159
5b803858-4fa8-499c-b199-97e0f0230437,5,0.0,-0.47281,-0.27761
5b803858-4fa8-499c-b199-97e0f0230437,6,0.0,-0.47281,-0.34702
5b803858-4fa8-499c-b199-97e0f0230437,7,0.0,-0.47281,-0.41208
5b803858-4fa8-499c-b199-97e0f0230437,8,0.0,-0.47281,-0.39473
5b803858-4fa8-499c-b199-97e0f0230437,9,0.0,-0.47281,-0.42076
5b803858-4fa8-499c-b199-97e0f0230437,10,0.0,-0.47281,-0.26894
1a417af7-7a6f-4853-a4b3-7ecc82998e01,0,0.0,0.0,0.0
1a417af7-7a6f-4853-a4b3-7ecc82998e01,1,0.07556,0.0,0.07556
1a417af7-7a6f-4853-a4b3-7ecc82998e01,2,0.07556,-0.26027,-0.26027
1a417af7-7a6f-4853-a4b3-7ecc82998e01,3,0.07556,-0.26027,0.04198
1a417af7-7a6f-4853-a4b3-7ecc82998e01,4,0.07556,-0.26027,-0.10075
1a417af7-7a6f-4853-a4b3-7ecc82998e01,5,0.16792,-0.26027,0.16792
1a417af7-7a6f-4853-a4b3-7ecc82998e01,6,0.16792,-0.26027,-0.24348
1a417af7-7a6f-4853-a4b3-7ecc82998e01,7,0.16792,-0.26867,-0.26867
1a417af7-7a6f-4853-a4b3-7ecc82998e01,8,0.16792,-0.26867,-0.01679
1a417af7-7a6f-4853-a4b3-7ecc82998e01,9,0.16792,-0.26867,-0.15112
1a417af7-7a6f-4853-a4b3-7ecc82998e01,10,0.16792,-0.26867,-0.10075
e729ad76-dc6d-442f-8219-03946aec59ce,0,0.0,0.0,0.0
e729ad76-dc6d-442f-8219-03946aec59ce,1,0.04516,0.0,0.04516
e729ad76-dc6d-442f-8219-03946aec59ce,2,0.04516,-0.37935,-0.37935
e729ad76-dc6d-442f-8219-03946aec59ce,3,0.04516,-0.55097,-0.55097
e729ad76-dc6d-442f-8219-03946aec59ce,4,0.04516,-0.55097,-0.32968
e729ad76-dc6d-442f-8219-03946aec59ce,5,0.04516,-0.55097,-0.41548
e729ad76-dc6d-442f-8219-03946aec59ce,6,0.04516,-0.65032,-0.65032
e729ad76-dc6d-442f-8219-03946aec59ce,7,0.04516,-0.65032,-0.62323
e729ad76-dc6d-442f-8219-03946aec59ce,8,0.04516,-0.68194,-0.68194
e729ad76-dc6d-442f-8219-03946aec59ce,9,0.04516,-0.68194,-0.61419
e729ad76-dc6d-442f-8219-03946aec59ce,10,0.04516,-1.07935,-1.07935
076ba561-650a-4888-9693-b5d30ca285f5,0,0.0,0.0,0.0
076ba561-650a-4888-9693-b5d30ca285f5,1,0.0,-0.15786,-0.15786
076ba561-650a-4888-9693-b5d30ca285f5,2,0.0,-0.3822,-0.3822
076ba561-650a-4888-9693-b5d30ca285f5,3,0.0,-0.40712,-0.40712
076ba561-650a-4888-9693-b5d30ca285f5,4,0.0,-0.75608,-0.75608
076ba561-650a-4888-9693-b5d30ca285f5,5,0.0,-0.75608,-0.57329
076ba561-650a-4888-9693-b5d30ca285f5,6,0.0,-0.75608,-0.53175
076ba561-650a-4888-9693-b5d30ca285f5,7,0.0,-0.75608,-0.57329
076ba561-650a-4888-9693-b5d30ca285f5,8,0.0,-0.75608,-0.58991
076ba561-650a-4888-9693-b5d30ca285f5,9,0.0,-0.75608,-0.673
076ba561-650a-4888-9693-b5d30ca285f5,10,0.0,-0.9638,-0.9638
bbadab20-4934-40ee-ae0d-133e75bf4a90,0,0.0,0.0,0.0
bbadab20-4934-40ee-ae0d-133e75bf4a90,1,0.0,-0.17638,-0.17638
bbadab20-4934-40ee-ae0d-133e75bf4a90,2,0.04409,-0.17638,0.04409
bbadab20-4934-40ee-ae0d-133e75bf4a90,3,0.27192,-0.17638,0.27192
bbadab20-4934-40ee-ae0d-133e75bf4a90,4,0.4042,-0.17638,0.4042
bbadab20-4934-40ee-ae0d-133e75bf4a90,5,0.4042,-0.17638,-0.06614
6e47bde3-93ff-48b9-88eb-c41ff43631df,0,0.0,0.0,0.0
6e47bde3-93ff-48b9-88eb-c41ff43631df,1,0.4674,0.0,0.4674
d380c4d5-0a7f-4fc6-9da0-761ce70a60ca,0,0.0,0.0,0.0
d380c4d5-0a7f-4fc6-9da0-761ce70a60ca,1,1.02391,0.0,1.02391
fc12aa45-7980-4112-a718-946423f94da1,0,0.0,0.0,0.0
fc12aa45-7980-4112-a718-946423f94da1,1,2.11876,0.0,2.11876
3305c58f-3e91-4a3b-a9da-2b2f9510c8fa,0,0.0,0.0,0.0
3305c58f-3e91-4a3b-a9da-2b2f9510c8fa,1,0.48058,0.0,0.48058
d20865fb-1523-4d67-a4dd-08a95ce8b53a,0,0.0,0.0,0.0
d20865fb-1523-4d67-a4dd-08a95ce8b53a,1,0.37175,0.0,0.37175
fe3a8a93-dc62-4780-b804-3b37075f784e,0,0.0,0.0,0.0
fe3a8a93-dc62-4780-b804-3b37075f784e,1,0.0,-0.09704,-0.09704
fe3a8a93-dc62-4780-b804-3b37075f784e,2,0.0,-0.6813,-0.6813
fe3a8a93-dc62-4780-b804-3b37075f784e,3,0.0,-0.89357,-0.89357
087a588d-26db-418a-87df-2bb3a7670c6c,0,0.0,0.0,0.0
087a588d-26db-418a-87df-2bb3a7670c6c,1,0.18694,0.0,0.18694
