symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,confirmations,vol_z
FETUSDT,2026-03-20T22:04:59.999000+00:00,2026-03-20T22:24:59.999000+00:00,0.23164632,0.22691175142857142,-1.0417,-1311.29,stop_loss,7,80.7,4,-1.12,0.0,0.04,0.001857142857142857,30128.97,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.946593681879065
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.8152,982.46,vol_trail,5,76.0,21,-0.1899,1.4065,0.04,3.09714285714285,31090.28,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.315524562257858
QNTUSDT,2026-03-24T21:39:59.999000+00:00,2026-03-24T22:29:59.999000+00:00,76.825362,77.22598028571429,0.2699,335.7,vol_trail,3,72.9,10,-0.0369,0.9444,0.04,0.5421428571428584,31394.26,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.003800300913246
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.3521,442.11,vol_trail,8,82.3,21,-0.4498,1.0074,0.04,2.1878571428571507,31800.84,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",5.462341113582387
CHZUSDT,2026-03-28T04:09:59.999000+00:00,2026-03-28T05:09:59.999000+00:00,0.036067212,0.03565643871428571,-1.0767,-1369.55,stop_loss,1,66.1,12,-0.9586,0.0,0.04,0.00015857142857143004,30379.21,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.461864783988323
CHZUSDT,2026-03-30T00:19:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.040828164,0.04096323428571428,0.1799,218.65,vol_trail,3,73.1,4,-0.5091,0.8176,0.04,0.0002592857142857144,30563.42,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.8628265218675337
CHZUSDT,2026-03-30T07:04:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.043328663999999996,0.04349844142857143,0.1998,244.26,vol_trail,8,82.2,12,0.0,1.0375,0.04,0.0003007142857142851,30775.97,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.9471034691544697
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T12:04:59.999000+00:00,0.044488896,0.04341238721428571,-1.0351,-1274.19,stop_loss,2,70.3,10,-0.8121,0.2455,0.04,0.0004235714285714274,29478.51,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:34:59.999000+00:00,592.138404,590.7000506428571,-1.418,-1672.06,stop_loss,7,80.4,15,-1.2731,0.0,0.04,0.48071428571429514,27545.01,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": false, ""momentum"": true}",4.468176417799091
NMRUSDT,2026-04-06T03:49:59.999000+00:00,2026-04-06T05:14:59.999000+00:00,7.7555508,7.872996514285714,1.5634,1722.52,vol_trail,3,72.7,17,-0.302,2.2647,0.04,0.029142857142857168,29214.76,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.4666768126769396
ZECUSDT,2026-04-07T15:29:59.999000+00:00,2026-04-07T15:54:59.999000+00:00,271.014192,266.3210108571428,-1.0496,-1225.23,stop_loss,3,71.4,5,-0.8461,0.0,0.04,1.8342857142857107,27927.94,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.042997606207903
NMRUSDT,2026-04-07T14:34:59.999000+00:00,2026-04-07T16:09:59.999000+00:00,7.9135824,8.020966914285713,0.7617,890.06,vol_trail,3,71.0,19,-0.5358,1.4018,0.04,0.054499999999999806,28818.0,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.014249966411597
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T18:59:59.999000+00:00,0.25395078,0.24983216642857142,-1.0531,-1213.88,stop_loss,7,79.1,7,-0.9458,0.3236,0.04,0.0016071428571428664,27571.33,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.0549485514160253
DOTUSDT,2026-04-07T22:34:59.999000+00:00,2026-04-07T23:04:59.999000+00:00,1.2982596,1.3078812285714285,0.4287,472.78,vol_trail,5,75.5,6,0.0,1.0915,0.04,0.008428571428571372,28013.53,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.762041148832102
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.8587,962.23,vol_trail,7,79.8,18,-0.5199,1.7777,0.04,0.5692857142857152,28961.36,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.988929866462394
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.6777,785.13,vol_trail,5,76.6,6,0.0,1.4787,0.04,0.002921428571428567,29652.62,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.069677384570041
DASHUSDT,2026-04-11T09:44:59.999000+00:00,2026-04-11T11:39:59.999000+00:00,46.969392,45.50982478571429,-1.027,-1218.18,stop_loss,3,70.6,23,-0.6592,0.4233,0.04,0.5764285714285714,28379.84,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",3.0075323104895664
TONUSDT,2026-04-11T11:19:59.999000+00:00,2026-04-11T12:39:59.999000+00:00,1.39597914,1.3975632885714286,0.0477,56.57,vol_trail,5,76.5,16,-0.2398,0.8542,0.04,0.008007142857142864,28436.41,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.71457524580149
TONUSDT,2026-04-11T17:44:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.45589112,1.4883736942857144,1.2662,1440.23,vol_trail,2,67.5,26,0.0,2.1731,0.04,0.010050000000000019,29846.98,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.6274019511169397
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.6469,772.28,vol_trail,9,84.7,6,0.0,1.13,0.04,0.001592857142857142,30579.44,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.68475657464691
WLDUSDT,2026-04-13T12:09:59.999000+00:00,2026-04-13T12:54:59.999000+00:00,0.30006,0.30178963,0.4132,505.43,vol_trail,7,80.0,9,-0.2852,1.6333,0.04,0.0015428571428571475,30944.52,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.784541513558146
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.8364,1021.59,vol_trail,7,79.6,12,0.0,2.9282,0.04,0.0018714285714285714,31938.08,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.470566464486602
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.3125,386.78,vol_trail,9,84.9,14,-0.3923,0.8491,0.04,0.0007442857142857141,32324.86,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.5167061420365937
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.2192,283.4,vol_trail,8,81.9,8,0.0,1.1995,0.04,0.0005635714285714312,32569.1,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.3246,422.83,vol_trail,9,84.5,1,0.0,0.9568,0.04,0.000597857142857146,32953.57,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.026191013497895
WLDUSDT,2026-04-14T07:39:59.999000+00:00,2026-04-14T08:19:59.999000+00:00,0.32676534,0.3215820992857143,-1.0543,-1389.71,stop_loss,6,78.5,8,-1.0686,0.0,0.04,0.0020214285714285746,31525.51,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.889908069486566
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2377.795060142857,-1.1739,-1480.27,stop_loss,6,78.4,25,-1.1255,0.1641,0.04,4.655714285714274,29928.7,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",6.6571429620639595
PENDLEUSDT,2026-04-16T03:54:59.999000+00:00,2026-04-16T04:49:59.999000+00:00,1.12862568,1.1362727000000001,0.6244,746.04,vol_trail,3,72.7,11,-0.2012,1.3475,0.04,0.00457142857142856,30564.62,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.026592538798156
XLMUSDT,2026-04-16T03:34:59.999000+00:00,2026-04-16T04:49:59.999000+00:00,0.1595319,0.15968234285714286,0.0521,62.42,vol_trail,6,77.5,15,0.0,0.5773,0.04,0.0006028571428571451,30581.18,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.227612350735623
ENAUSDT,2026-04-16T04:49:59.999000+00:00,2026-04-16T06:34:59.999000+00:00,0.102110418,0.10287656342857142,0.5876,718.43,vol_trail,3,72.0,21,-0.1224,1.2816,0.04,0.0004899999999999993,31256.45,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.1032626252317805
DOTUSDT,2026-04-16T05:44:59.999000+00:00,2026-04-16T07:54:59.999000+00:00,1.2322464,1.2581768857142857,1.6141,1974.43,vol_trail,3,71.4,26,-0.0636,2.4818,0.04,0.0062857142857142756,33230.88,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.981886605057514
PENDLEUSDT,2026-04-16T09:19:59.999000+00:00,2026-04-16T10:19:59.999000+00:00,1.16533302,1.149834272857143,-1.0652,-1415.91,stop_loss,5,75.9,12,-1.0907,0.4523,0.04,0.0060142857142856864,31768.61,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.7825926047625607
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:44:59.999000+00:00,0.105581112,0.10422129442857142,-1.0674,-1352.6,stop_loss,6,78.7,5,-0.7588,0.0,0.04,0.000527142857142858,30193.64,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.6078894898005722
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.24776115214285716,-1.1327,-1439.4,stop_loss,8,80.9,22,-1.0697,2.8944,0.04,0.0006357142857142851,28754.23,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.0193557751207423
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4188590285714286,-1.1291,-1428.68,stop_loss,7,80.5,5,-2.9817,0.1817,0.04,0.003742857142857143,27325.55,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.406871444223238
ARBUSDT,2026-04-16T13:59:59.999000+00:00,2026-04-16T14:19:59.999000+00:00,0.12322464000000001,0.11992601,-1.0316,-1127.53,stop_loss,3,71.7,4,-1.0154,0.0,0.04,0.0013000000000000015,26179.38,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.629812349259792
