symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T12:04:59.999000+00:00,0.044488896,0.043421281435085717,-1.0267,-2481.44,stop_loss,2,70.3,10,-0.8205,0.2371,0.04,0.0004235714285714274,57898.21,2.5,3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:19:59.999000+00:00,592.138404,590.8184309620572,-1.3196,-3056.03,stop_loss,7,80.4,12,-0.9639,0.0,0.04,0.48071428571429514,54328.68,2.5,4.468176417799091
NMRUSDT,2026-04-06T03:49:59.999000+00:00,2026-04-06T05:14:59.999000+00:00,7.7555508,7.872996514285714,1.5634,3397.44,vol_trail,3,72.7,17,-0.3232,2.2434,0.04,0.029142857142857168,57622.03,2.5,3.4666768126769396
ZECUSDT,2026-04-07T15:29:59.999000+00:00,2026-04-07T15:54:59.999000+00:00,271.014192,266.37519201874284,-1.0378,-2389.41,stop_loss,3,71.4,5,-0.8579,0.0,0.04,1.8342857142857107,55111.14,2.5,4.042997606207903
NMRUSDT,2026-04-07T14:34:59.999000+00:00,2026-04-07T16:09:59.999000+00:00,7.9135824,8.020966914285713,0.7617,1755.52,vol_trail,3,71.0,19,-0.5474,1.3902,0.04,0.054499999999999806,56866.66,2.5,4.014249966411597
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T18:59:59.999000+00:00,0.25395078,0.2498829362725714,-1.0404,-2366.63,stop_loss,7,79.1,7,-0.9584,0.3109,0.04,0.0016071428571428664,54435.33,2.5,3.0549485514160253
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,2.1106,4595.6,vol_trail,5,76.5,12,0.0,2.851,0.04,0.005857142857142815,58946.34,2.5,1.470189817573992
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.4584,1080.94,vol_trail,7,79.4,4,0.0,1.791,0.04,0.00485714285714283,59917.07,2.5,1.511386672096737
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,2.4882,5963.51,vol_trail,1,66.0,38,-0.5212,2.9967,0.04,0.0055714285714285605,65779.9,2.5,1.0220976493490135
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.9183,2416.26,vol_trail,3,72.0,14,0.0,2.0802,0.04,0.32928571428571524,68141.84,2.5,1.1059005254868417
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.8587,2340.59,vol_trail,7,79.8,18,-0.5257,1.772,0.04,0.5692857142857152,70447.39,2.5,4.988929866462394
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.6777,1909.81,vol_trail,5,76.6,6,0.0,1.4427,0.04,0.002921428571428567,72128.86,2.5,3.069677384570041
DASHUSDT,2026-04-11T08:54:59.999000+00:00,2026-04-11T09:14:59.999000+00:00,46.229244,45.12378886548572,-1.0268,-2962.34,stop_loss,3,72.6,4,-0.9296,0.0,0.04,0.4385714285714281,69111.78,2.5,1.4867705509453757
TONUSDT,2026-04-11T11:19:59.999000+00:00,2026-04-11T12:39:59.999000+00:00,1.39597914,1.3975632885714286,0.0477,131.92,vol_trail,5,76.5,16,-0.2537,0.8403,0.04,0.008007142857142864,69156.95,2.5,3.71457524580149
TONUSDT,2026-04-11T17:34:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.44818958,1.4883736942857144,1.9971,5524.57,vol_trail,2,68.2,28,0.0,3.1341,0.04,0.007914285714285731,74590.41,2.5,1.2165097826753073
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.6469,1930.01,vol_trail,9,84.7,6,0.0,1.1152,0.04,0.001592857142857142,76420.9,2.5,4.68475657464691
WLDUSDT,2026-04-13T12:09:59.999000+00:00,2026-04-13T12:54:59.999000+00:00,0.30006,0.30178963,0.4132,1263.13,vol_trail,7,80.0,9,-0.3007,1.6178,0.04,0.0015428571428571475,77333.28,2.5,3.784541513558146
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.8364,2553.05,vol_trail,7,79.6,12,0.0,2.8928,0.04,0.0018714285714285714,79816.28,2.5,3.470566464486602
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.3125,966.59,vol_trail,9,84.9,14,-0.4024,0.8391,0.04,0.0007442857142857141,80650.97,2.5,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T16:09:59.999000+00:00,1.43458686,1.418678067628,-1.059,-3381.08,stop_loss,2,69.6,24,-0.9208,0.7304,0.04,0.00625000000000001,77269.88,2.5,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.2192,677.44,vol_trail,8,81.9,8,0.0,1.186,0.04,0.0005635714285714312,77853.71,2.5,3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.3246,1010.74,vol_trail,9,84.5,1,0.0,0.9437,0.04,0.000597857142857146,78772.76,2.5,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1765,556.1,vol_trail,9,82.7,4,0.0,0.7131,0.04,0.003099999999999984,79169.97,2.5,2.1175947727023288
WLDUSDT,2026-04-14T02:19:59.999000+00:00,2026-04-14T02:29:59.999000+00:00,0.3175635,0.3138578587285714,-1.056,-3344.16,stop_loss,5,77.1,2,-0.9233,0.0,0.04,0.0014571428571428632,75701.59,2.5,1.32489760702086
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2378.272946546457,-1.1328,-3430.26,stop_loss,6,78.4,25,-1.1666,0.123,0.04,4.655714285714274,71991.48,2.5,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.5115,1472.83,vol_trail,2,68.6,4,0.0,2.1921,0.04,1.7542857142857135e-05,73352.22,2.5,1.6458114504116967
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.5322,1561.42,vol_trail,7,79.6,13,0.0,2.0591,0.04,0.0003357142857142864,74530.84,2.5,1.0878889566978263
ENAUSDT,2026-04-16T04:49:59.999000+00:00,2026-04-16T06:34:59.999000+00:00,0.102110418,0.10287656342857142,0.5876,1748.83,vol_trail,3,72.0,21,-0.1391,1.265,0.04,0.0004899999999999993,76038.68,2.5,3.1032626252317805
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,4.0114,11729.56,vol_trail,1,66.4,66,0.0,5.3533,0.04,0.004414285714285672,87768.24,2.5,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,3.4872,10396.09,vol_trail,1,66.1,53,0.0,5.4207,0.04,0.0050000000000000044,98164.33,2.5,2.4845865917544803
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,1.0964,4293.01,vol_trail,8,81.8,13,-0.3166,2.5207,0.04,0.0005357142857142842,102022.09,2.5,2.3172090471899076
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.3717,1516.69,vol_trail,5,75.8,2,0.0,1.122,0.04,0.17214285714285488,103041.88,2.5,1.7980351790285023
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:44:59.999000+00:00,0.105581112,0.10424240220617143,-1.0514,-4333.6,stop_loss,6,78.7,5,-0.7748,0.0,0.04,0.000527142857142858,98276.88,2.5,3.6078894898005722
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.24781102216685716,-1.1014,-4324.56,stop_loss,8,80.9,22,-1.101,2.863,0.04,0.0006357142857142851,93952.32,2.5,3.0193557751207423
DOTUSDT,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.2962592,1.2779678410171427,-1.0461,-4253.56,stop_loss,8,81.1,8,-1.0124,0.3737,0.04,0.007214285714285744,89698.76,2.5,1.2323618081128678
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4191446714314286,-1.0986,-4521.49,stop_loss,7,80.5,5,-3.0122,0.1511,0.04,0.003742857142857143,85177.26,2.5,3.406871444223238
XLMUSDT,2026-04-16T15:54:59.999000+00:00,2026-04-16T15:59:59.999000+00:00,0.16339267200000002,0.16377438142857143,0.1851,630.55,vol_trail,3,70.7,1,0.0,0.5572,0.04,0.0006657142857142874,85657.29,2.5,3.5302433648732237
BNBUSDT,2026-04-16T16:19:59.999000+00:00,2026-04-16T16:54:59.999000+00:00,628.295634,624.3028913017714,-1.1049,-3785.78,stop_loss,2,69.4,7,-0.821,0.0,0.04,1.5471428571428467,81621.05,2.5,1.3997422652438112
SOLUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T18:49:59.999000+00:00,87.537504,88.07166785714287,0.5409,1765.93,vol_trail,9,85.0,6,-0.402,0.9215,0.04,0.36571428571428705,83072.23,2.5,4.291261828452485
1000PEPEUSDT,2026-04-16T18:34:59.999000+00:00,2026-04-16T20:09:59.999000+00:00,0.00396899364,0.004010669134285714,0.5887,1918.55,vol_trail,3,71.5,19,-0.0029,0.9539,0.04,2.709285714285717e-05,84909.05,2.5,2.3272267740962773
PENDLEUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.26245244,1.2847858485714285,1.0368,3375.74,vol_trail,5,75.8,20,0.0,1.8705,0.04,0.008392857142857122,88284.79,2.5,1.5266049816867944
ARBUSDT,2026-04-16T19:14:59.999000+00:00,2026-04-16T20:39:59.999000+00:00,0.12882576,0.1304524757142857,0.6652,2210.44,vol_trail,2,67.9,17,0.0,1.7709,0.04,0.0009428571428571421,90495.23,2.5,1.034475793619674
ARBUSDT,2026-04-17T06:14:59.999000+00:00,2026-04-17T06:29:59.999000+00:00,0.130026,0.13063101142857142,0.3254,1177.93,vol_trail,9,83.3,3,0.0,0.9377,0.04,0.0006714285714285688,91546.98,2.5,4.098570639982759
XLMUSDT,2026-04-17T08:34:59.999000+00:00,2026-04-17T10:29:59.999000+00:00,0.16751349599999998,0.1680206748571429,0.424,1551.23,vol_trail,2,69.0,23,-0.1508,1.9713,0.04,0.00040714285714285196,92462.35,2.5,1.2227592098283862
